========================================================================================================================
Training started at: 2026-04-08 07:33:14
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260408-073314-569505_pid2260852.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260408-073314-569505_pid2260852.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=48.02s | TotalTime=48.03s | Method=fedprox
[Round 043/100] Phase=standard | Stage=warmup | Acc=35.060 | RoundTime=45.76s | TotalTime=1967.43s | Method=fedprox
[Round 044/100] Phase=standard | Stage=warmup | Acc=35.680 | RoundTime=45.25s | TotalTime=2012.70s | Method=fedprox
[Round 045/100] Phase=standard | Stage=warmup | Acc=36.050 | RoundTime=49.31s | TotalTime=2062.01s | Method=fedprox
[Round 046/100] Phase=standard | Stage=warmup | Acc=36.320 | RoundTime=43.47s | TotalTime=2105.49s | Method=fedprox
[Round 047/100] Phase=standard | Stage=warmup | Acc=36.960 | RoundTime=45.06s | TotalTime=2150.55s | Method=fedprox
[Round 048/100] Phase=standard | Stage=warmup | Acc=37.380 | RoundTime=44.12s | TotalTime=2194.68s | Method=fedprox
[Round 049/100] Phase=standard | Stage=warmup | Acc=38.030 | RoundTime=44.87s | TotalTime=2239.55s | Method=fedprox
[Round 050/100] Phase=standard | Stage=warmup | Acc=38.400 | RoundTime=44.39s | TotalTime=2283.95s | Method=fedprox
[Round 051/100] Phase=standard | Stage=warmup | Acc=38.400 | RoundTime=42.69s | TotalTime=2326.66s | Method=fedprox
[Round 052/100] Phase=standard | Stage=warmup | Acc=39.830 | RoundTime=46.94s | TotalTime=2373.61s | Method=fedprox
[Round 053/100] Phase=standard | Stage=warmup | Acc=39.690 | RoundTime=48.85s | TotalTime=2422.47s | Method=fedprox
[Round 054/100] Phase=standard | Stage=warmup | Acc=40.360 | RoundTime=47.84s | TotalTime=2470.32s | Method=fedprox
[Round 055/100] Phase=standard | Stage=warmup | Acc=40.590 | RoundTime=47.36s | TotalTime=2517.69s | Method=fedprox
[Round 056/100] Phase=standard | Stage=warmup | Acc=41.320 | RoundTime=44.51s | TotalTime=2562.22s | Method=fedprox
[Round 057/100] Phase=standard | Stage=warmup | Acc=41.570 | RoundTime=46.98s | TotalTime=2609.21s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=41.660 | RoundTime=46.14s | TotalTime=2655.36s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=42.490 | RoundTime=45.49s | TotalTime=2700.86s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=42.140 | RoundTime=44.87s | TotalTime=2745.74s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=43.310 | RoundTime=47.99s | TotalTime=2793.74s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=43.330 | RoundTime=44.78s | TotalTime=2838.53s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=43.840 | RoundTime=45.20s | TotalTime=2883.74s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=44.700 | RoundTime=44.12s | TotalTime=2927.87s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=44.810 | RoundTime=46.60s | TotalTime=2974.48s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=44.790 | RoundTime=46.64s | TotalTime=3021.13s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=44.940 | RoundTime=47.11s | TotalTime=3068.25s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=45.650 | RoundTime=47.81s | TotalTime=3116.07s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=45.890 | RoundTime=46.47s | TotalTime=3162.54s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=46.060 | RoundTime=48.53s | TotalTime=3211.08s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=46.620 | RoundTime=48.31s | TotalTime=3259.40s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=46.650 | RoundTime=41.51s | TotalTime=3300.92s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=46.850 | RoundTime=46.12s | TotalTime=3347.05s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=47.250 | RoundTime=46.85s | TotalTime=3393.91s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=47.370 | RoundTime=50.96s | TotalTime=3444.88s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=47.780 | RoundTime=49.31s | TotalTime=3494.21s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=47.910 | RoundTime=47.56s | TotalTime=3541.78s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=48.400 | RoundTime=47.69s | TotalTime=3589.48s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=48.580 | RoundTime=46.08s | TotalTime=3635.58s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=48.400 | RoundTime=47.94s | TotalTime=3683.53s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=48.460 | RoundTime=48.19s | TotalTime=3731.72s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=48.550 | RoundTime=46.98s | TotalTime=3778.71s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=48.760 | RoundTime=46.20s | TotalTime=3824.92s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=49.720 | RoundTime=49.24s | TotalTime=3874.16s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=49.120 | RoundTime=46.14s | TotalTime=3920.31s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=49.540 | RoundTime=47.73s | TotalTime=3968.05s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=49.860 | RoundTime=45.13s | TotalTime=4013.19s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=50.310 | RoundTime=44.18s | TotalTime=4057.38s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=50.500 | RoundTime=45.70s | TotalTime=4103.09s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=50.120 | RoundTime=46.96s | TotalTime=4150.06s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=50.100 | RoundTime=47.17s | TotalTime=4197.24s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=50.560 | RoundTime=45.79s | TotalTime=4243.04s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=50.440 | RoundTime=47.09s | TotalTime=4290.14s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=50.700 | RoundTime=48.90s | TotalTime=4339.05s | Method=fedprox
[Round 095/100] Phase=standard | Stage=warmup | Acc=51.180 | RoundTime=44.19s | TotalTime=4383.25s | Method=fedprox
[Round 096/100] Phase=standard | Stage=warmup | Acc=50.840 | RoundTime=44.44s | TotalTime=4427.70s | Method=fedprox
[Round 097/100] Phase=standard | Stage=warmup | Acc=50.820 | RoundTime=47.11s | TotalTime=4474.82s | Method=fedprox
[Round 098/100] Phase=standard | Stage=warmup | Acc=51.200 | RoundTime=46.97s | TotalTime=4521.80s | Method=fedprox
[Round 099/100] Phase=standard | Stage=warmup | Acc=51.230 | RoundTime=46.33s | TotalTime=4568.14s | Method=fedprox
[Round 100/100] Phase=standard | Stage=warmup | Acc=51.480 | RoundTime=43.48s | TotalTime=4611.63s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-08 08:50:06
Total elapsed time: 4611.64s
Final Acc: 51.480
Best Acc : 51.480
========================================================================================================================
