========================================================================================================================
Training started at: 2026-04-08 14:19:26
Result directory: results/fl_svhn/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_svhn/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260408-141926-769959_pid124233.txt
Result log file : results/fl_svhn/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260408-141926-769959_pid124233.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_svhn
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=19.590 | RoundTime=70.62s | TotalTime=70.63s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=70.720 | RoundTime=53.18s | TotalTime=1364.07s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=70.510 | RoundTime=53.48s | TotalTime=1417.56s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=70.790 | RoundTime=53.89s | TotalTime=1471.46s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=70.350 | RoundTime=53.58s | TotalTime=1525.05s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=72.380 | RoundTime=54.27s | TotalTime=1579.32s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=71.670 | RoundTime=53.19s | TotalTime=1632.52s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=72.590 | RoundTime=53.57s | TotalTime=1686.10s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=72.210 | RoundTime=54.11s | TotalTime=1740.22s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=71.960 | RoundTime=54.19s | TotalTime=1794.42s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=72.290 | RoundTime=54.60s | TotalTime=1849.02s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=71.250 | RoundTime=53.62s | TotalTime=1902.65s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=73.010 | RoundTime=53.25s | TotalTime=1955.91s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=72.000 | RoundTime=53.06s | TotalTime=2008.98s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=71.640 | RoundTime=53.57s | TotalTime=2062.56s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=71.780 | RoundTime=52.72s | TotalTime=2115.29s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=72.230 | RoundTime=53.72s | TotalTime=2169.02s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=71.560 | RoundTime=53.85s | TotalTime=2222.88s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=71.780 | RoundTime=53.32s | TotalTime=2276.20s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=73.030 | RoundTime=53.72s | TotalTime=2329.93s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=71.350 | RoundTime=55.83s | TotalTime=2385.77s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=71.780 | RoundTime=45.31s | TotalTime=2431.08s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=71.360 | RoundTime=35.76s | TotalTime=2466.85s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=70.060 | RoundTime=45.37s | TotalTime=2512.23s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=71.480 | RoundTime=44.57s | TotalTime=2556.81s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=70.850 | RoundTime=44.51s | TotalTime=2601.33s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=71.310 | RoundTime=44.67s | TotalTime=2646.00s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=70.120 | RoundTime=44.86s | TotalTime=2690.87s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=70.150 | RoundTime=45.32s | TotalTime=2736.20s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=69.960 | RoundTime=44.61s | TotalTime=2780.83s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=69.390 | RoundTime=44.40s | TotalTime=2825.24s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=71.130 | RoundTime=46.21s | TotalTime=2871.46s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=69.610 | RoundTime=45.55s | TotalTime=2917.02s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=67.990 | RoundTime=45.58s | TotalTime=2962.61s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=68.570 | RoundTime=45.71s | TotalTime=3008.34s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=69.190 | RoundTime=45.46s | TotalTime=3053.80s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=69.310 | RoundTime=45.26s | TotalTime=3099.07s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=69.480 | RoundTime=45.62s | TotalTime=3144.70s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=67.090 | RoundTime=44.84s | TotalTime=3189.55s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=68.190 | RoundTime=45.62s | TotalTime=3235.18s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=67.720 | RoundTime=45.47s | TotalTime=3280.66s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=67.400 | RoundTime=46.77s | TotalTime=3327.45s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=66.250 | RoundTime=45.85s | TotalTime=3373.30s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=65.370 | RoundTime=40.19s | TotalTime=3413.51s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=64.630 | RoundTime=40.11s | TotalTime=3453.62s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=65.160 | RoundTime=45.59s | TotalTime=3499.22s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=63.930 | RoundTime=51.46s | TotalTime=3550.69s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=63.750 | RoundTime=45.42s | TotalTime=3596.12s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=62.110 | RoundTime=51.90s | TotalTime=3648.03s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=62.630 | RoundTime=47.82s | TotalTime=3695.85s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=61.820 | RoundTime=47.61s | TotalTime=3743.47s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=62.860 | RoundTime=50.72s | TotalTime=3794.21s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=60.540 | RoundTime=50.84s | TotalTime=3845.07s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=61.140 | RoundTime=56.00s | TotalTime=3901.07s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=60.860 | RoundTime=46.15s | TotalTime=3947.23s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=58.560 | RoundTime=45.48s | TotalTime=3992.72s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=58.720 | RoundTime=45.49s | TotalTime=4038.22s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=59.250 | RoundTime=44.80s | TotalTime=4083.04s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=56.790 | RoundTime=44.13s | TotalTime=4127.18s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=57.690 | RoundTime=45.48s | TotalTime=4172.68s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=55.190 | RoundTime=45.30s | TotalTime=4218.00s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=55.000 | RoundTime=45.01s | TotalTime=4263.05s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=55.550 | RoundTime=44.80s | TotalTime=4307.86s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=53.700 | RoundTime=44.99s | TotalTime=4352.86s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=53.720 | RoundTime=45.20s | TotalTime=4398.07s | Method=fedrdn
[Round 089/100] Phase=standard | Stage=warmup | Acc=53.120 | RoundTime=44.78s | TotalTime=4442.86s | Method=fedrdn
[Round 090/100] Phase=standard | Stage=warmup | Acc=52.470 | RoundTime=45.04s | TotalTime=4487.91s | Method=fedrdn
[Round 091/100] Phase=standard | Stage=warmup | Acc=52.420 | RoundTime=45.36s | TotalTime=4533.28s | Method=fedrdn
[Round 092/100] Phase=standard | Stage=warmup | Acc=51.570 | RoundTime=45.31s | TotalTime=4578.59s | Method=fedrdn
[Round 093/100] Phase=standard | Stage=warmup | Acc=51.310 | RoundTime=46.31s | TotalTime=4624.91s | Method=fedrdn
[Round 094/100] Phase=standard | Stage=warmup | Acc=50.910 | RoundTime=45.50s | TotalTime=4670.42s | Method=fedrdn
[Round 095/100] Phase=standard | Stage=warmup | Acc=50.170 | RoundTime=44.88s | TotalTime=4715.30s | Method=fedrdn
[Round 096/100] Phase=standard | Stage=warmup | Acc=49.840 | RoundTime=45.64s | TotalTime=4760.96s | Method=fedrdn
[Round 097/100] Phase=standard | Stage=warmup | Acc=48.440 | RoundTime=44.96s | TotalTime=4805.93s | Method=fedrdn
[Round 098/100] Phase=standard | Stage=warmup | Acc=48.480 | RoundTime=45.54s | TotalTime=4851.47s | Method=fedrdn
[Round 099/100] Phase=standard | Stage=warmup | Acc=47.880 | RoundTime=45.55s | TotalTime=4897.03s | Method=fedrdn
[Round 100/100] Phase=standard | Stage=warmup | Acc=48.040 | RoundTime=52.26s | TotalTime=4949.30s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-08 15:41:56
Total elapsed time: 4949.31s
Final Acc: 48.040
Best Acc : 73.030
========================================================================================================================
