====================================================================================================
Training started at: 2026-03-13 10:54:54
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105454.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105454.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=37.22s | TotalTime=37.22s | Method=fedprox
[Round 052/100] Acc=15.750 | RoundTime=39.43s | TotalTime=2044.34s | Method=fedprox
[Round 053/100] Acc=15.250 | RoundTime=38.71s | TotalTime=2083.05s | Method=fedprox
[Round 054/100] Acc=15.290 | RoundTime=39.56s | TotalTime=2122.60s | Method=fedprox
[Round 055/100] Acc=16.590 | RoundTime=39.57s | TotalTime=2162.17s | Method=fedprox
[Round 056/100] Acc=15.750 | RoundTime=39.83s | TotalTime=2202.01s | Method=fedprox
[Round 057/100] Acc=16.000 | RoundTime=39.46s | TotalTime=2241.46s | Method=fedprox
[Round 058/100] Acc=15.780 | RoundTime=38.53s | TotalTime=2279.99s | Method=fedprox
[Round 059/100] Acc=15.740 | RoundTime=38.78s | TotalTime=2318.77s | Method=fedprox
[Round 060/100] Acc=15.640 | RoundTime=39.98s | TotalTime=2358.75s | Method=fedprox
[Round 061/100] Acc=15.150 | RoundTime=39.85s | TotalTime=2398.59s | Method=fedprox
[Round 062/100] Acc=15.820 | RoundTime=40.50s | TotalTime=2439.10s | Method=fedprox
[Round 063/100] Acc=16.000 | RoundTime=39.18s | TotalTime=2478.28s | Method=fedprox
[Round 064/100] Acc=16.940 | RoundTime=39.25s | TotalTime=2517.53s | Method=fedprox
[Round 065/100] Acc=15.800 | RoundTime=39.61s | TotalTime=2557.14s | Method=fedprox
[Round 066/100] Acc=16.320 | RoundTime=39.20s | TotalTime=2596.35s | Method=fedprox
[Round 067/100] Acc=17.050 | RoundTime=39.07s | TotalTime=2635.42s | Method=fedprox
[Round 068/100] Acc=16.230 | RoundTime=39.63s | TotalTime=2675.04s | Method=fedprox
[Round 069/100] Acc=16.650 | RoundTime=39.76s | TotalTime=2714.81s | Method=fedprox
[Round 070/100] Acc=16.350 | RoundTime=38.99s | TotalTime=2753.79s | Method=fedprox
[Round 071/100] Acc=16.680 | RoundTime=39.07s | TotalTime=2792.87s | Method=fedprox
[Round 072/100] Acc=16.250 | RoundTime=40.40s | TotalTime=2833.27s | Method=fedprox
[Round 073/100] Acc=16.750 | RoundTime=40.24s | TotalTime=2873.51s | Method=fedprox
[Round 074/100] Acc=16.140 | RoundTime=40.12s | TotalTime=2913.63s | Method=fedprox
[Round 075/100] Acc=15.880 | RoundTime=41.36s | TotalTime=2954.98s | Method=fedprox
[Round 076/100] Acc=15.930 | RoundTime=40.42s | TotalTime=2995.41s | Method=fedprox
[Round 077/100] Acc=16.550 | RoundTime=39.91s | TotalTime=3035.32s | Method=fedprox
[Round 078/100] Acc=17.030 | RoundTime=41.39s | TotalTime=3076.71s | Method=fedprox
[Round 079/100] Acc=15.660 | RoundTime=40.47s | TotalTime=3117.18s | Method=fedprox
[Round 080/100] Acc=16.550 | RoundTime=40.80s | TotalTime=3157.98s | Method=fedprox
[Round 081/100] Acc=16.370 | RoundTime=40.93s | TotalTime=3198.91s | Method=fedprox
[Round 082/100] Acc=16.450 | RoundTime=40.83s | TotalTime=3239.74s | Method=fedprox
[Round 083/100] Acc=16.350 | RoundTime=40.88s | TotalTime=3280.63s | Method=fedprox
[Round 084/100] Acc=16.020 | RoundTime=40.71s | TotalTime=3321.33s | Method=fedprox
[Round 085/100] Acc=17.060 | RoundTime=40.31s | TotalTime=3361.65s | Method=fedprox
[Round 086/100] Acc=17.380 | RoundTime=40.36s | TotalTime=3402.01s | Method=fedprox
[Round 087/100] Acc=16.600 | RoundTime=40.48s | TotalTime=3442.49s | Method=fedprox
[Round 088/100] Acc=17.850 | RoundTime=40.60s | TotalTime=3483.10s | Method=fedprox
[Round 089/100] Acc=16.860 | RoundTime=39.35s | TotalTime=3522.45s | Method=fedprox
[Round 090/100] Acc=16.670 | RoundTime=41.13s | TotalTime=3563.58s | Method=fedprox
[Round 091/100] Acc=18.340 | RoundTime=41.77s | TotalTime=3605.35s | Method=fedprox
[Round 092/100] Acc=16.930 | RoundTime=43.02s | TotalTime=3648.37s | Method=fedprox
[Round 093/100] Acc=16.140 | RoundTime=42.46s | TotalTime=3690.82s | Method=fedprox
[Round 094/100] Acc=16.560 | RoundTime=42.06s | TotalTime=3732.88s | Method=fedprox
[Round 095/100] Acc=16.490 | RoundTime=40.63s | TotalTime=3773.51s | Method=fedprox
[Round 096/100] Acc=16.600 | RoundTime=40.50s | TotalTime=3814.02s | Method=fedprox
[Round 097/100] Acc=16.840 | RoundTime=40.57s | TotalTime=3854.58s | Method=fedprox
[Round 098/100] Acc=16.420 | RoundTime=39.72s | TotalTime=3894.31s | Method=fedprox
[Round 099/100] Acc=15.960 | RoundTime=37.24s | TotalTime=3931.55s | Method=fedprox
[Round 100/100] Acc=17.150 | RoundTime=37.46s | TotalTime=3969.01s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:01:03
Total elapsed time: 3969.01s
Final Acc: 17.150
Best Acc : 18.340
====================================================================================================
