====================================================================================================
Training started at: 2026-03-13 14:15:57
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-141557.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-141557.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=49.87s | TotalTime=49.87s | Method=fedprox
[Round 034/100] Acc=22.350 | RoundTime=49.04s | TotalTime=1683.34s | Method=fedprox
[Round 035/100] Acc=22.200 | RoundTime=49.48s | TotalTime=1732.82s | Method=fedprox
[Round 036/100] Acc=22.700 | RoundTime=49.28s | TotalTime=1782.10s | Method=fedprox
[Round 037/100] Acc=22.590 | RoundTime=49.20s | TotalTime=1831.31s | Method=fedprox
[Round 038/100] Acc=23.070 | RoundTime=49.85s | TotalTime=1881.16s | Method=fedprox
[Round 039/100] Acc=23.050 | RoundTime=48.90s | TotalTime=1930.06s | Method=fedprox
[Round 040/100] Acc=22.920 | RoundTime=49.60s | TotalTime=1979.67s | Method=fedprox
[Round 041/100] Acc=22.570 | RoundTime=50.17s | TotalTime=2029.84s | Method=fedprox
[Round 042/100] Acc=22.980 | RoundTime=49.05s | TotalTime=2078.88s | Method=fedprox
[Round 043/100] Acc=22.900 | RoundTime=49.36s | TotalTime=2128.25s | Method=fedprox
[Round 044/100] Acc=22.510 | RoundTime=49.67s | TotalTime=2177.92s | Method=fedprox
[Round 045/100] Acc=22.960 | RoundTime=49.53s | TotalTime=2227.45s | Method=fedprox
[Round 046/100] Acc=22.120 | RoundTime=49.67s | TotalTime=2277.12s | Method=fedprox
[Round 047/100] Acc=22.620 | RoundTime=49.63s | TotalTime=2326.75s | Method=fedprox
[Round 048/100] Acc=23.980 | RoundTime=49.51s | TotalTime=2376.27s | Method=fedprox
[Round 049/100] Acc=22.500 | RoundTime=49.17s | TotalTime=2425.44s | Method=fedprox
[Round 050/100] Acc=23.170 | RoundTime=49.12s | TotalTime=2474.57s | Method=fedprox
[Round 051/100] Acc=23.610 | RoundTime=50.15s | TotalTime=2524.72s | Method=fedprox
[Round 052/100] Acc=22.590 | RoundTime=49.57s | TotalTime=2574.29s | Method=fedprox
[Round 053/100] Acc=22.050 | RoundTime=49.97s | TotalTime=2624.27s | Method=fedprox
[Round 054/100] Acc=22.870 | RoundTime=49.67s | TotalTime=2673.93s | Method=fedprox
[Round 055/100] Acc=23.930 | RoundTime=49.16s | TotalTime=2723.09s | Method=fedprox
[Round 056/100] Acc=22.890 | RoundTime=49.60s | TotalTime=2772.69s | Method=fedprox
[Round 057/100] Acc=23.230 | RoundTime=49.81s | TotalTime=2822.50s | Method=fedprox
[Round 058/100] Acc=23.030 | RoundTime=49.94s | TotalTime=2872.44s | Method=fedprox
[Round 059/100] Acc=23.270 | RoundTime=49.19s | TotalTime=2921.63s | Method=fedprox
[Round 060/100] Acc=22.730 | RoundTime=49.21s | TotalTime=2970.83s | Method=fedprox
[Round 061/100] Acc=23.620 | RoundTime=49.21s | TotalTime=3020.05s | Method=fedprox
[Round 062/100] Acc=23.260 | RoundTime=49.13s | TotalTime=3069.18s | Method=fedprox
[Round 063/100] Acc=23.680 | RoundTime=49.24s | TotalTime=3118.42s | Method=fedprox
[Round 064/100] Acc=23.380 | RoundTime=48.79s | TotalTime=3167.21s | Method=fedprox
[Round 065/100] Acc=22.960 | RoundTime=49.21s | TotalTime=3216.41s | Method=fedprox
[Round 066/100] Acc=23.430 | RoundTime=49.76s | TotalTime=3266.17s | Method=fedprox
[Round 067/100] Acc=23.140 | RoundTime=49.03s | TotalTime=3315.20s | Method=fedprox
[Round 068/100] Acc=22.380 | RoundTime=48.96s | TotalTime=3364.16s | Method=fedprox
[Round 069/100] Acc=23.040 | RoundTime=49.62s | TotalTime=3413.78s | Method=fedprox
[Round 070/100] Acc=22.400 | RoundTime=49.67s | TotalTime=3463.45s | Method=fedprox
[Round 071/100] Acc=23.060 | RoundTime=49.74s | TotalTime=3513.19s | Method=fedprox
[Round 072/100] Acc=22.780 | RoundTime=49.97s | TotalTime=3563.16s | Method=fedprox
[Round 073/100] Acc=23.780 | RoundTime=49.45s | TotalTime=3612.62s | Method=fedprox
[Round 074/100] Acc=23.030 | RoundTime=49.44s | TotalTime=3662.06s | Method=fedprox
[Round 075/100] Acc=23.440 | RoundTime=48.73s | TotalTime=3710.79s | Method=fedprox
[Round 076/100] Acc=22.980 | RoundTime=49.89s | TotalTime=3760.68s | Method=fedprox
[Round 077/100] Acc=22.740 | RoundTime=48.70s | TotalTime=3809.38s | Method=fedprox
[Round 078/100] Acc=23.620 | RoundTime=49.05s | TotalTime=3858.43s | Method=fedprox
[Round 079/100] Acc=23.540 | RoundTime=49.37s | TotalTime=3907.80s | Method=fedprox
[Round 080/100] Acc=24.160 | RoundTime=48.85s | TotalTime=3956.65s | Method=fedprox
[Round 081/100] Acc=23.450 | RoundTime=49.11s | TotalTime=4005.76s | Method=fedprox
[Round 082/100] Acc=23.920 | RoundTime=49.93s | TotalTime=4055.69s | Method=fedprox
[Round 083/100] Acc=23.570 | RoundTime=49.24s | TotalTime=4104.93s | Method=fedprox
[Round 084/100] Acc=22.690 | RoundTime=49.09s | TotalTime=4154.02s | Method=fedprox
[Round 085/100] Acc=22.530 | RoundTime=49.45s | TotalTime=4203.48s | Method=fedprox
[Round 086/100] Acc=22.930 | RoundTime=49.08s | TotalTime=4252.56s | Method=fedprox
[Round 087/100] Acc=23.060 | RoundTime=48.13s | TotalTime=4300.69s | Method=fedprox
[Round 088/100] Acc=22.970 | RoundTime=50.24s | TotalTime=4350.93s | Method=fedprox
[Round 089/100] Acc=23.000 | RoundTime=49.10s | TotalTime=4400.03s | Method=fedprox
[Round 090/100] Acc=22.830 | RoundTime=48.75s | TotalTime=4448.78s | Method=fedprox
[Round 091/100] Acc=22.870 | RoundTime=49.33s | TotalTime=4498.11s | Method=fedprox
[Round 092/100] Acc=22.760 | RoundTime=49.07s | TotalTime=4547.18s | Method=fedprox
[Round 093/100] Acc=22.640 | RoundTime=48.35s | TotalTime=4595.53s | Method=fedprox
[Round 094/100] Acc=23.690 | RoundTime=48.74s | TotalTime=4644.27s | Method=fedprox
[Round 095/100] Acc=22.900 | RoundTime=48.89s | TotalTime=4693.17s | Method=fedprox
[Round 096/100] Acc=23.620 | RoundTime=48.46s | TotalTime=4741.63s | Method=fedprox
[Round 097/100] Acc=22.880 | RoundTime=49.96s | TotalTime=4791.60s | Method=fedprox
[Round 098/100] Acc=21.900 | RoundTime=48.84s | TotalTime=4840.44s | Method=fedprox
[Round 099/100] Acc=22.290 | RoundTime=47.34s | TotalTime=4887.78s | Method=fedprox
[Round 100/100] Acc=22.860 | RoundTime=41.90s | TotalTime=4929.67s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:38:06
Total elapsed time: 4929.67s
Final Acc: 22.860
Best Acc : 24.160
====================================================================================================
