====================================================================================================
Training started at: 2026-03-13 11:04:14
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-110414.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-110414.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=43.94s | TotalTime=43.94s | Method=fedprox
[Round 022/100] Acc=20.420 | RoundTime=44.06s | TotalTime=950.77s | Method=fedprox
[Round 023/100] Acc=20.260 | RoundTime=43.48s | TotalTime=994.25s | Method=fedprox
[Round 024/100] Acc=20.990 | RoundTime=43.05s | TotalTime=1037.30s | Method=fedprox
[Round 025/100] Acc=21.090 | RoundTime=42.26s | TotalTime=1079.56s | Method=fedprox
[Round 026/100] Acc=21.350 | RoundTime=42.92s | TotalTime=1122.48s | Method=fedprox
[Round 027/100] Acc=20.560 | RoundTime=42.91s | TotalTime=1165.39s | Method=fedprox
[Round 028/100] Acc=21.580 | RoundTime=43.70s | TotalTime=1209.09s | Method=fedprox
[Round 029/100] Acc=20.390 | RoundTime=42.81s | TotalTime=1251.90s | Method=fedprox
[Round 030/100] Acc=20.630 | RoundTime=42.79s | TotalTime=1294.69s | Method=fedprox
[Round 031/100] Acc=19.920 | RoundTime=42.69s | TotalTime=1337.38s | Method=fedprox
[Round 032/100] Acc=21.210 | RoundTime=42.86s | TotalTime=1380.24s | Method=fedprox
[Round 033/100] Acc=20.490 | RoundTime=42.31s | TotalTime=1422.55s | Method=fedprox
[Round 034/100] Acc=21.370 | RoundTime=42.12s | TotalTime=1464.68s | Method=fedprox
[Round 035/100] Acc=21.410 | RoundTime=41.89s | TotalTime=1506.57s | Method=fedprox
[Round 036/100] Acc=22.080 | RoundTime=42.57s | TotalTime=1549.14s | Method=fedprox
[Round 037/100] Acc=21.580 | RoundTime=41.88s | TotalTime=1591.02s | Method=fedprox
[Round 038/100] Acc=21.330 | RoundTime=42.53s | TotalTime=1633.56s | Method=fedprox
[Round 039/100] Acc=21.560 | RoundTime=43.12s | TotalTime=1676.67s | Method=fedprox
[Round 040/100] Acc=20.910 | RoundTime=42.34s | TotalTime=1719.02s | Method=fedprox
[Round 041/100] Acc=22.000 | RoundTime=42.97s | TotalTime=1761.99s | Method=fedprox
[Round 042/100] Acc=22.390 | RoundTime=42.74s | TotalTime=1804.73s | Method=fedprox
[Round 043/100] Acc=21.100 | RoundTime=43.02s | TotalTime=1847.75s | Method=fedprox
[Round 044/100] Acc=21.630 | RoundTime=43.08s | TotalTime=1890.83s | Method=fedprox
[Round 045/100] Acc=22.380 | RoundTime=42.53s | TotalTime=1933.37s | Method=fedprox
[Round 046/100] Acc=20.900 | RoundTime=43.60s | TotalTime=1976.97s | Method=fedprox
[Round 047/100] Acc=22.060 | RoundTime=43.49s | TotalTime=2020.46s | Method=fedprox
[Round 048/100] Acc=20.580 | RoundTime=43.24s | TotalTime=2063.70s | Method=fedprox
[Round 049/100] Acc=21.410 | RoundTime=42.94s | TotalTime=2106.64s | Method=fedprox
[Round 050/100] Acc=21.250 | RoundTime=42.82s | TotalTime=2149.46s | Method=fedprox
[Round 051/100] Acc=21.920 | RoundTime=42.71s | TotalTime=2192.17s | Method=fedprox
[Round 052/100] Acc=22.170 | RoundTime=43.07s | TotalTime=2235.24s | Method=fedprox
[Round 053/100] Acc=21.920 | RoundTime=44.12s | TotalTime=2279.37s | Method=fedprox
[Round 054/100] Acc=22.020 | RoundTime=42.13s | TotalTime=2321.50s | Method=fedprox
[Round 055/100] Acc=21.550 | RoundTime=43.62s | TotalTime=2365.12s | Method=fedprox
[Round 056/100] Acc=21.190 | RoundTime=44.19s | TotalTime=2409.32s | Method=fedprox
[Round 057/100] Acc=20.970 | RoundTime=44.30s | TotalTime=2453.62s | Method=fedprox
[Round 058/100] Acc=21.640 | RoundTime=43.66s | TotalTime=2497.28s | Method=fedprox
[Round 059/100] Acc=22.180 | RoundTime=43.90s | TotalTime=2541.18s | Method=fedprox
[Round 060/100] Acc=22.560 | RoundTime=44.02s | TotalTime=2585.20s | Method=fedprox
[Round 061/100] Acc=21.720 | RoundTime=43.98s | TotalTime=2629.18s | Method=fedprox
[Round 062/100] Acc=21.840 | RoundTime=43.61s | TotalTime=2672.79s | Method=fedprox
[Round 063/100] Acc=22.500 | RoundTime=43.40s | TotalTime=2716.19s | Method=fedprox
[Round 064/100] Acc=21.620 | RoundTime=44.17s | TotalTime=2760.36s | Method=fedprox
[Round 065/100] Acc=22.340 | RoundTime=45.89s | TotalTime=2806.25s | Method=fedprox
[Round 066/100] Acc=22.220 | RoundTime=43.37s | TotalTime=2849.62s | Method=fedprox
[Round 067/100] Acc=21.880 | RoundTime=43.45s | TotalTime=2893.07s | Method=fedprox
[Round 068/100] Acc=21.950 | RoundTime=44.14s | TotalTime=2937.21s | Method=fedprox
[Round 069/100] Acc=21.870 | RoundTime=43.70s | TotalTime=2980.91s | Method=fedprox
[Round 070/100] Acc=22.230 | RoundTime=44.25s | TotalTime=3025.16s | Method=fedprox
[Round 071/100] Acc=21.620 | RoundTime=44.46s | TotalTime=3069.63s | Method=fedprox
[Round 072/100] Acc=21.560 | RoundTime=45.42s | TotalTime=3115.05s | Method=fedprox
[Round 073/100] Acc=21.920 | RoundTime=45.10s | TotalTime=3160.15s | Method=fedprox
[Round 074/100] Acc=22.040 | RoundTime=44.25s | TotalTime=3204.40s | Method=fedprox
[Round 075/100] Acc=21.750 | RoundTime=44.05s | TotalTime=3248.45s | Method=fedprox
[Round 076/100] Acc=21.730 | RoundTime=43.35s | TotalTime=3291.80s | Method=fedprox
[Round 077/100] Acc=21.810 | RoundTime=43.16s | TotalTime=3334.96s | Method=fedprox
[Round 078/100] Acc=21.240 | RoundTime=43.12s | TotalTime=3378.09s | Method=fedprox
[Round 079/100] Acc=21.230 | RoundTime=43.85s | TotalTime=3421.94s | Method=fedprox
[Round 080/100] Acc=21.420 | RoundTime=42.71s | TotalTime=3464.66s | Method=fedprox
[Round 081/100] Acc=21.480 | RoundTime=43.31s | TotalTime=3507.97s | Method=fedprox
[Round 082/100] Acc=21.700 | RoundTime=44.17s | TotalTime=3552.14s | Method=fedprox
[Round 083/100] Acc=21.340 | RoundTime=43.73s | TotalTime=3595.87s | Method=fedprox
[Round 084/100] Acc=21.640 | RoundTime=42.78s | TotalTime=3638.65s | Method=fedprox
[Round 085/100] Acc=22.850 | RoundTime=42.80s | TotalTime=3681.45s | Method=fedprox
[Round 086/100] Acc=21.830 | RoundTime=43.67s | TotalTime=3725.12s | Method=fedprox
[Round 087/100] Acc=21.940 | RoundTime=43.17s | TotalTime=3768.29s | Method=fedprox
[Round 088/100] Acc=22.450 | RoundTime=43.18s | TotalTime=3811.48s | Method=fedprox
[Round 089/100] Acc=21.550 | RoundTime=42.85s | TotalTime=3854.33s | Method=fedprox
[Round 090/100] Acc=21.840 | RoundTime=42.99s | TotalTime=3897.33s | Method=fedprox
[Round 091/100] Acc=22.120 | RoundTime=42.83s | TotalTime=3940.16s | Method=fedprox
[Round 092/100] Acc=22.360 | RoundTime=42.09s | TotalTime=3982.25s | Method=fedprox
[Round 093/100] Acc=22.440 | RoundTime=42.48s | TotalTime=4024.73s | Method=fedprox
[Round 094/100] Acc=21.940 | RoundTime=41.96s | TotalTime=4066.69s | Method=fedprox
[Round 095/100] Acc=21.850 | RoundTime=41.85s | TotalTime=4108.54s | Method=fedprox
[Round 096/100] Acc=21.740 | RoundTime=42.65s | TotalTime=4151.19s | Method=fedprox
[Round 097/100] Acc=22.280 | RoundTime=41.52s | TotalTime=4192.71s | Method=fedprox
[Round 098/100] Acc=22.560 | RoundTime=41.54s | TotalTime=4234.26s | Method=fedprox
[Round 099/100] Acc=21.870 | RoundTime=42.27s | TotalTime=4276.53s | Method=fedprox
[Round 100/100] Acc=22.160 | RoundTime=41.00s | TotalTime=4317.53s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:16:11
Total elapsed time: 4317.53s
Final Acc: 22.160
Best Acc : 22.850
====================================================================================================
