====================================================================================================
Training started at: 2026-03-13 13:57:25
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-135725.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-135725.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=38.40s | TotalTime=38.40s | Method=fedprox
[Round 039/100] Acc=21.910 | RoundTime=38.99s | TotalTime=1484.76s | Method=fedprox
[Round 040/100] Acc=22.760 | RoundTime=39.42s | TotalTime=1524.18s | Method=fedprox
[Round 041/100] Acc=22.300 | RoundTime=39.31s | TotalTime=1563.49s | Method=fedprox
[Round 042/100] Acc=22.300 | RoundTime=39.25s | TotalTime=1602.74s | Method=fedprox
[Round 043/100] Acc=20.260 | RoundTime=39.31s | TotalTime=1642.05s | Method=fedprox
[Round 044/100] Acc=22.180 | RoundTime=39.19s | TotalTime=1681.24s | Method=fedprox
[Round 045/100] Acc=21.360 | RoundTime=39.57s | TotalTime=1720.81s | Method=fedprox
[Round 046/100] Acc=22.250 | RoundTime=38.53s | TotalTime=1759.34s | Method=fedprox
[Round 047/100] Acc=21.190 | RoundTime=39.17s | TotalTime=1798.50s | Method=fedprox
[Round 048/100] Acc=22.660 | RoundTime=39.10s | TotalTime=1837.60s | Method=fedprox
[Round 049/100] Acc=21.770 | RoundTime=38.99s | TotalTime=1876.59s | Method=fedprox
[Round 050/100] Acc=22.540 | RoundTime=39.01s | TotalTime=1915.60s | Method=fedprox
[Round 051/100] Acc=21.390 | RoundTime=39.25s | TotalTime=1954.85s | Method=fedprox
[Round 052/100] Acc=22.420 | RoundTime=39.20s | TotalTime=1994.04s | Method=fedprox
[Round 053/100] Acc=23.430 | RoundTime=39.22s | TotalTime=2033.27s | Method=fedprox
[Round 054/100] Acc=22.270 | RoundTime=39.56s | TotalTime=2072.83s | Method=fedprox
[Round 055/100] Acc=22.350 | RoundTime=39.41s | TotalTime=2112.24s | Method=fedprox
[Round 056/100] Acc=21.720 | RoundTime=39.44s | TotalTime=2151.67s | Method=fedprox
[Round 057/100] Acc=22.990 | RoundTime=39.08s | TotalTime=2190.75s | Method=fedprox
[Round 058/100] Acc=22.280 | RoundTime=39.23s | TotalTime=2229.98s | Method=fedprox
[Round 059/100] Acc=22.380 | RoundTime=39.30s | TotalTime=2269.28s | Method=fedprox
[Round 060/100] Acc=22.220 | RoundTime=39.25s | TotalTime=2308.53s | Method=fedprox
[Round 061/100] Acc=22.420 | RoundTime=38.88s | TotalTime=2347.41s | Method=fedprox
[Round 062/100] Acc=23.140 | RoundTime=38.84s | TotalTime=2386.26s | Method=fedprox
[Round 063/100] Acc=23.010 | RoundTime=39.52s | TotalTime=2425.78s | Method=fedprox
[Round 064/100] Acc=22.180 | RoundTime=39.58s | TotalTime=2465.36s | Method=fedprox
[Round 065/100] Acc=22.840 | RoundTime=38.74s | TotalTime=2504.09s | Method=fedprox
[Round 066/100] Acc=22.320 | RoundTime=39.32s | TotalTime=2543.41s | Method=fedprox
[Round 067/100] Acc=22.340 | RoundTime=39.24s | TotalTime=2582.65s | Method=fedprox
[Round 068/100] Acc=22.250 | RoundTime=39.45s | TotalTime=2622.11s | Method=fedprox
[Round 069/100] Acc=22.410 | RoundTime=39.52s | TotalTime=2661.63s | Method=fedprox
[Round 070/100] Acc=21.770 | RoundTime=39.84s | TotalTime=2701.47s | Method=fedprox
[Round 071/100] Acc=23.120 | RoundTime=38.84s | TotalTime=2740.31s | Method=fedprox
[Round 072/100] Acc=21.700 | RoundTime=39.26s | TotalTime=2779.57s | Method=fedprox
[Round 073/100] Acc=22.900 | RoundTime=38.89s | TotalTime=2818.45s | Method=fedprox
[Round 074/100] Acc=22.420 | RoundTime=39.17s | TotalTime=2857.62s | Method=fedprox
[Round 075/100] Acc=22.520 | RoundTime=39.51s | TotalTime=2897.13s | Method=fedprox
[Round 076/100] Acc=21.850 | RoundTime=39.24s | TotalTime=2936.37s | Method=fedprox
[Round 077/100] Acc=22.950 | RoundTime=39.19s | TotalTime=2975.56s | Method=fedprox
[Round 078/100] Acc=23.340 | RoundTime=38.94s | TotalTime=3014.51s | Method=fedprox
[Round 079/100] Acc=22.630 | RoundTime=39.15s | TotalTime=3053.66s | Method=fedprox
[Round 080/100] Acc=22.460 | RoundTime=40.05s | TotalTime=3093.71s | Method=fedprox
[Round 081/100] Acc=22.220 | RoundTime=39.27s | TotalTime=3132.98s | Method=fedprox
[Round 082/100] Acc=23.580 | RoundTime=39.65s | TotalTime=3172.63s | Method=fedprox
[Round 083/100] Acc=22.050 | RoundTime=39.25s | TotalTime=3211.88s | Method=fedprox
[Round 084/100] Acc=22.730 | RoundTime=39.46s | TotalTime=3251.34s | Method=fedprox
[Round 085/100] Acc=22.020 | RoundTime=38.75s | TotalTime=3290.09s | Method=fedprox
[Round 086/100] Acc=22.760 | RoundTime=39.81s | TotalTime=3329.91s | Method=fedprox
[Round 087/100] Acc=22.160 | RoundTime=39.54s | TotalTime=3369.45s | Method=fedprox
[Round 088/100] Acc=22.410 | RoundTime=39.70s | TotalTime=3409.15s | Method=fedprox
[Round 089/100] Acc=22.210 | RoundTime=39.58s | TotalTime=3448.73s | Method=fedprox
[Round 090/100] Acc=22.760 | RoundTime=39.57s | TotalTime=3488.29s | Method=fedprox
[Round 091/100] Acc=22.440 | RoundTime=39.83s | TotalTime=3528.12s | Method=fedprox
[Round 092/100] Acc=21.790 | RoundTime=39.97s | TotalTime=3568.09s | Method=fedprox
[Round 093/100] Acc=22.480 | RoundTime=39.89s | TotalTime=3607.99s | Method=fedprox
[Round 094/100] Acc=21.630 | RoundTime=39.63s | TotalTime=3647.62s | Method=fedprox
[Round 095/100] Acc=21.990 | RoundTime=39.73s | TotalTime=3687.35s | Method=fedprox
[Round 096/100] Acc=22.450 | RoundTime=39.82s | TotalTime=3727.17s | Method=fedprox
[Round 097/100] Acc=22.790 | RoundTime=39.98s | TotalTime=3767.15s | Method=fedprox
[Round 098/100] Acc=22.080 | RoundTime=40.39s | TotalTime=3807.54s | Method=fedprox
[Round 099/100] Acc=22.450 | RoundTime=40.38s | TotalTime=3847.92s | Method=fedprox
[Round 100/100] Acc=22.340 | RoundTime=40.19s | TotalTime=3888.11s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:02:13
Total elapsed time: 3888.11s
Final Acc: 22.340
Best Acc : 23.580
====================================================================================================
