====================================================================================================
Training started at: 2026-03-13 14:21:35
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-142135.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-142135.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=49.37s | TotalTime=49.37s | Method=fedprox
[Round 032/100] Acc=21.610 | RoundTime=49.69s | TotalTime=1584.25s | Method=fedprox
[Round 033/100] Acc=22.160 | RoundTime=49.63s | TotalTime=1633.88s | Method=fedprox
[Round 034/100] Acc=21.930 | RoundTime=49.77s | TotalTime=1683.65s | Method=fedprox
[Round 035/100] Acc=22.670 | RoundTime=49.77s | TotalTime=1733.42s | Method=fedprox
[Round 036/100] Acc=21.990 | RoundTime=50.81s | TotalTime=1784.23s | Method=fedprox
[Round 037/100] Acc=22.740 | RoundTime=49.29s | TotalTime=1833.52s | Method=fedprox
[Round 038/100] Acc=22.700 | RoundTime=48.53s | TotalTime=1882.04s | Method=fedprox
[Round 039/100] Acc=22.320 | RoundTime=49.85s | TotalTime=1931.89s | Method=fedprox
[Round 040/100] Acc=22.150 | RoundTime=49.60s | TotalTime=1981.49s | Method=fedprox
[Round 041/100] Acc=22.050 | RoundTime=49.44s | TotalTime=2030.94s | Method=fedprox
[Round 042/100] Acc=21.600 | RoundTime=49.16s | TotalTime=2080.10s | Method=fedprox
[Round 043/100] Acc=22.640 | RoundTime=49.60s | TotalTime=2129.70s | Method=fedprox
[Round 044/100] Acc=22.450 | RoundTime=49.80s | TotalTime=2179.50s | Method=fedprox
[Round 045/100] Acc=22.050 | RoundTime=49.33s | TotalTime=2228.83s | Method=fedprox
[Round 046/100] Acc=22.670 | RoundTime=50.01s | TotalTime=2278.84s | Method=fedprox
[Round 047/100] Acc=22.040 | RoundTime=49.43s | TotalTime=2328.27s | Method=fedprox
[Round 048/100] Acc=22.200 | RoundTime=49.26s | TotalTime=2377.53s | Method=fedprox
[Round 049/100] Acc=22.080 | RoundTime=50.19s | TotalTime=2427.73s | Method=fedprox
[Round 050/100] Acc=21.910 | RoundTime=49.23s | TotalTime=2476.96s | Method=fedprox
[Round 051/100] Acc=22.420 | RoundTime=50.10s | TotalTime=2527.06s | Method=fedprox
[Round 052/100] Acc=23.050 | RoundTime=49.52s | TotalTime=2576.59s | Method=fedprox
[Round 053/100] Acc=22.550 | RoundTime=49.07s | TotalTime=2625.66s | Method=fedprox
[Round 054/100] Acc=21.690 | RoundTime=48.39s | TotalTime=2674.05s | Method=fedprox
[Round 055/100] Acc=21.930 | RoundTime=50.43s | TotalTime=2724.47s | Method=fedprox
[Round 056/100] Acc=22.200 | RoundTime=49.00s | TotalTime=2773.48s | Method=fedprox
[Round 057/100] Acc=22.960 | RoundTime=48.76s | TotalTime=2822.24s | Method=fedprox
[Round 058/100] Acc=21.840 | RoundTime=49.37s | TotalTime=2871.61s | Method=fedprox
[Round 059/100] Acc=22.220 | RoundTime=48.71s | TotalTime=2920.32s | Method=fedprox
[Round 060/100] Acc=22.270 | RoundTime=49.62s | TotalTime=2969.94s | Method=fedprox
[Round 061/100] Acc=22.840 | RoundTime=49.03s | TotalTime=3018.98s | Method=fedprox
[Round 062/100] Acc=21.710 | RoundTime=49.92s | TotalTime=3068.90s | Method=fedprox
[Round 063/100] Acc=22.550 | RoundTime=49.27s | TotalTime=3118.17s | Method=fedprox
[Round 064/100] Acc=22.230 | RoundTime=49.31s | TotalTime=3167.48s | Method=fedprox
[Round 065/100] Acc=22.130 | RoundTime=49.26s | TotalTime=3216.74s | Method=fedprox
[Round 066/100] Acc=22.070 | RoundTime=49.52s | TotalTime=3266.26s | Method=fedprox
[Round 067/100] Acc=23.000 | RoundTime=49.64s | TotalTime=3315.91s | Method=fedprox
[Round 068/100] Acc=22.600 | RoundTime=51.25s | TotalTime=3367.16s | Method=fedprox
[Round 069/100] Acc=23.090 | RoundTime=49.59s | TotalTime=3416.75s | Method=fedprox
[Round 070/100] Acc=22.750 | RoundTime=49.42s | TotalTime=3466.16s | Method=fedprox
[Round 071/100] Acc=22.340 | RoundTime=49.75s | TotalTime=3515.92s | Method=fedprox
[Round 072/100] Acc=23.130 | RoundTime=49.07s | TotalTime=3564.99s | Method=fedprox
[Round 073/100] Acc=22.370 | RoundTime=49.08s | TotalTime=3614.07s | Method=fedprox
[Round 074/100] Acc=23.010 | RoundTime=48.98s | TotalTime=3663.05s | Method=fedprox
[Round 075/100] Acc=22.140 | RoundTime=49.31s | TotalTime=3712.36s | Method=fedprox
[Round 076/100] Acc=23.030 | RoundTime=49.28s | TotalTime=3761.63s | Method=fedprox
[Round 077/100] Acc=23.400 | RoundTime=49.40s | TotalTime=3811.04s | Method=fedprox
[Round 078/100] Acc=23.590 | RoundTime=49.90s | TotalTime=3860.93s | Method=fedprox
[Round 079/100] Acc=23.300 | RoundTime=48.57s | TotalTime=3909.50s | Method=fedprox
[Round 080/100] Acc=22.700 | RoundTime=48.78s | TotalTime=3958.29s | Method=fedprox
[Round 081/100] Acc=22.830 | RoundTime=49.00s | TotalTime=4007.29s | Method=fedprox
[Round 082/100] Acc=22.780 | RoundTime=48.91s | TotalTime=4056.20s | Method=fedprox
[Round 083/100] Acc=22.090 | RoundTime=48.99s | TotalTime=4105.19s | Method=fedprox
[Round 084/100] Acc=23.080 | RoundTime=49.27s | TotalTime=4154.46s | Method=fedprox
[Round 085/100] Acc=21.790 | RoundTime=49.14s | TotalTime=4203.60s | Method=fedprox
[Round 086/100] Acc=23.240 | RoundTime=48.39s | TotalTime=4251.99s | Method=fedprox
[Round 087/100] Acc=22.950 | RoundTime=49.20s | TotalTime=4301.19s | Method=fedprox
[Round 088/100] Acc=23.050 | RoundTime=48.75s | TotalTime=4349.94s | Method=fedprox
[Round 089/100] Acc=22.930 | RoundTime=47.97s | TotalTime=4397.91s | Method=fedprox
[Round 090/100] Acc=23.050 | RoundTime=48.21s | TotalTime=4446.13s | Method=fedprox
[Round 091/100] Acc=22.910 | RoundTime=48.43s | TotalTime=4494.56s | Method=fedprox
[Round 092/100] Acc=23.340 | RoundTime=48.67s | TotalTime=4543.23s | Method=fedprox
[Round 093/100] Acc=22.410 | RoundTime=48.81s | TotalTime=4592.04s | Method=fedprox
[Round 094/100] Acc=22.760 | RoundTime=48.69s | TotalTime=4640.73s | Method=fedprox
[Round 095/100] Acc=22.600 | RoundTime=48.59s | TotalTime=4689.33s | Method=fedprox
[Round 096/100] Acc=22.610 | RoundTime=49.36s | TotalTime=4738.68s | Method=fedprox
[Round 097/100] Acc=22.470 | RoundTime=48.74s | TotalTime=4787.42s | Method=fedprox
[Round 098/100] Acc=21.280 | RoundTime=48.76s | TotalTime=4836.19s | Method=fedprox
[Round 099/100] Acc=23.070 | RoundTime=47.99s | TotalTime=4884.17s | Method=fedprox
[Round 100/100] Acc=22.570 | RoundTime=43.77s | TotalTime=4927.94s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:43:43
Total elapsed time: 4927.94s
Final Acc: 22.570
Best Acc : 23.590
====================================================================================================
