====================================================================================================
Training started at: 2026-03-13 10:58:00
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105800.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105800.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=41.87s | TotalTime=41.87s | Method=fedprox
[Round 035/100] Acc=21.410 | RoundTime=43.28s | TotalTime=1496.24s | Method=fedprox
[Round 036/100] Acc=21.930 | RoundTime=43.07s | TotalTime=1539.31s | Method=fedprox
[Round 037/100] Acc=21.560 | RoundTime=42.63s | TotalTime=1581.94s | Method=fedprox
[Round 038/100] Acc=22.470 | RoundTime=42.30s | TotalTime=1624.24s | Method=fedprox
[Round 039/100] Acc=21.200 | RoundTime=43.50s | TotalTime=1667.74s | Method=fedprox
[Round 040/100] Acc=21.380 | RoundTime=43.19s | TotalTime=1710.93s | Method=fedprox
[Round 041/100] Acc=22.260 | RoundTime=42.94s | TotalTime=1753.87s | Method=fedprox
[Round 042/100] Acc=21.980 | RoundTime=42.68s | TotalTime=1796.54s | Method=fedprox
[Round 043/100] Acc=21.870 | RoundTime=42.21s | TotalTime=1838.76s | Method=fedprox
[Round 044/100] Acc=22.320 | RoundTime=42.24s | TotalTime=1881.00s | Method=fedprox
[Round 045/100] Acc=22.560 | RoundTime=43.01s | TotalTime=1924.01s | Method=fedprox
[Round 046/100] Acc=22.480 | RoundTime=42.44s | TotalTime=1966.45s | Method=fedprox
[Round 047/100] Acc=21.870 | RoundTime=42.54s | TotalTime=2008.99s | Method=fedprox
[Round 048/100] Acc=22.590 | RoundTime=42.19s | TotalTime=2051.18s | Method=fedprox
[Round 049/100] Acc=22.160 | RoundTime=42.71s | TotalTime=2093.89s | Method=fedprox
[Round 050/100] Acc=22.840 | RoundTime=42.15s | TotalTime=2136.04s | Method=fedprox
[Round 051/100] Acc=22.660 | RoundTime=42.79s | TotalTime=2178.83s | Method=fedprox
[Round 052/100] Acc=22.990 | RoundTime=42.53s | TotalTime=2221.37s | Method=fedprox
[Round 053/100] Acc=22.670 | RoundTime=42.95s | TotalTime=2264.32s | Method=fedprox
[Round 054/100] Acc=22.180 | RoundTime=42.67s | TotalTime=2306.99s | Method=fedprox
[Round 055/100] Acc=21.570 | RoundTime=43.13s | TotalTime=2350.12s | Method=fedprox
[Round 056/100] Acc=21.790 | RoundTime=42.66s | TotalTime=2392.78s | Method=fedprox
[Round 057/100] Acc=22.780 | RoundTime=43.26s | TotalTime=2436.04s | Method=fedprox
[Round 058/100] Acc=22.460 | RoundTime=42.70s | TotalTime=2478.74s | Method=fedprox
[Round 059/100] Acc=22.780 | RoundTime=43.54s | TotalTime=2522.28s | Method=fedprox
[Round 060/100] Acc=22.380 | RoundTime=42.78s | TotalTime=2565.06s | Method=fedprox
[Round 061/100] Acc=22.760 | RoundTime=43.13s | TotalTime=2608.18s | Method=fedprox
[Round 062/100] Acc=22.670 | RoundTime=43.49s | TotalTime=2651.68s | Method=fedprox
[Round 063/100] Acc=21.900 | RoundTime=43.17s | TotalTime=2694.85s | Method=fedprox
[Round 064/100] Acc=22.240 | RoundTime=43.65s | TotalTime=2738.50s | Method=fedprox
[Round 065/100] Acc=22.610 | RoundTime=43.14s | TotalTime=2781.64s | Method=fedprox
[Round 066/100] Acc=22.210 | RoundTime=43.37s | TotalTime=2825.02s | Method=fedprox
[Round 067/100] Acc=22.240 | RoundTime=43.48s | TotalTime=2868.50s | Method=fedprox
[Round 068/100] Acc=22.320 | RoundTime=43.50s | TotalTime=2912.00s | Method=fedprox
[Round 069/100] Acc=22.100 | RoundTime=43.38s | TotalTime=2955.37s | Method=fedprox
[Round 070/100] Acc=23.210 | RoundTime=43.21s | TotalTime=2998.59s | Method=fedprox
[Round 071/100] Acc=23.250 | RoundTime=43.38s | TotalTime=3041.97s | Method=fedprox
[Round 072/100] Acc=23.030 | RoundTime=43.99s | TotalTime=3085.96s | Method=fedprox
[Round 073/100] Acc=22.620 | RoundTime=43.49s | TotalTime=3129.46s | Method=fedprox
[Round 074/100] Acc=22.600 | RoundTime=43.37s | TotalTime=3172.83s | Method=fedprox
[Round 075/100] Acc=22.340 | RoundTime=43.72s | TotalTime=3216.54s | Method=fedprox
[Round 076/100] Acc=21.840 | RoundTime=42.73s | TotalTime=3259.28s | Method=fedprox
[Round 077/100] Acc=22.400 | RoundTime=43.28s | TotalTime=3302.56s | Method=fedprox
[Round 078/100] Acc=22.680 | RoundTime=43.29s | TotalTime=3345.85s | Method=fedprox
[Round 079/100] Acc=22.420 | RoundTime=44.53s | TotalTime=3390.38s | Method=fedprox
[Round 080/100] Acc=22.920 | RoundTime=44.44s | TotalTime=3434.82s | Method=fedprox
[Round 081/100] Acc=22.920 | RoundTime=44.79s | TotalTime=3479.60s | Method=fedprox
[Round 082/100] Acc=22.420 | RoundTime=44.18s | TotalTime=3523.78s | Method=fedprox
[Round 083/100] Acc=23.110 | RoundTime=44.69s | TotalTime=3568.47s | Method=fedprox
[Round 084/100] Acc=22.910 | RoundTime=43.68s | TotalTime=3612.15s | Method=fedprox
[Round 085/100] Acc=22.590 | RoundTime=43.40s | TotalTime=3655.55s | Method=fedprox
[Round 086/100] Acc=22.390 | RoundTime=43.58s | TotalTime=3699.13s | Method=fedprox
[Round 087/100] Acc=23.000 | RoundTime=44.09s | TotalTime=3743.23s | Method=fedprox
[Round 088/100] Acc=22.810 | RoundTime=43.44s | TotalTime=3786.66s | Method=fedprox
[Round 089/100] Acc=23.160 | RoundTime=43.23s | TotalTime=3829.90s | Method=fedprox
[Round 090/100] Acc=22.280 | RoundTime=42.51s | TotalTime=3872.41s | Method=fedprox
[Round 091/100] Acc=22.440 | RoundTime=43.08s | TotalTime=3915.49s | Method=fedprox
[Round 092/100] Acc=23.030 | RoundTime=43.40s | TotalTime=3958.89s | Method=fedprox
[Round 093/100] Acc=22.770 | RoundTime=43.43s | TotalTime=4002.32s | Method=fedprox
[Round 094/100] Acc=23.040 | RoundTime=42.78s | TotalTime=4045.10s | Method=fedprox
[Round 095/100] Acc=23.130 | RoundTime=43.11s | TotalTime=4088.21s | Method=fedprox
[Round 096/100] Acc=21.880 | RoundTime=42.45s | TotalTime=4130.66s | Method=fedprox
[Round 097/100] Acc=21.550 | RoundTime=42.70s | TotalTime=4173.36s | Method=fedprox
[Round 098/100] Acc=22.690 | RoundTime=43.31s | TotalTime=4216.67s | Method=fedprox
[Round 099/100] Acc=22.840 | RoundTime=43.39s | TotalTime=4260.05s | Method=fedprox
[Round 100/100] Acc=22.860 | RoundTime=42.92s | TotalTime=4302.98s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:09:43
Total elapsed time: 4302.98s
Final Acc: 22.860
Best Acc : 23.250
====================================================================================================
