====================================================================================================
Training started at: 2026-03-13 10:54:54
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105454.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105454.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=36.66s | TotalTime=36.66s | Method=fedprox
[Round 018/100] Acc=19.920 | RoundTime=40.57s | TotalTime=662.29s | Method=fedprox
[Round 019/100] Acc=19.770 | RoundTime=39.49s | TotalTime=701.78s | Method=fedprox
[Round 020/100] Acc=19.860 | RoundTime=39.63s | TotalTime=741.42s | Method=fedprox
[Round 021/100] Acc=20.800 | RoundTime=39.40s | TotalTime=780.82s | Method=fedprox
[Round 022/100] Acc=20.300 | RoundTime=39.61s | TotalTime=820.43s | Method=fedprox
[Round 023/100] Acc=21.430 | RoundTime=40.69s | TotalTime=861.12s | Method=fedprox
[Round 024/100] Acc=21.630 | RoundTime=39.16s | TotalTime=900.28s | Method=fedprox
[Round 025/100] Acc=20.570 | RoundTime=39.96s | TotalTime=940.24s | Method=fedprox
[Round 026/100] Acc=20.860 | RoundTime=40.04s | TotalTime=980.27s | Method=fedprox
[Round 027/100] Acc=21.060 | RoundTime=40.45s | TotalTime=1020.73s | Method=fedprox
[Round 028/100] Acc=21.120 | RoundTime=39.37s | TotalTime=1060.10s | Method=fedprox
[Round 029/100] Acc=21.030 | RoundTime=39.89s | TotalTime=1099.99s | Method=fedprox
[Round 030/100] Acc=20.870 | RoundTime=38.10s | TotalTime=1138.09s | Method=fedprox
[Round 031/100] Acc=20.700 | RoundTime=39.12s | TotalTime=1177.22s | Method=fedprox
[Round 032/100] Acc=20.750 | RoundTime=39.01s | TotalTime=1216.22s | Method=fedprox
[Round 033/100] Acc=19.200 | RoundTime=39.01s | TotalTime=1255.23s | Method=fedprox
[Round 034/100] Acc=20.610 | RoundTime=39.43s | TotalTime=1294.66s | Method=fedprox
[Round 035/100] Acc=21.110 | RoundTime=39.25s | TotalTime=1333.91s | Method=fedprox
[Round 036/100] Acc=21.320 | RoundTime=38.81s | TotalTime=1372.72s | Method=fedprox
[Round 037/100] Acc=21.340 | RoundTime=38.52s | TotalTime=1411.24s | Method=fedprox
[Round 038/100] Acc=21.910 | RoundTime=38.94s | TotalTime=1450.18s | Method=fedprox
[Round 039/100] Acc=21.640 | RoundTime=39.02s | TotalTime=1489.20s | Method=fedprox
[Round 040/100] Acc=21.360 | RoundTime=38.82s | TotalTime=1528.02s | Method=fedprox
[Round 041/100] Acc=22.240 | RoundTime=39.02s | TotalTime=1567.05s | Method=fedprox
[Round 042/100] Acc=21.900 | RoundTime=38.53s | TotalTime=1605.58s | Method=fedprox
[Round 043/100] Acc=21.900 | RoundTime=39.43s | TotalTime=1645.01s | Method=fedprox
[Round 044/100] Acc=21.930 | RoundTime=39.04s | TotalTime=1684.06s | Method=fedprox
[Round 045/100] Acc=23.100 | RoundTime=39.29s | TotalTime=1723.35s | Method=fedprox
[Round 046/100] Acc=22.170 | RoundTime=39.07s | TotalTime=1762.42s | Method=fedprox
[Round 047/100] Acc=22.560 | RoundTime=39.35s | TotalTime=1801.76s | Method=fedprox
[Round 048/100] Acc=21.680 | RoundTime=39.15s | TotalTime=1840.91s | Method=fedprox
[Round 049/100] Acc=22.640 | RoundTime=38.74s | TotalTime=1879.65s | Method=fedprox
[Round 050/100] Acc=21.510 | RoundTime=38.66s | TotalTime=1918.31s | Method=fedprox
[Round 051/100] Acc=22.360 | RoundTime=38.60s | TotalTime=1956.91s | Method=fedprox
[Round 052/100] Acc=22.340 | RoundTime=38.69s | TotalTime=1995.60s | Method=fedprox
[Round 053/100] Acc=21.740 | RoundTime=38.32s | TotalTime=2033.92s | Method=fedprox
[Round 054/100] Acc=21.890 | RoundTime=38.28s | TotalTime=2072.20s | Method=fedprox
[Round 055/100] Acc=21.080 | RoundTime=38.40s | TotalTime=2110.60s | Method=fedprox
[Round 056/100] Acc=21.860 | RoundTime=38.13s | TotalTime=2148.73s | Method=fedprox
[Round 057/100] Acc=22.150 | RoundTime=38.54s | TotalTime=2187.27s | Method=fedprox
[Round 058/100] Acc=22.060 | RoundTime=38.15s | TotalTime=2225.42s | Method=fedprox
[Round 059/100] Acc=22.560 | RoundTime=38.35s | TotalTime=2263.78s | Method=fedprox
[Round 060/100] Acc=22.530 | RoundTime=37.70s | TotalTime=2301.47s | Method=fedprox
[Round 061/100] Acc=20.940 | RoundTime=38.35s | TotalTime=2339.83s | Method=fedprox
[Round 062/100] Acc=21.750 | RoundTime=38.23s | TotalTime=2378.06s | Method=fedprox
[Round 063/100] Acc=21.410 | RoundTime=38.59s | TotalTime=2416.65s | Method=fedprox
[Round 064/100] Acc=21.980 | RoundTime=39.22s | TotalTime=2455.87s | Method=fedprox
[Round 065/100] Acc=21.950 | RoundTime=38.38s | TotalTime=2494.25s | Method=fedprox
[Round 066/100] Acc=22.440 | RoundTime=38.30s | TotalTime=2532.55s | Method=fedprox
[Round 067/100] Acc=22.290 | RoundTime=38.86s | TotalTime=2571.41s | Method=fedprox
[Round 068/100] Acc=22.250 | RoundTime=38.83s | TotalTime=2610.24s | Method=fedprox
[Round 069/100] Acc=21.920 | RoundTime=38.74s | TotalTime=2648.98s | Method=fedprox
[Round 070/100] Acc=22.440 | RoundTime=38.51s | TotalTime=2687.49s | Method=fedprox
[Round 071/100] Acc=21.990 | RoundTime=38.26s | TotalTime=2725.74s | Method=fedprox
[Round 072/100] Acc=22.000 | RoundTime=38.50s | TotalTime=2764.25s | Method=fedprox
[Round 073/100] Acc=21.220 | RoundTime=38.49s | TotalTime=2802.74s | Method=fedprox
[Round 074/100] Acc=22.060 | RoundTime=39.06s | TotalTime=2841.79s | Method=fedprox
[Round 075/100] Acc=21.810 | RoundTime=39.04s | TotalTime=2880.84s | Method=fedprox
[Round 076/100] Acc=22.580 | RoundTime=39.83s | TotalTime=2920.66s | Method=fedprox
[Round 077/100] Acc=22.420 | RoundTime=39.53s | TotalTime=2960.19s | Method=fedprox
[Round 078/100] Acc=21.620 | RoundTime=39.59s | TotalTime=2999.78s | Method=fedprox
[Round 079/100] Acc=21.730 | RoundTime=39.11s | TotalTime=3038.89s | Method=fedprox
[Round 080/100] Acc=21.730 | RoundTime=40.23s | TotalTime=3079.12s | Method=fedprox
[Round 081/100] Acc=21.890 | RoundTime=40.42s | TotalTime=3119.54s | Method=fedprox
[Round 082/100] Acc=21.290 | RoundTime=40.52s | TotalTime=3160.06s | Method=fedprox
[Round 083/100] Acc=21.230 | RoundTime=40.04s | TotalTime=3200.09s | Method=fedprox
[Round 084/100] Acc=22.120 | RoundTime=39.66s | TotalTime=3239.75s | Method=fedprox
[Round 085/100] Acc=21.520 | RoundTime=40.02s | TotalTime=3279.77s | Method=fedprox
[Round 086/100] Acc=21.810 | RoundTime=39.81s | TotalTime=3319.59s | Method=fedprox
[Round 087/100] Acc=21.480 | RoundTime=39.67s | TotalTime=3359.25s | Method=fedprox
[Round 088/100] Acc=22.020 | RoundTime=40.14s | TotalTime=3399.39s | Method=fedprox
[Round 089/100] Acc=22.780 | RoundTime=39.77s | TotalTime=3439.16s | Method=fedprox
[Round 090/100] Acc=22.450 | RoundTime=39.02s | TotalTime=3478.18s | Method=fedprox
[Round 091/100] Acc=22.510 | RoundTime=39.03s | TotalTime=3517.21s | Method=fedprox
[Round 092/100] Acc=22.360 | RoundTime=39.45s | TotalTime=3556.65s | Method=fedprox
[Round 093/100] Acc=21.560 | RoundTime=40.25s | TotalTime=3596.90s | Method=fedprox
[Round 094/100] Acc=22.750 | RoundTime=41.04s | TotalTime=3637.94s | Method=fedprox
[Round 095/100] Acc=21.770 | RoundTime=41.16s | TotalTime=3679.10s | Method=fedprox
[Round 096/100] Acc=23.230 | RoundTime=41.39s | TotalTime=3720.49s | Method=fedprox
[Round 097/100] Acc=22.610 | RoundTime=39.99s | TotalTime=3760.49s | Method=fedprox
[Round 098/100] Acc=21.620 | RoundTime=38.70s | TotalTime=3799.19s | Method=fedprox
[Round 099/100] Acc=22.140 | RoundTime=39.35s | TotalTime=3838.54s | Method=fedprox
[Round 100/100] Acc=22.090 | RoundTime=39.56s | TotalTime=3878.10s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 11:59:33
Total elapsed time: 3878.10s
Final Acc: 22.090
Best Acc : 23.230
====================================================================================================
