====================================================================================================
Training started at: 2026-03-13 10:58:00
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105800.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105800.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=41.53s | TotalTime=41.54s | Method=fedprox
[Round 022/100] Acc=14.890 | RoundTime=43.46s | TotalTime=940.02s | Method=fedprox
[Round 023/100] Acc=14.080 | RoundTime=43.44s | TotalTime=983.46s | Method=fedprox
[Round 024/100] Acc=14.120 | RoundTime=42.94s | TotalTime=1026.41s | Method=fedprox
[Round 025/100] Acc=15.020 | RoundTime=42.47s | TotalTime=1068.87s | Method=fedprox
[Round 026/100] Acc=15.590 | RoundTime=43.38s | TotalTime=1112.25s | Method=fedprox
[Round 027/100] Acc=14.640 | RoundTime=42.47s | TotalTime=1154.72s | Method=fedprox
[Round 028/100] Acc=14.530 | RoundTime=43.11s | TotalTime=1197.84s | Method=fedprox
[Round 029/100] Acc=14.440 | RoundTime=43.58s | TotalTime=1241.42s | Method=fedprox
[Round 030/100] Acc=14.560 | RoundTime=42.76s | TotalTime=1284.18s | Method=fedprox
[Round 031/100] Acc=15.730 | RoundTime=42.91s | TotalTime=1327.09s | Method=fedprox
[Round 032/100] Acc=15.120 | RoundTime=42.29s | TotalTime=1369.38s | Method=fedprox
[Round 033/100] Acc=15.360 | RoundTime=43.54s | TotalTime=1412.92s | Method=fedprox
[Round 034/100] Acc=15.450 | RoundTime=42.59s | TotalTime=1455.51s | Method=fedprox
[Round 035/100] Acc=15.330 | RoundTime=43.28s | TotalTime=1498.79s | Method=fedprox
[Round 036/100] Acc=15.550 | RoundTime=43.10s | TotalTime=1541.90s | Method=fedprox
[Round 037/100] Acc=15.640 | RoundTime=42.82s | TotalTime=1584.72s | Method=fedprox
[Round 038/100] Acc=15.570 | RoundTime=42.28s | TotalTime=1627.00s | Method=fedprox
[Round 039/100] Acc=15.570 | RoundTime=43.51s | TotalTime=1670.51s | Method=fedprox
[Round 040/100] Acc=15.100 | RoundTime=43.06s | TotalTime=1713.57s | Method=fedprox
[Round 041/100] Acc=16.220 | RoundTime=43.02s | TotalTime=1756.59s | Method=fedprox
[Round 042/100] Acc=14.550 | RoundTime=42.31s | TotalTime=1798.90s | Method=fedprox
[Round 043/100] Acc=15.510 | RoundTime=41.81s | TotalTime=1840.71s | Method=fedprox
[Round 044/100] Acc=15.710 | RoundTime=43.31s | TotalTime=1884.02s | Method=fedprox
[Round 045/100] Acc=15.450 | RoundTime=42.69s | TotalTime=1926.72s | Method=fedprox
[Round 046/100] Acc=15.370 | RoundTime=42.48s | TotalTime=1969.20s | Method=fedprox
[Round 047/100] Acc=15.950 | RoundTime=42.74s | TotalTime=2011.94s | Method=fedprox
[Round 048/100] Acc=16.270 | RoundTime=42.65s | TotalTime=2054.59s | Method=fedprox
[Round 049/100] Acc=15.340 | RoundTime=42.64s | TotalTime=2097.23s | Method=fedprox
[Round 050/100] Acc=15.790 | RoundTime=42.48s | TotalTime=2139.71s | Method=fedprox
[Round 051/100] Acc=15.080 | RoundTime=42.71s | TotalTime=2182.42s | Method=fedprox
[Round 052/100] Acc=15.010 | RoundTime=42.53s | TotalTime=2224.95s | Method=fedprox
[Round 053/100] Acc=16.090 | RoundTime=43.11s | TotalTime=2268.07s | Method=fedprox
[Round 054/100] Acc=14.870 | RoundTime=42.94s | TotalTime=2311.01s | Method=fedprox
[Round 055/100] Acc=15.080 | RoundTime=42.61s | TotalTime=2353.61s | Method=fedprox
[Round 056/100] Acc=14.530 | RoundTime=42.45s | TotalTime=2396.06s | Method=fedprox
[Round 057/100] Acc=14.700 | RoundTime=43.50s | TotalTime=2439.56s | Method=fedprox
[Round 058/100] Acc=15.390 | RoundTime=43.19s | TotalTime=2482.75s | Method=fedprox
[Round 059/100] Acc=16.270 | RoundTime=43.42s | TotalTime=2526.17s | Method=fedprox
[Round 060/100] Acc=15.670 | RoundTime=42.36s | TotalTime=2568.52s | Method=fedprox
[Round 061/100] Acc=14.800 | RoundTime=43.11s | TotalTime=2611.64s | Method=fedprox
[Round 062/100] Acc=15.910 | RoundTime=43.27s | TotalTime=2654.91s | Method=fedprox
[Round 063/100] Acc=16.070 | RoundTime=42.65s | TotalTime=2697.56s | Method=fedprox
[Round 064/100] Acc=15.590 | RoundTime=43.63s | TotalTime=2741.19s | Method=fedprox
[Round 065/100] Acc=15.220 | RoundTime=43.11s | TotalTime=2784.30s | Method=fedprox
[Round 066/100] Acc=15.280 | RoundTime=43.47s | TotalTime=2827.77s | Method=fedprox
[Round 067/100] Acc=16.180 | RoundTime=43.50s | TotalTime=2871.27s | Method=fedprox
[Round 068/100] Acc=15.950 | RoundTime=43.06s | TotalTime=2914.33s | Method=fedprox
[Round 069/100] Acc=15.880 | RoundTime=43.52s | TotalTime=2957.85s | Method=fedprox
[Round 070/100] Acc=15.610 | RoundTime=43.41s | TotalTime=3001.26s | Method=fedprox
[Round 071/100] Acc=15.830 | RoundTime=43.94s | TotalTime=3045.20s | Method=fedprox
[Round 072/100] Acc=15.910 | RoundTime=44.57s | TotalTime=3089.77s | Method=fedprox
[Round 073/100] Acc=15.720 | RoundTime=43.83s | TotalTime=3133.60s | Method=fedprox
[Round 074/100] Acc=15.710 | RoundTime=43.92s | TotalTime=3177.52s | Method=fedprox
[Round 075/100] Acc=15.280 | RoundTime=42.89s | TotalTime=3220.41s | Method=fedprox
[Round 076/100] Acc=15.380 | RoundTime=43.01s | TotalTime=3263.42s | Method=fedprox
[Round 077/100] Acc=15.030 | RoundTime=43.43s | TotalTime=3306.85s | Method=fedprox
[Round 078/100] Acc=15.760 | RoundTime=43.37s | TotalTime=3350.22s | Method=fedprox
[Round 079/100] Acc=15.960 | RoundTime=44.81s | TotalTime=3395.04s | Method=fedprox
[Round 080/100] Acc=15.390 | RoundTime=44.67s | TotalTime=3439.70s | Method=fedprox
[Round 081/100] Acc=15.770 | RoundTime=44.94s | TotalTime=3484.65s | Method=fedprox
[Round 082/100] Acc=15.390 | RoundTime=44.66s | TotalTime=3529.30s | Method=fedprox
[Round 083/100] Acc=15.750 | RoundTime=44.39s | TotalTime=3573.69s | Method=fedprox
[Round 084/100] Acc=16.730 | RoundTime=43.30s | TotalTime=3616.99s | Method=fedprox
[Round 085/100] Acc=15.620 | RoundTime=43.63s | TotalTime=3660.62s | Method=fedprox
[Round 086/100] Acc=16.020 | RoundTime=43.32s | TotalTime=3703.93s | Method=fedprox
[Round 087/100] Acc=15.330 | RoundTime=43.56s | TotalTime=3747.49s | Method=fedprox
[Round 088/100] Acc=15.890 | RoundTime=42.65s | TotalTime=3790.14s | Method=fedprox
[Round 089/100] Acc=15.840 | RoundTime=43.30s | TotalTime=3833.44s | Method=fedprox
[Round 090/100] Acc=15.970 | RoundTime=42.75s | TotalTime=3876.19s | Method=fedprox
[Round 091/100] Acc=16.410 | RoundTime=42.62s | TotalTime=3918.80s | Method=fedprox
[Round 092/100] Acc=16.130 | RoundTime=42.90s | TotalTime=3961.70s | Method=fedprox
[Round 093/100] Acc=15.840 | RoundTime=43.14s | TotalTime=4004.84s | Method=fedprox
[Round 094/100] Acc=16.070 | RoundTime=42.99s | TotalTime=4047.83s | Method=fedprox
[Round 095/100] Acc=15.820 | RoundTime=42.92s | TotalTime=4090.74s | Method=fedprox
[Round 096/100] Acc=15.850 | RoundTime=42.58s | TotalTime=4133.32s | Method=fedprox
[Round 097/100] Acc=16.570 | RoundTime=43.00s | TotalTime=4176.33s | Method=fedprox
[Round 098/100] Acc=16.250 | RoundTime=43.16s | TotalTime=4219.49s | Method=fedprox
[Round 099/100] Acc=15.130 | RoundTime=43.64s | TotalTime=4263.13s | Method=fedprox
[Round 100/100] Acc=16.380 | RoundTime=42.45s | TotalTime=4305.57s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:09:46
Total elapsed time: 4305.57s
Final Acc: 16.380
Best Acc : 16.730
====================================================================================================
