====================================================================================================
Training started at: 2026-03-13 11:04:13
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-110413.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-110413.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=44.15s | TotalTime=44.15s | Method=fedprox
[Round 052/100] Acc=16.980 | RoundTime=42.90s | TotalTime=2249.65s | Method=fedprox
[Round 053/100] Acc=16.610 | RoundTime=45.02s | TotalTime=2294.67s | Method=fedprox
[Round 054/100] Acc=16.580 | RoundTime=43.04s | TotalTime=2337.71s | Method=fedprox
[Round 055/100] Acc=17.060 | RoundTime=43.56s | TotalTime=2381.27s | Method=fedprox
[Round 056/100] Acc=16.390 | RoundTime=44.86s | TotalTime=2426.13s | Method=fedprox
[Round 057/100] Acc=17.420 | RoundTime=43.95s | TotalTime=2470.08s | Method=fedprox
[Round 058/100] Acc=16.320 | RoundTime=44.00s | TotalTime=2514.07s | Method=fedprox
[Round 059/100] Acc=16.700 | RoundTime=43.83s | TotalTime=2557.91s | Method=fedprox
[Round 060/100] Acc=16.140 | RoundTime=44.05s | TotalTime=2601.96s | Method=fedprox
[Round 061/100] Acc=16.920 | RoundTime=44.01s | TotalTime=2645.97s | Method=fedprox
[Round 062/100] Acc=16.370 | RoundTime=44.24s | TotalTime=2690.20s | Method=fedprox
[Round 063/100] Acc=18.030 | RoundTime=44.23s | TotalTime=2734.43s | Method=fedprox
[Round 064/100] Acc=16.080 | RoundTime=44.41s | TotalTime=2778.84s | Method=fedprox
[Round 065/100] Acc=15.910 | RoundTime=45.02s | TotalTime=2823.87s | Method=fedprox
[Round 066/100] Acc=16.710 | RoundTime=44.74s | TotalTime=2868.61s | Method=fedprox
[Round 067/100] Acc=17.450 | RoundTime=44.09s | TotalTime=2912.70s | Method=fedprox
[Round 068/100] Acc=17.240 | RoundTime=44.38s | TotalTime=2957.08s | Method=fedprox
[Round 069/100] Acc=15.220 | RoundTime=44.64s | TotalTime=3001.73s | Method=fedprox
[Round 070/100] Acc=17.020 | RoundTime=44.60s | TotalTime=3046.33s | Method=fedprox
[Round 071/100] Acc=16.770 | RoundTime=45.34s | TotalTime=3091.67s | Method=fedprox
[Round 072/100] Acc=16.720 | RoundTime=44.45s | TotalTime=3136.12s | Method=fedprox
[Round 073/100] Acc=16.440 | RoundTime=44.50s | TotalTime=3180.62s | Method=fedprox
[Round 074/100] Acc=16.540 | RoundTime=44.56s | TotalTime=3225.18s | Method=fedprox
[Round 075/100] Acc=16.650 | RoundTime=43.60s | TotalTime=3268.78s | Method=fedprox
[Round 076/100] Acc=17.390 | RoundTime=43.64s | TotalTime=3312.42s | Method=fedprox
[Round 077/100] Acc=16.290 | RoundTime=43.89s | TotalTime=3356.31s | Method=fedprox
[Round 078/100] Acc=15.710 | RoundTime=42.89s | TotalTime=3399.20s | Method=fedprox
[Round 079/100] Acc=16.480 | RoundTime=44.09s | TotalTime=3443.29s | Method=fedprox
[Round 080/100] Acc=16.890 | RoundTime=42.58s | TotalTime=3485.87s | Method=fedprox
[Round 081/100] Acc=17.120 | RoundTime=43.38s | TotalTime=3529.26s | Method=fedprox
[Round 082/100] Acc=16.770 | RoundTime=43.99s | TotalTime=3573.25s | Method=fedprox
[Round 083/100] Acc=16.480 | RoundTime=43.88s | TotalTime=3617.13s | Method=fedprox
[Round 084/100] Acc=17.350 | RoundTime=42.65s | TotalTime=3659.78s | Method=fedprox
[Round 085/100] Acc=17.110 | RoundTime=43.30s | TotalTime=3703.08s | Method=fedprox
[Round 086/100] Acc=17.040 | RoundTime=42.41s | TotalTime=3745.49s | Method=fedprox
[Round 087/100] Acc=16.970 | RoundTime=44.00s | TotalTime=3789.49s | Method=fedprox
[Round 088/100] Acc=16.440 | RoundTime=42.77s | TotalTime=3832.26s | Method=fedprox
[Round 089/100] Acc=17.240 | RoundTime=43.51s | TotalTime=3875.77s | Method=fedprox
[Round 090/100] Acc=16.400 | RoundTime=42.78s | TotalTime=3918.56s | Method=fedprox
[Round 091/100] Acc=16.040 | RoundTime=43.04s | TotalTime=3961.60s | Method=fedprox
[Round 092/100] Acc=16.860 | RoundTime=42.70s | TotalTime=4004.30s | Method=fedprox
[Round 093/100] Acc=16.740 | RoundTime=41.96s | TotalTime=4046.26s | Method=fedprox
[Round 094/100] Acc=16.910 | RoundTime=42.52s | TotalTime=4088.78s | Method=fedprox
[Round 095/100] Acc=17.270 | RoundTime=42.09s | TotalTime=4130.87s | Method=fedprox
[Round 096/100] Acc=16.390 | RoundTime=42.50s | TotalTime=4173.37s | Method=fedprox
[Round 097/100] Acc=16.950 | RoundTime=42.19s | TotalTime=4215.56s | Method=fedprox
[Round 098/100] Acc=17.050 | RoundTime=41.85s | TotalTime=4257.41s | Method=fedprox
[Round 099/100] Acc=16.680 | RoundTime=42.30s | TotalTime=4299.72s | Method=fedprox
[Round 100/100] Acc=17.720 | RoundTime=36.73s | TotalTime=4336.45s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:16:30
Total elapsed time: 4336.45s
Final Acc: 17.720
Best Acc : 18.030
====================================================================================================
