model,dataset,dir_alpha,noise_mode,noise_rate,noise_type,strategy,drop_rate,batch_size,final_acc,best_acc,final_pure,best_pure
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,36,32.310,32.710,95.176,96.209
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,40,32.750,33.200,95.516,95.978
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,48,33.280,33.280,95.107,96.090
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,54,31.420,32.080,94.617,95.403
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,64,33.060,33.330,95.175,95.881
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.3,32,34.310,34.310,82.295,83.071
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.3,36,32.400,33.520,82.327,82.668
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.3,40,32.000,32.520,82.986,83.566
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.35,32,33.600,34.350,84.608,85.880
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.35,36,34.980,35.200,85.337,85.848
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.35,40,34.610,34.760,86.192,86.302
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.4,32,34.220,34.220,87.250,87.519
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.4,36,35.540,35.540,87.526,88.128
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.4,40,35.750,35.750,88.173,89.272
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.45,32,34.550,34.760,89.501,90.385
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.45,36,34.690,35.040,91.005,91.012
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.45,40,35.410,35.410,90.853,90.853
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.5,32,36.340,36.340,91.535,93.452
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.5,36,34.620,35.270,92.908,92.908
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.5,40,34.430,34.430,91.769,92.654
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.55,32,33.140,33.520,93.150,93.150
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.55,36,35.320,35.590,93.211,93.928
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.55,40,34.240,34.240,92.598,93.564
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.6,32,33.350,33.400,94.215,94.794
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.6,36,34.120,34.460,94.868,95.187
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.6,40,33.550,33.550,94.428,95.308
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,32,33.370,33.440,94.446,95.417
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,36,33.240,33.550,94.998,95.868
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.65,40,33.780,33.780,96.170,96.324
feddenoise,fl_cifar100,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,22.140,23.100,73.918,74.331
feddenoise,fl_cifar100,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,24.070,24.830,78.006,79.718
feddenoise,fl_cifar100,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,25.410,25.680,78.041,79.790
feddenoise,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,28.760,28.760,74.795,75.365
feddenoise,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,31.230,31.280,82.305,82.325
feddenoise,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,30.360,31.450,82.257,82.630
feddenoise,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,31.310,31.900,81.687,82.484
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,30.400,30.700,75.276,75.857
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,32.810,32.870,82.828,82.909
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,31.950,32.640,82.897,83.411
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,33.660,34.050,83.045,83.673
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,31.350,31.350,75.707,76.032
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,33.890,34.530,82.472,83.403
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,34.570,34.570,82.143,83.308
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,34.790,34.790,82.693,83.815
feddenoise,fl_cifar100,0.1,uni_nr,0.3,symmetric_st,random_dr,0.15,64,22.480,22.480,72.684,74.410
feddenoise,fl_cifar100,0.1,uni_nr,0.3,symmetric_st,random_dr,0.3,64,25.050,26.040,78.608,79.965
feddenoise,fl_cifar100,0.1,uni_nr,0.3,symmetric_st,random_dr,0.3,64,24.760,24.990,77.760,79.502
feddenoise,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,random_dr,0.15,64,29.040,29.580,74.551,75.456
feddenoise,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,random_dr,0.3,64,31.200,31.580,80.603,81.718
feddenoise,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,random_dr,0.3,64,30.030,31.920,81.904,82.231
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,random_dr,0.15,64,29.500,30.450,75.449,75.724
feddenoise,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,random_dr,0.3,64,33.480,33.480,82.218,83.070
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,random_dr,0.15,64,31.230,31.440,75.932,75.932
feddenoise,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,random_dr,0.3,64,33.140,34.250,83.111,83.221
fedrdn,fl_cifar100,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,20.150,21.670,,
fedrdn,fl_cifar100,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,26.830,27.750,,
fedrdn,fl_cifar100,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,29.120,29.550,,
fedrdn,fl_cifar100,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,30.320,30.380,,
fedcda,fl_mnist,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,60.980,79.400,,
fedcda,fl_mnist,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,63.210,76.540,,
fedcda,fl_mnist,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,84.930,89.930,,
fedcda,fl_mnist,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,77.920,90.100,,
fedcda,fl_mnist,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,83.100,89.820,,
fedcda,fl_mnist,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,79.600,94.060,,
fedcda,fl_mnist,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,81.850,94.300,,
fedcda,fl_mnist,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,87.570,94.820,,
fedcda,fl_mnist,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,89.130,95.340,,
fedcda,fl_mnist,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,88.340,95.490,,
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,global_dr,0.15,64,89.980,93.720,80.645,81.296
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,global_dr,0.3,64,97.320,98.020,95.902,96.473
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,global_dr,0.3,64,97.150,97.820,95.787,96.377
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,global_dr,0.15,64,95.450,96.130,81.327,81.419
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,global_dr,0.3,64,97.960,98.570,96.418,96.591
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,global_dr,0.3,64,98.180,98.580,96.455,96.572
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,global_dr,0.15,64,94.780,97.130,81.385,81.398
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,global_dr,0.3,64,98.530,98.760,96.505,96.618
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,global_dr,0.3,64,98.460,98.740,96.318,96.698
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,global_dr,0.15,64,96.180,97.380,81.305,81.427
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,global_dr,0.3,64,98.410,98.760,96.356,96.589
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,global_dr,0.3,64,98.460,98.690,96.329,96.606
feddenoise,fl_mnist,0.3,uni_nr,0.1,symmetric_st,least_sim_dr,0.15,64,99.240,99.420,99.498,99.648
feddenoise,fl_mnist,0.3,uni_nr,0.4,symmetric_st,least_sim_dr,0.45,64,98.040,98.300,96.971,97.899
feddenoise,fl_mnist,0.3,uni_nr,0.7,symmetric_st,least_sim_dr,0.75,64,89.650,90.030,92.910,93.402
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,88.030,92.120,79.859,80.605
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,96.120,97.520,95.870,95.949
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,96.120,97.360,95.170,95.706
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,97.090,97.540,94.666,96.146
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,95.390,96.350,80.911,81.353
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.220,98.450,95.607,96.403
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.230,98.410,95.839,96.474
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.010,98.260,96.313,96.324
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,95.870,96.930,81.057,81.342
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.280,98.660,95.998,96.516
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.540,98.730,95.728,96.522
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.330,98.550,96.003,96.442
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.15,64,96.160,97.420,81.136,81.366
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.500,98.760,96.170,96.487
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,98.320,98.670,96.029,96.532
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,random_dr,0.15,64,90.010,91.780,78.429,80.677
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,random_dr,0.3,64,96.170,96.710,93.756,94.919
feddenoise,fl_mnist,0.1,uni_nr,0.3,symmetric_st,random_dr,0.3,64,96.460,96.910,92.070,93.205
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,random_dr,0.15,64,95.300,96.240,80.557,81.265
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,random_dr,0.3,64,98.080,98.320,95.886,96.357
feddenoise,fl_mnist,0.3,uni_nr,0.3,symmetric_st,random_dr,0.3,64,98.020,98.550,96.024,96.421
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,random_dr,0.15,64,96.130,97.330,80.958,81.242
feddenoise,fl_mnist,0.5,uni_nr,0.3,symmetric_st,random_dr,0.3,64,98.280,98.740,96.270,96.631
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,random_dr,0.15,64,95.700,97.290,81.131,81.323
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,random_dr,0.3,64,98.570,98.740,96.324,96.524
feddenoise,fl_mnist,0.8,uni_nr,0.3,symmetric_st,random_dr,0.3,64,98.110,98.620,95.925,96.493
fedrdn,fl_mnist,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,83.300,87.970,,
fedrdn,fl_mnist,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,90.630,95.450,,
fedrdn,fl_mnist,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,93.980,96.990,,
fedrdn,fl_mnist,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,94.030,97.000,,
fedcda,fl_svhn,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,33.810,50.990,,
fedcda,fl_svhn,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,31.900,52.300,,
fedcda,fl_svhn,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,37.190,52.540,,
fedcda,fl_svhn,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,40.950,65.710,,
fedcda,fl_svhn,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,63.510,69.780,,
fedcda,fl_svhn,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,62.400,72.470,,
fedcda,fl_svhn,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,64.710,74.180,,
fedcda,fl_svhn,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,74.670,74.670,,
fedcda,fl_svhn,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,67.460,75.470,,
fedcda,fl_svhn,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,59.870,73.770,,
feddenoise,fl_svhn,0.1,uni_nr,0.3,symmetric_st,global_dr,0.3,64,79.100,79.920,89.260,93.284
feddenoise,fl_svhn,0.1,uni_nr,0.3,symmetric_st,global_dr,0.3,64,76.200,79.590,90.456,92.929
feddenoise,fl_svhn,0.3,uni_nr,0.3,symmetric_st,global_dr,0.3,64,86.290,87.290,94.776,94.946
feddenoise,fl_svhn,0.3,uni_nr,0.3,symmetric_st,global_dr,0.3,64,87.850,87.850,93.892,95.147
feddenoise,fl_svhn,0.5,uni_nr,0.3,symmetric_st,global_dr,0.3,64,89.320,89.830,94.743,95.614
feddenoise,fl_svhn,0.5,uni_nr,0.3,symmetric_st,global_dr,0.3,64,89.730,90.020,94.572,95.495
feddenoise,fl_svhn,0.8,uni_nr,0.3,symmetric_st,global_dr,0.3,64,89.800,90.470,94.758,95.538
feddenoise,fl_svhn,0.8,uni_nr,0.3,symmetric_st,global_dr,0.3,64,89.830,90.740,95.029,95.498
feddenoise,fl_svhn,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.35,64,85.710,88.080,94.818,96.255
feddenoise,fl_svhn,0.3,uni_nr,0.4,symmetric_st,least_sim_dr,0.45,64,79.970,82.070,87.861,90.913
feddenoise,fl_svhn,0.3,uni_nr,0.5,symmetric_st,least_sim_dr,0.55,64,79.360,82.490,89.729,93.290
feddenoise,fl_svhn,0.3,uni_nr,0.6,symmetric_st,least_sim_dr,0.65,64,70.360,72.030,78.834,87.067
feddenoise,fl_svhn,0.3,uni_nr,0.7,symmetric_st,least_sim_dr,0.75,64,63.810,64.490,80.398,80.704
feddenoise,fl_svhn,0.3,uni_nr,0.8,symmetric_st,least_sim_dr,0.85,64,38.400,39.930,40.900,56.892
feddenoise,fl_svhn,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,65.890,72.600,83.712,88.222
feddenoise,fl_svhn,0.1,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,64.860,70.420,80.628,86.424
feddenoise,fl_svhn,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,84.350,86.230,92.545,93.045
feddenoise,fl_svhn,0.3,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,83.090,83.650,89.439,93.234
feddenoise,fl_svhn,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,87.370,88.300,93.371,94.477
feddenoise,fl_svhn,0.5,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,85.930,88.120,92.790,94.327
feddenoise,fl_svhn,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,89.970,90.270,94.152,95.043
feddenoise,fl_svhn,0.8,uni_nr,0.3,symmetric_st,most_sim_dr,0.3,64,88.490,89.930,94.021,94.844
feddenoise,fl_svhn,0.1,uni_nr,0.3,symmetric_st,random_dr,0.3,64,67.660,72.060,85.233,86.620
feddenoise,fl_svhn,0.3,uni_nr,0.3,symmetric_st,random_dr,0.3,64,84.440,85.690,89.831,93.187
feddenoise,fl_svhn,0.5,uni_nr,0.3,symmetric_st,random_dr,0.3,64,89.320,89.320,93.678,94.457
feddenoise,fl_svhn,0.8,uni_nr,0.3,symmetric_st,random_dr,0.3,64,89.580,89.940,93.121,94.780
fedrdn,fl_svhn,0.1,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,47.440,60.680,,
fedrdn,fl_svhn,0.3,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,66.460,74.450,,
fedrdn,fl_svhn,0.5,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,76.600,79.670,,
fedrdn,fl_svhn,0.8,uni_nr,0.3,symmetric_st,least_sim_dr,0.15,64,79.070,81.610,,
