========================================================================================================================
Training started at: 2026-04-07 22:25:56
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-222556-227191_pid3732212.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-222556-227191_pid3732212.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.01
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=44.30s | TotalTime=44.31s | Method=fedprox
[Round 013/110] Phase=standard | Stage=warmup | Acc=54.520 | RoundTime=42.29s | TotalTime=554.98s | Method=fedprox
[Round 014/110] Phase=standard | Stage=warmup | Acc=56.320 | RoundTime=41.19s | TotalTime=596.18s | Method=fedprox
[Round 015/110] Phase=standard | Stage=warmup | Acc=57.230 | RoundTime=41.55s | TotalTime=637.74s | Method=fedprox
[Round 016/110] Phase=standard | Stage=warmup | Acc=58.980 | RoundTime=41.65s | TotalTime=679.40s | Method=fedprox
[Round 017/110] Phase=standard | Stage=warmup | Acc=57.860 | RoundTime=42.23s | TotalTime=721.63s | Method=fedprox
[Round 018/110] Phase=standard | Stage=warmup | Acc=59.760 | RoundTime=41.67s | TotalTime=763.31s | Method=fedprox
[Round 019/110] Phase=standard | Stage=warmup | Acc=60.580 | RoundTime=42.07s | TotalTime=805.39s | Method=fedprox
[Round 020/110] Phase=standard | Stage=warmup | Acc=61.160 | RoundTime=41.57s | TotalTime=846.97s | Method=fedprox
[Round 021/110] Phase=standard | Stage=warmup | Acc=61.300 | RoundTime=41.70s | TotalTime=888.67s | Method=fedprox
[Round 022/110] Phase=standard | Stage=warmup | Acc=62.510 | RoundTime=41.57s | TotalTime=930.25s | Method=fedprox
[Round 023/110] Phase=standard | Stage=warmup | Acc=63.600 | RoundTime=41.97s | TotalTime=972.22s | Method=fedprox
[Round 024/110] Phase=standard | Stage=warmup | Acc=63.810 | RoundTime=42.09s | TotalTime=1014.32s | Method=fedprox
[Round 025/110] Phase=standard | Stage=warmup | Acc=65.000 | RoundTime=42.34s | TotalTime=1056.67s | Method=fedprox
[Round 026/110] Phase=standard | Stage=warmup | Acc=65.330 | RoundTime=42.09s | TotalTime=1098.77s | Method=fedprox
[Round 027/110] Phase=standard | Stage=warmup | Acc=67.170 | RoundTime=41.59s | TotalTime=1140.37s | Method=fedprox
[Round 028/110] Phase=standard | Stage=warmup | Acc=68.240 | RoundTime=41.56s | TotalTime=1181.94s | Method=fedprox
[Round 029/110] Phase=standard | Stage=warmup | Acc=67.590 | RoundTime=42.20s | TotalTime=1224.15s | Method=fedprox
[Round 030/110] Phase=standard | Stage=warmup | Acc=69.280 | RoundTime=42.84s | TotalTime=1267.00s | Method=fedprox
[Round 031/110] Phase=standard | Stage=warmup | Acc=68.100 | RoundTime=42.05s | TotalTime=1309.05s | Method=fedprox
[Round 032/110] Phase=standard | Stage=warmup | Acc=69.360 | RoundTime=43.14s | TotalTime=1352.20s | Method=fedprox
[Round 033/110] Phase=standard | Stage=warmup | Acc=69.810 | RoundTime=43.10s | TotalTime=1395.30s | Method=fedprox
[Round 034/110] Phase=standard | Stage=warmup | Acc=70.560 | RoundTime=41.83s | TotalTime=1437.14s | Method=fedprox
[Round 035/110] Phase=standard | Stage=warmup | Acc=70.920 | RoundTime=41.91s | TotalTime=1479.05s | Method=fedprox
[Round 036/110] Phase=standard | Stage=warmup | Acc=71.310 | RoundTime=42.73s | TotalTime=1521.80s | Method=fedprox
[Round 037/110] Phase=standard | Stage=warmup | Acc=71.450 | RoundTime=43.11s | TotalTime=1564.92s | Method=fedprox
[Round 038/110] Phase=standard | Stage=warmup | Acc=71.840 | RoundTime=42.18s | TotalTime=1607.11s | Method=fedprox
[Round 039/110] Phase=standard | Stage=warmup | Acc=71.920 | RoundTime=41.36s | TotalTime=1648.47s | Method=fedprox
[Round 040/110] Phase=standard | Stage=warmup | Acc=72.230 | RoundTime=42.16s | TotalTime=1690.64s | Method=fedprox
[Round 041/110] Phase=standard | Stage=warmup | Acc=73.080 | RoundTime=41.57s | TotalTime=1732.22s | Method=fedprox
[Round 042/110] Phase=standard | Stage=warmup | Acc=73.310 | RoundTime=42.24s | TotalTime=1774.47s | Method=fedprox
[Round 043/110] Phase=standard | Stage=warmup | Acc=73.330 | RoundTime=42.71s | TotalTime=1817.19s | Method=fedprox
[Round 044/110] Phase=standard | Stage=warmup | Acc=73.390 | RoundTime=42.40s | TotalTime=1859.60s | Method=fedprox
[Round 045/110] Phase=standard | Stage=warmup | Acc=73.920 | RoundTime=42.40s | TotalTime=1902.01s | Method=fedprox
[Round 046/110] Phase=standard | Stage=warmup | Acc=74.760 | RoundTime=41.99s | TotalTime=1944.01s | Method=fedprox
[Round 047/110] Phase=standard | Stage=warmup | Acc=74.540 | RoundTime=42.10s | TotalTime=1986.11s | Method=fedprox
[Round 048/110] Phase=standard | Stage=warmup | Acc=74.910 | RoundTime=42.04s | TotalTime=2028.16s | Method=fedprox
[Round 049/110] Phase=standard | Stage=warmup | Acc=75.510 | RoundTime=41.79s | TotalTime=2069.96s | Method=fedprox
[Round 050/110] Phase=standard | Stage=warmup | Acc=75.930 | RoundTime=42.79s | TotalTime=2112.76s | Method=fedprox
[Round 051/110] Phase=standard | Stage=warmup | Acc=75.880 | RoundTime=42.15s | TotalTime=2154.92s | Method=fedprox
[Round 052/110] Phase=standard | Stage=warmup | Acc=75.860 | RoundTime=42.09s | TotalTime=2197.02s | Method=fedprox
[Round 053/110] Phase=standard | Stage=warmup | Acc=76.500 | RoundTime=42.02s | TotalTime=2239.05s | Method=fedprox
[Round 054/110] Phase=standard | Stage=warmup | Acc=76.730 | RoundTime=42.30s | TotalTime=2281.36s | Method=fedprox
[Round 055/110] Phase=standard | Stage=warmup | Acc=76.760 | RoundTime=41.95s | TotalTime=2323.31s | Method=fedprox
[Round 056/110] Phase=standard | Stage=warmup | Acc=77.660 | RoundTime=42.07s | TotalTime=2365.39s | Method=fedprox
[Round 057/110] Phase=standard | Stage=warmup | Acc=77.370 | RoundTime=40.89s | TotalTime=2406.30s | Method=fedprox
[Round 058/110] Phase=standard | Stage=warmup | Acc=77.750 | RoundTime=42.36s | TotalTime=2448.67s | Method=fedprox
[Round 059/110] Phase=standard | Stage=warmup | Acc=77.950 | RoundTime=41.80s | TotalTime=2490.47s | Method=fedprox
[Round 060/110] Phase=standard | Stage=warmup | Acc=78.040 | RoundTime=42.34s | TotalTime=2532.82s | Method=fedprox
[Round 061/110] Phase=standard | Stage=warmup | Acc=78.020 | RoundTime=42.90s | TotalTime=2575.73s | Method=fedprox
[Round 062/110] Phase=standard | Stage=warmup | Acc=78.560 | RoundTime=42.09s | TotalTime=2617.83s | Method=fedprox
[Round 063/110] Phase=standard | Stage=warmup | Acc=78.160 | RoundTime=41.60s | TotalTime=2659.45s | Method=fedprox
[Round 064/110] Phase=standard | Stage=warmup | Acc=78.320 | RoundTime=42.14s | TotalTime=2701.60s | Method=fedprox
[Round 065/110] Phase=standard | Stage=warmup | Acc=78.540 | RoundTime=41.86s | TotalTime=2743.47s | Method=fedprox
[Round 066/110] Phase=standard | Stage=warmup | Acc=78.200 | RoundTime=42.35s | TotalTime=2785.82s | Method=fedprox
[Round 067/110] Phase=standard | Stage=warmup | Acc=78.650 | RoundTime=42.86s | TotalTime=2828.69s | Method=fedprox
[Round 068/110] Phase=standard | Stage=warmup | Acc=79.250 | RoundTime=41.92s | TotalTime=2870.62s | Method=fedprox
[Round 069/110] Phase=standard | Stage=warmup | Acc=78.940 | RoundTime=41.90s | TotalTime=2912.53s | Method=fedprox
[Round 070/110] Phase=standard | Stage=warmup | Acc=79.070 | RoundTime=42.12s | TotalTime=2954.66s | Method=fedprox
[Round 071/110] Phase=standard | Stage=warmup | Acc=79.740 | RoundTime=41.97s | TotalTime=2996.63s | Method=fedprox
[Round 072/110] Phase=standard | Stage=warmup | Acc=79.990 | RoundTime=42.05s | TotalTime=3038.69s | Method=fedprox
[Round 073/110] Phase=standard | Stage=warmup | Acc=80.310 | RoundTime=42.65s | TotalTime=3081.35s | Method=fedprox
[Round 074/110] Phase=standard | Stage=warmup | Acc=79.680 | RoundTime=42.50s | TotalTime=3123.87s | Method=fedprox
[Round 075/110] Phase=standard | Stage=warmup | Acc=80.160 | RoundTime=42.21s | TotalTime=3166.08s | Method=fedprox
[Round 076/110] Phase=standard | Stage=warmup | Acc=80.150 | RoundTime=42.70s | TotalTime=3208.79s | Method=fedprox
[Round 077/110] Phase=standard | Stage=warmup | Acc=79.940 | RoundTime=42.94s | TotalTime=3251.74s | Method=fedprox
[Round 078/110] Phase=standard | Stage=warmup | Acc=79.550 | RoundTime=42.38s | TotalTime=3294.13s | Method=fedprox
[Round 079/110] Phase=standard | Stage=warmup | Acc=79.850 | RoundTime=42.01s | TotalTime=3336.16s | Method=fedprox
[Round 080/110] Phase=standard | Stage=warmup | Acc=80.400 | RoundTime=42.45s | TotalTime=3378.62s | Method=fedprox
[Round 081/110] Phase=standard | Stage=warmup | Acc=80.310 | RoundTime=41.79s | TotalTime=3420.41s | Method=fedprox
[Round 082/110] Phase=standard | Stage=warmup | Acc=80.210 | RoundTime=42.51s | TotalTime=3462.93s | Method=fedprox
[Round 083/110] Phase=standard | Stage=warmup | Acc=80.490 | RoundTime=42.59s | TotalTime=3505.53s | Method=fedprox
[Round 084/110] Phase=standard | Stage=warmup | Acc=81.040 | RoundTime=42.12s | TotalTime=3547.66s | Method=fedprox
[Round 085/110] Phase=standard | Stage=warmup | Acc=80.740 | RoundTime=41.96s | TotalTime=3589.63s | Method=fedprox
[Round 086/110] Phase=standard | Stage=warmup | Acc=81.450 | RoundTime=42.75s | TotalTime=3632.39s | Method=fedprox
[Round 087/110] Phase=standard | Stage=warmup | Acc=81.490 | RoundTime=42.06s | TotalTime=3674.46s | Method=fedprox
[Round 088/110] Phase=standard | Stage=warmup | Acc=81.370 | RoundTime=42.62s | TotalTime=3717.10s | Method=fedprox
[Round 089/110] Phase=standard | Stage=warmup | Acc=81.140 | RoundTime=42.31s | TotalTime=3759.42s | Method=fedprox
[Round 090/110] Phase=standard | Stage=warmup | Acc=81.260 | RoundTime=42.87s | TotalTime=3802.30s | Method=fedprox
[Round 091/110] Phase=standard | Stage=warmup | Acc=81.830 | RoundTime=41.68s | TotalTime=3843.99s | Method=fedprox
[Round 092/110] Phase=standard | Stage=warmup | Acc=81.410 | RoundTime=42.27s | TotalTime=3886.27s | Method=fedprox
[Round 093/110] Phase=standard | Stage=warmup | Acc=81.360 | RoundTime=43.05s | TotalTime=3929.33s | Method=fedprox
[Round 094/110] Phase=standard | Stage=warmup | Acc=81.640 | RoundTime=42.01s | TotalTime=3971.35s | Method=fedprox
[Round 095/110] Phase=standard | Stage=warmup | Acc=81.810 | RoundTime=42.57s | TotalTime=4013.92s | Method=fedprox
[Round 096/110] Phase=standard | Stage=warmup | Acc=81.660 | RoundTime=41.26s | TotalTime=4055.19s | Method=fedprox
[Round 097/110] Phase=standard | Stage=warmup | Acc=81.650 | RoundTime=41.84s | TotalTime=4097.04s | Method=fedprox
[Round 098/110] Phase=standard | Stage=warmup | Acc=82.310 | RoundTime=42.46s | TotalTime=4139.51s | Method=fedprox
[Round 099/110] Phase=standard | Stage=warmup | Acc=82.600 | RoundTime=43.16s | TotalTime=4182.67s | Method=fedprox
[Round 100/110] Phase=standard | Stage=warmup | Acc=82.000 | RoundTime=42.84s | TotalTime=4225.52s | Method=fedprox
[Round 101/110] Phase=standard | Stage=warmup | Acc=82.210 | RoundTime=42.39s | TotalTime=4267.92s | Method=fedprox
[Round 102/110] Phase=standard | Stage=warmup | Acc=82.260 | RoundTime=41.95s | TotalTime=4309.88s | Method=fedprox
[Round 103/110] Phase=standard | Stage=warmup | Acc=82.870 | RoundTime=41.28s | TotalTime=4351.17s | Method=fedprox
[Round 104/110] Phase=standard | Stage=warmup | Acc=82.470 | RoundTime=42.34s | TotalTime=4393.51s | Method=fedprox
[Round 105/110] Phase=standard | Stage=warmup | Acc=82.720 | RoundTime=42.11s | TotalTime=4435.64s | Method=fedprox
[Round 106/110] Phase=standard | Stage=warmup | Acc=82.310 | RoundTime=43.21s | TotalTime=4478.86s | Method=fedprox
[Round 107/110] Phase=standard | Stage=warmup | Acc=82.860 | RoundTime=42.05s | TotalTime=4520.91s | Method=fedprox
[Round 108/110] Phase=standard | Stage=warmup | Acc=82.390 | RoundTime=39.74s | TotalTime=4560.66s | Method=fedprox
[Round 109/110] Phase=standard | Stage=warmup | Acc=82.980 | RoundTime=38.84s | TotalTime=4599.51s | Method=fedprox
[Round 110/110] Phase=standard | Stage=warmup | Acc=82.170 | RoundTime=38.43s | TotalTime=4637.95s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-07 23:43:14
Total elapsed time: 4637.96s
Final Acc: 82.170
Best Acc : 82.980
========================================================================================================================
