========================================================================================================================
Training started at: 2026-04-07 04:41:06
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-044106-410370_pid3952610.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-044106-410370_pid3952610.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.01
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=36.93s | TotalTime=36.93s | Method=fedprox
[Round 093/210] Phase=standard | Stage=warmup | Acc=80.850 | RoundTime=35.92s | TotalTime=3307.03s | Method=fedprox
[Round 094/210] Phase=standard | Stage=warmup | Acc=81.700 | RoundTime=36.83s | TotalTime=3343.87s | Method=fedprox
[Round 095/210] Phase=standard | Stage=warmup | Acc=81.410 | RoundTime=35.76s | TotalTime=3379.64s | Method=fedprox
[Round 096/210] Phase=standard | Stage=warmup | Acc=81.310 | RoundTime=36.00s | TotalTime=3415.65s | Method=fedprox
[Round 097/210] Phase=standard | Stage=warmup | Acc=81.450 | RoundTime=35.63s | TotalTime=3451.29s | Method=fedprox
[Round 098/210] Phase=standard | Stage=warmup | Acc=82.000 | RoundTime=36.42s | TotalTime=3487.72s | Method=fedprox
[Round 099/210] Phase=standard | Stage=warmup | Acc=82.560 | RoundTime=35.97s | TotalTime=3523.69s | Method=fedprox
[Round 100/210] Phase=standard | Stage=warmup | Acc=81.720 | RoundTime=35.83s | TotalTime=3559.53s | Method=fedprox
[Round 101/210] Phase=standard | Stage=warmup | Acc=82.260 | RoundTime=35.83s | TotalTime=3595.37s | Method=fedprox
[Round 102/210] Phase=standard | Stage=warmup | Acc=82.000 | RoundTime=35.81s | TotalTime=3631.19s | Method=fedprox
[Round 103/210] Phase=standard | Stage=warmup | Acc=82.020 | RoundTime=35.91s | TotalTime=3667.10s | Method=fedprox
[Round 104/210] Phase=standard | Stage=warmup | Acc=82.420 | RoundTime=35.66s | TotalTime=3702.77s | Method=fedprox
[Round 105/210] Phase=standard | Stage=warmup | Acc=81.950 | RoundTime=36.51s | TotalTime=3739.30s | Method=fedprox
[Round 106/210] Phase=standard | Stage=warmup | Acc=81.890 | RoundTime=35.70s | TotalTime=3775.01s | Method=fedprox
[Round 107/210] Phase=standard | Stage=warmup | Acc=82.030 | RoundTime=36.00s | TotalTime=3811.02s | Method=fedprox
[Round 108/210] Phase=standard | Stage=warmup | Acc=82.190 | RoundTime=35.64s | TotalTime=3846.68s | Method=fedprox
[Round 109/210] Phase=standard | Stage=warmup | Acc=81.970 | RoundTime=35.87s | TotalTime=3882.56s | Method=fedprox
[Round 110/210] Phase=standard | Stage=warmup | Acc=81.660 | RoundTime=35.48s | TotalTime=3918.04s | Method=fedprox
[Round 111/210] Phase=standard | Stage=warmup | Acc=82.320 | RoundTime=36.00s | TotalTime=3954.05s | Method=fedprox
[Round 112/210] Phase=standard | Stage=warmup | Acc=82.690 | RoundTime=36.42s | TotalTime=3990.48s | Method=fedprox
[Round 113/210] Phase=standard | Stage=warmup | Acc=81.980 | RoundTime=35.65s | TotalTime=4026.14s | Method=fedprox
[Round 114/210] Phase=standard | Stage=warmup | Acc=82.300 | RoundTime=37.10s | TotalTime=4063.24s | Method=fedprox
[Round 115/210] Phase=standard | Stage=warmup | Acc=82.320 | RoundTime=37.09s | TotalTime=4100.35s | Method=fedprox
[Round 116/210] Phase=standard | Stage=warmup | Acc=83.020 | RoundTime=35.97s | TotalTime=4136.33s | Method=fedprox
[Round 117/210] Phase=standard | Stage=warmup | Acc=82.560 | RoundTime=37.19s | TotalTime=4173.53s | Method=fedprox
[Round 118/210] Phase=standard | Stage=warmup | Acc=82.700 | RoundTime=35.78s | TotalTime=4209.32s | Method=fedprox
[Round 119/210] Phase=standard | Stage=warmup | Acc=82.660 | RoundTime=35.92s | TotalTime=4245.25s | Method=fedprox
[Round 120/210] Phase=standard | Stage=warmup | Acc=83.080 | RoundTime=36.05s | TotalTime=4281.31s | Method=fedprox
[Round 121/210] Phase=standard | Stage=warmup | Acc=83.790 | RoundTime=35.39s | TotalTime=4316.71s | Method=fedprox
[Round 122/210] Phase=standard | Stage=warmup | Acc=82.520 | RoundTime=35.66s | TotalTime=4352.38s | Method=fedprox
[Round 123/210] Phase=standard | Stage=warmup | Acc=83.300 | RoundTime=35.91s | TotalTime=4388.30s | Method=fedprox
[Round 124/210] Phase=standard | Stage=warmup | Acc=82.840 | RoundTime=37.06s | TotalTime=4425.37s | Method=fedprox
[Round 125/210] Phase=standard | Stage=warmup | Acc=82.890 | RoundTime=36.13s | TotalTime=4461.51s | Method=fedprox
[Round 126/210] Phase=standard | Stage=warmup | Acc=83.190 | RoundTime=36.98s | TotalTime=4498.50s | Method=fedprox
[Round 127/210] Phase=standard | Stage=warmup | Acc=82.860 | RoundTime=36.41s | TotalTime=4534.92s | Method=fedprox
[Round 128/210] Phase=standard | Stage=warmup | Acc=83.430 | RoundTime=35.98s | TotalTime=4570.92s | Method=fedprox
[Round 129/210] Phase=standard | Stage=warmup | Acc=83.080 | RoundTime=35.56s | TotalTime=4606.49s | Method=fedprox
[Round 130/210] Phase=standard | Stage=warmup | Acc=82.840 | RoundTime=36.16s | TotalTime=4642.66s | Method=fedprox
[Round 131/210] Phase=standard | Stage=warmup | Acc=83.550 | RoundTime=36.72s | TotalTime=4679.38s | Method=fedprox
[Round 132/210] Phase=standard | Stage=warmup | Acc=82.930 | RoundTime=35.77s | TotalTime=4715.16s | Method=fedprox
[Round 133/210] Phase=standard | Stage=warmup | Acc=83.330 | RoundTime=36.04s | TotalTime=4751.21s | Method=fedprox
[Round 134/210] Phase=standard | Stage=warmup | Acc=83.220 | RoundTime=37.30s | TotalTime=4788.53s | Method=fedprox
[Round 135/210] Phase=standard | Stage=warmup | Acc=83.160 | RoundTime=36.24s | TotalTime=4824.78s | Method=fedprox
[Round 136/210] Phase=standard | Stage=warmup | Acc=83.650 | RoundTime=35.84s | TotalTime=4860.63s | Method=fedprox
[Round 137/210] Phase=standard | Stage=warmup | Acc=83.400 | RoundTime=35.50s | TotalTime=4896.14s | Method=fedprox
[Round 138/210] Phase=standard | Stage=warmup | Acc=83.250 | RoundTime=35.73s | TotalTime=4931.88s | Method=fedprox
[Round 139/210] Phase=standard | Stage=warmup | Acc=83.100 | RoundTime=35.70s | TotalTime=4967.59s | Method=fedprox
[Round 140/210] Phase=standard | Stage=warmup | Acc=83.220 | RoundTime=37.28s | TotalTime=5004.88s | Method=fedprox
[Round 141/210] Phase=standard | Stage=warmup | Acc=83.130 | RoundTime=35.95s | TotalTime=5040.84s | Method=fedprox
[Round 142/210] Phase=standard | Stage=warmup | Acc=82.800 | RoundTime=33.66s | TotalTime=5074.51s | Method=fedprox
[Round 143/210] Phase=standard | Stage=warmup | Acc=83.590 | RoundTime=31.37s | TotalTime=5105.89s | Method=fedprox
[Round 144/210] Phase=standard | Stage=warmup | Acc=82.780 | RoundTime=37.39s | TotalTime=5143.29s | Method=fedprox
[Round 145/210] Phase=standard | Stage=warmup | Acc=83.130 | RoundTime=35.83s | TotalTime=5179.12s | Method=fedprox
[Round 146/210] Phase=standard | Stage=warmup | Acc=83.060 | RoundTime=35.95s | TotalTime=5215.09s | Method=fedprox
[Round 147/210] Phase=standard | Stage=warmup | Acc=83.170 | RoundTime=36.04s | TotalTime=5251.14s | Method=fedprox
[Round 148/210] Phase=standard | Stage=warmup | Acc=83.180 | RoundTime=36.18s | TotalTime=5287.32s | Method=fedprox
[Round 149/210] Phase=standard | Stage=warmup | Acc=83.740 | RoundTime=35.42s | TotalTime=5322.75s | Method=fedprox
[Round 150/210] Phase=standard | Stage=warmup | Acc=83.910 | RoundTime=35.95s | TotalTime=5358.71s | Method=fedprox
[Round 151/210] Phase=standard | Stage=warmup | Acc=82.810 | RoundTime=35.89s | TotalTime=5394.61s | Method=fedprox
[Round 152/210] Phase=standard | Stage=warmup | Acc=83.250 | RoundTime=35.87s | TotalTime=5430.49s | Method=fedprox
[Round 153/210] Phase=standard | Stage=warmup | Acc=83.320 | RoundTime=35.69s | TotalTime=5466.19s | Method=fedprox
[Round 154/210] Phase=standard | Stage=warmup | Acc=83.270 | RoundTime=35.80s | TotalTime=5502.01s | Method=fedprox
[Round 155/210] Phase=standard | Stage=warmup | Acc=83.890 | RoundTime=35.96s | TotalTime=5537.97s | Method=fedprox
[Round 156/210] Phase=standard | Stage=warmup | Acc=83.260 | RoundTime=35.63s | TotalTime=5573.61s | Method=fedprox
[Round 157/210] Phase=standard | Stage=warmup | Acc=83.400 | RoundTime=35.83s | TotalTime=5609.45s | Method=fedprox
[Round 158/210] Phase=standard | Stage=warmup | Acc=83.440 | RoundTime=35.42s | TotalTime=5644.89s | Method=fedprox
[Round 159/210] Phase=standard | Stage=warmup | Acc=82.980 | RoundTime=35.88s | TotalTime=5680.77s | Method=fedprox
[Round 160/210] Phase=standard | Stage=warmup | Acc=83.100 | RoundTime=35.94s | TotalTime=5716.72s | Method=fedprox
[Round 161/210] Phase=standard | Stage=warmup | Acc=83.130 | RoundTime=35.92s | TotalTime=5752.66s | Method=fedprox
[Round 162/210] Phase=standard | Stage=warmup | Acc=83.460 | RoundTime=36.19s | TotalTime=5788.86s | Method=fedprox
[Round 163/210] Phase=standard | Stage=warmup | Acc=83.760 | RoundTime=35.90s | TotalTime=5824.77s | Method=fedprox
[Round 164/210] Phase=standard | Stage=warmup | Acc=83.370 | RoundTime=35.91s | TotalTime=5860.69s | Method=fedprox
[Round 165/210] Phase=standard | Stage=warmup | Acc=83.230 | RoundTime=36.12s | TotalTime=5896.82s | Method=fedprox
[Round 166/210] Phase=standard | Stage=warmup | Acc=83.180 | RoundTime=37.74s | TotalTime=5934.57s | Method=fedprox
[Round 167/210] Phase=standard | Stage=warmup | Acc=83.660 | RoundTime=35.72s | TotalTime=5970.30s | Method=fedprox
[Round 168/210] Phase=standard | Stage=warmup | Acc=84.270 | RoundTime=35.90s | TotalTime=6006.21s | Method=fedprox
[Round 169/210] Phase=standard | Stage=warmup | Acc=83.470 | RoundTime=36.19s | TotalTime=6042.41s | Method=fedprox
[Round 170/210] Phase=standard | Stage=warmup | Acc=83.270 | RoundTime=35.97s | TotalTime=6078.38s | Method=fedprox
[Round 171/210] Phase=standard | Stage=warmup | Acc=83.660 | RoundTime=35.93s | TotalTime=6114.32s | Method=fedprox
[Round 172/210] Phase=standard | Stage=warmup | Acc=83.510 | RoundTime=36.51s | TotalTime=6150.84s | Method=fedprox
[Round 173/210] Phase=standard | Stage=warmup | Acc=83.490 | RoundTime=35.84s | TotalTime=6186.69s | Method=fedprox
[Round 174/210] Phase=standard | Stage=warmup | Acc=83.020 | RoundTime=37.76s | TotalTime=6224.46s | Method=fedprox
[Round 175/210] Phase=standard | Stage=warmup | Acc=84.000 | RoundTime=37.21s | TotalTime=6261.68s | Method=fedprox
[Round 176/210] Phase=standard | Stage=warmup | Acc=82.840 | RoundTime=35.85s | TotalTime=6297.54s | Method=fedprox
[Round 177/210] Phase=standard | Stage=warmup | Acc=82.860 | RoundTime=35.95s | TotalTime=6333.50s | Method=fedprox
[Round 178/210] Phase=standard | Stage=warmup | Acc=83.740 | RoundTime=36.03s | TotalTime=6369.55s | Method=fedprox
[Round 179/210] Phase=standard | Stage=warmup | Acc=83.690 | RoundTime=35.94s | TotalTime=6405.50s | Method=fedprox
[Round 180/210] Phase=standard | Stage=warmup | Acc=83.540 | RoundTime=35.98s | TotalTime=6441.50s | Method=fedprox
[Round 181/210] Phase=standard | Stage=warmup | Acc=83.100 | RoundTime=35.83s | TotalTime=6477.34s | Method=fedprox
[Round 182/210] Phase=standard | Stage=warmup | Acc=83.560 | RoundTime=35.74s | TotalTime=6513.10s | Method=fedprox
[Round 183/210] Phase=standard | Stage=warmup | Acc=83.130 | RoundTime=35.93s | TotalTime=6549.04s | Method=fedprox
[Round 184/210] Phase=standard | Stage=warmup | Acc=83.900 | RoundTime=36.04s | TotalTime=6585.09s | Method=fedprox
[Round 185/210] Phase=standard | Stage=warmup | Acc=82.770 | RoundTime=36.19s | TotalTime=6621.30s | Method=fedprox
[Round 186/210] Phase=standard | Stage=warmup | Acc=83.660 | RoundTime=36.06s | TotalTime=6657.36s | Method=fedprox
[Round 187/210] Phase=standard | Stage=warmup | Acc=83.260 | RoundTime=29.58s | TotalTime=6686.96s | Method=fedprox
[Round 188/210] Phase=standard | Stage=warmup | Acc=83.540 | RoundTime=24.18s | TotalTime=6711.14s | Method=fedprox
[Round 189/210] Phase=standard | Stage=warmup | Acc=83.210 | RoundTime=25.46s | TotalTime=6736.61s | Method=fedprox
[Round 190/210] Phase=standard | Stage=warmup | Acc=82.700 | RoundTime=24.56s | TotalTime=6761.18s | Method=fedprox
[Round 191/210] Phase=standard | Stage=warmup | Acc=83.340 | RoundTime=35.48s | TotalTime=6796.67s | Method=fedprox
[Round 192/210] Phase=standard | Stage=warmup | Acc=83.110 | RoundTime=36.25s | TotalTime=6832.94s | Method=fedprox
[Round 193/210] Phase=standard | Stage=warmup | Acc=83.170 | RoundTime=36.01s | TotalTime=6868.96s | Method=fedprox
[Round 194/210] Phase=standard | Stage=warmup | Acc=83.420 | RoundTime=36.30s | TotalTime=6905.27s | Method=fedprox
[Round 195/210] Phase=standard | Stage=warmup | Acc=83.250 | RoundTime=36.21s | TotalTime=6941.49s | Method=fedprox
[Round 196/210] Phase=standard | Stage=warmup | Acc=83.470 | RoundTime=36.06s | TotalTime=6977.56s | Method=fedprox
[Round 197/210] Phase=standard | Stage=warmup | Acc=83.010 | RoundTime=37.48s | TotalTime=7015.05s | Method=fedprox
[Round 198/210] Phase=standard | Stage=warmup | Acc=83.210 | RoundTime=33.54s | TotalTime=7048.60s | Method=fedprox
[Round 199/210] Phase=standard | Stage=warmup | Acc=83.290 | RoundTime=36.05s | TotalTime=7084.67s | Method=fedprox
[Round 200/210] Phase=standard | Stage=warmup | Acc=83.140 | RoundTime=37.51s | TotalTime=7122.19s | Method=fedprox
[Round 201/210] Phase=standard | Stage=warmup | Acc=83.090 | RoundTime=36.28s | TotalTime=7158.48s | Method=fedprox
[Round 202/210] Phase=standard | Stage=warmup | Acc=83.510 | RoundTime=36.28s | TotalTime=7194.78s | Method=fedprox
[Round 203/210] Phase=standard | Stage=warmup | Acc=82.840 | RoundTime=36.19s | TotalTime=7230.98s | Method=fedprox
[Round 204/210] Phase=standard | Stage=warmup | Acc=82.690 | RoundTime=36.16s | TotalTime=7267.15s | Method=fedprox
[Round 205/210] Phase=standard | Stage=warmup | Acc=83.220 | RoundTime=36.32s | TotalTime=7303.48s | Method=fedprox
[Round 206/210] Phase=standard | Stage=warmup | Acc=82.790 | RoundTime=28.92s | TotalTime=7332.42s | Method=fedprox
