========================================================================================================================
Training started at: 2026-04-09 17:21:31
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260409-172131-540658_pid1008536.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260409-172131-540658_pid1008536.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=189.90s | TotalTime=189.92s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=17.890 | RoundTime=191.03s | TotalTime=10910.35s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=17.570 | RoundTime=190.26s | TotalTime=11100.62s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=17.770 | RoundTime=189.37s | TotalTime=11289.99s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=17.930 | RoundTime=189.33s | TotalTime=11479.34s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=17.590 | RoundTime=189.59s | TotalTime=11668.94s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=17.630 | RoundTime=190.11s | TotalTime=11859.06s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=17.630 | RoundTime=191.21s | TotalTime=12050.29s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=18.100 | RoundTime=189.67s | TotalTime=12239.97s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=17.350 | RoundTime=190.15s | TotalTime=12430.13s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=16.950 | RoundTime=188.81s | TotalTime=12618.95s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=17.240 | RoundTime=190.81s | TotalTime=12809.77s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=17.570 | RoundTime=190.96s | TotalTime=13000.74s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=17.630 | RoundTime=190.12s | TotalTime=13190.87s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=17.170 | RoundTime=190.49s | TotalTime=13381.36s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=16.900 | RoundTime=189.86s | TotalTime=13571.23s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=17.440 | RoundTime=191.11s | TotalTime=13762.35s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=17.030 | RoundTime=188.81s | TotalTime=13951.17s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=16.970 | RoundTime=188.84s | TotalTime=14140.02s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=16.920 | RoundTime=190.29s | TotalTime=14330.32s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=16.480 | RoundTime=191.33s | TotalTime=14521.66s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=16.870 | RoundTime=188.65s | TotalTime=14710.31s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=16.470 | RoundTime=189.51s | TotalTime=14899.83s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=16.480 | RoundTime=189.80s | TotalTime=15089.65s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=16.760 | RoundTime=191.24s | TotalTime=15280.90s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=16.960 | RoundTime=189.93s | TotalTime=15470.84s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=16.800 | RoundTime=189.50s | TotalTime=15660.35s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=16.590 | RoundTime=189.17s | TotalTime=15849.54s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=16.810 | RoundTime=189.78s | TotalTime=16039.32s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=16.450 | RoundTime=190.05s | TotalTime=16229.38s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=16.690 | RoundTime=189.65s | TotalTime=16419.05s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=16.160 | RoundTime=191.81s | TotalTime=16610.87s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=16.300 | RoundTime=189.65s | TotalTime=16800.53s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=16.560 | RoundTime=190.18s | TotalTime=16990.72s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=16.580 | RoundTime=190.55s | TotalTime=17181.27s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=16.790 | RoundTime=190.76s | TotalTime=17372.05s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=16.510 | RoundTime=191.40s | TotalTime=17563.46s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=16.820 | RoundTime=190.46s | TotalTime=17753.93s | Method=fedprox
