========================================================================================================================
Training started at: 2026-04-08 11:22:42
Result directory: results/fl_cifar10/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar10/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar10_20260408-112242-002368_pid3436592.txt
Result log file : results/fl_cifar10/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar10_20260408-112242-002368_pid3436592.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=57.83s | TotalTime=57.83s | Method=fedrdn
[Round 087/210] Phase=standard | Stage=warmup | Acc=78.430 | RoundTime=45.32s | TotalTime=3351.84s | Method=fedrdn
[Round 088/210] Phase=standard | Stage=warmup | Acc=78.280 | RoundTime=42.77s | TotalTime=3394.65s | Method=fedrdn
[Round 089/210] Phase=standard | Stage=warmup | Acc=78.260 | RoundTime=40.54s | TotalTime=3435.22s | Method=fedrdn
[Round 090/210] Phase=standard | Stage=warmup | Acc=78.830 | RoundTime=40.78s | TotalTime=3476.01s | Method=fedrdn
[Round 091/210] Phase=standard | Stage=warmup | Acc=79.190 | RoundTime=40.97s | TotalTime=3517.00s | Method=fedrdn
[Round 092/210] Phase=standard | Stage=warmup | Acc=79.540 | RoundTime=41.80s | TotalTime=3558.84s | Method=fedrdn
[Round 093/210] Phase=standard | Stage=warmup | Acc=79.630 | RoundTime=40.95s | TotalTime=3599.85s | Method=fedrdn
[Round 094/210] Phase=standard | Stage=warmup | Acc=79.020 | RoundTime=41.34s | TotalTime=3641.21s | Method=fedrdn
[Round 095/210] Phase=standard | Stage=warmup | Acc=79.130 | RoundTime=41.87s | TotalTime=3683.11s | Method=fedrdn
[Round 096/210] Phase=standard | Stage=warmup | Acc=79.630 | RoundTime=41.23s | TotalTime=3724.36s | Method=fedrdn
[Round 097/210] Phase=standard | Stage=warmup | Acc=78.520 | RoundTime=40.18s | TotalTime=3764.56s | Method=fedrdn
[Round 098/210] Phase=standard | Stage=warmup | Acc=79.400 | RoundTime=43.34s | TotalTime=3807.91s | Method=fedrdn
[Round 099/210] Phase=standard | Stage=warmup | Acc=79.130 | RoundTime=41.20s | TotalTime=3849.14s | Method=fedrdn
[Round 100/210] Phase=standard | Stage=warmup | Acc=79.950 | RoundTime=41.07s | TotalTime=3890.22s | Method=fedrdn
[Round 101/210] Phase=standard | Stage=warmup | Acc=79.120 | RoundTime=40.64s | TotalTime=3930.88s | Method=fedrdn
[Round 102/210] Phase=standard | Stage=warmup | Acc=79.820 | RoundTime=40.67s | TotalTime=3971.56s | Method=fedrdn
[Round 103/210] Phase=standard | Stage=warmup | Acc=80.320 | RoundTime=41.55s | TotalTime=4013.18s | Method=fedrdn
[Round 104/210] Phase=standard | Stage=warmup | Acc=79.850 | RoundTime=41.24s | TotalTime=4054.44s | Method=fedrdn
[Round 105/210] Phase=standard | Stage=warmup | Acc=80.800 | RoundTime=41.46s | TotalTime=4095.93s | Method=fedrdn
[Round 106/210] Phase=standard | Stage=warmup | Acc=79.630 | RoundTime=41.14s | TotalTime=4137.10s | Method=fedrdn
[Round 107/210] Phase=standard | Stage=warmup | Acc=81.160 | RoundTime=42.09s | TotalTime=4179.23s | Method=fedrdn
[Round 108/210] Phase=standard | Stage=warmup | Acc=80.340 | RoundTime=41.00s | TotalTime=4220.26s | Method=fedrdn
[Round 109/210] Phase=standard | Stage=warmup | Acc=80.570 | RoundTime=40.53s | TotalTime=4260.83s | Method=fedrdn
[Round 110/210] Phase=standard | Stage=warmup | Acc=80.300 | RoundTime=40.56s | TotalTime=4301.41s | Method=fedrdn
[Round 111/210] Phase=standard | Stage=warmup | Acc=79.780 | RoundTime=41.46s | TotalTime=4342.92s | Method=fedrdn
[Round 112/210] Phase=standard | Stage=warmup | Acc=80.630 | RoundTime=41.15s | TotalTime=4384.10s | Method=fedrdn
[Round 113/210] Phase=standard | Stage=warmup | Acc=80.850 | RoundTime=42.17s | TotalTime=4426.33s | Method=fedrdn
[Round 114/210] Phase=standard | Stage=warmup | Acc=81.020 | RoundTime=40.59s | TotalTime=4466.94s | Method=fedrdn
[Round 115/210] Phase=standard | Stage=warmup | Acc=79.980 | RoundTime=40.81s | TotalTime=4507.78s | Method=fedrdn
[Round 116/210] Phase=standard | Stage=warmup | Acc=81.170 | RoundTime=42.30s | TotalTime=4550.10s | Method=fedrdn
[Round 117/210] Phase=standard | Stage=warmup | Acc=80.720 | RoundTime=40.22s | TotalTime=4590.34s | Method=fedrdn
[Round 118/210] Phase=standard | Stage=warmup | Acc=81.270 | RoundTime=39.89s | TotalTime=4630.26s | Method=fedrdn
[Round 119/210] Phase=standard | Stage=warmup | Acc=81.000 | RoundTime=39.31s | TotalTime=4669.58s | Method=fedrdn
[Round 120/210] Phase=standard | Stage=warmup | Acc=81.240 | RoundTime=41.62s | TotalTime=4711.23s | Method=fedrdn
[Round 121/210] Phase=standard | Stage=warmup | Acc=81.130 | RoundTime=39.81s | TotalTime=4751.05s | Method=fedrdn
[Round 122/210] Phase=standard | Stage=warmup | Acc=80.620 | RoundTime=40.89s | TotalTime=4791.96s | Method=fedrdn
[Round 123/210] Phase=standard | Stage=warmup | Acc=80.890 | RoundTime=39.65s | TotalTime=4831.68s | Method=fedrdn
[Round 124/210] Phase=standard | Stage=warmup | Acc=81.160 | RoundTime=39.82s | TotalTime=4871.51s | Method=fedrdn
[Round 125/210] Phase=standard | Stage=warmup | Acc=80.650 | RoundTime=39.45s | TotalTime=4910.99s | Method=fedrdn
[Round 126/210] Phase=standard | Stage=warmup | Acc=81.630 | RoundTime=40.43s | TotalTime=4951.44s | Method=fedrdn
[Round 127/210] Phase=standard | Stage=warmup | Acc=81.010 | RoundTime=41.42s | TotalTime=4992.88s | Method=fedrdn
[Round 128/210] Phase=standard | Stage=warmup | Acc=81.090 | RoundTime=42.88s | TotalTime=5035.78s | Method=fedrdn
[Round 129/210] Phase=standard | Stage=warmup | Acc=81.270 | RoundTime=40.28s | TotalTime=5076.10s | Method=fedrdn
[Round 130/210] Phase=standard | Stage=warmup | Acc=80.920 | RoundTime=40.53s | TotalTime=5116.67s | Method=fedrdn
[Round 131/210] Phase=standard | Stage=warmup | Acc=81.380 | RoundTime=40.08s | TotalTime=5156.78s | Method=fedrdn
[Round 132/210] Phase=standard | Stage=warmup | Acc=82.190 | RoundTime=40.26s | TotalTime=5197.06s | Method=fedrdn
[Round 133/210] Phase=standard | Stage=warmup | Acc=81.890 | RoundTime=40.09s | TotalTime=5237.19s | Method=fedrdn
[Round 134/210] Phase=standard | Stage=warmup | Acc=81.210 | RoundTime=39.52s | TotalTime=5276.73s | Method=fedrdn
[Round 135/210] Phase=standard | Stage=warmup | Acc=81.320 | RoundTime=39.71s | TotalTime=5316.45s | Method=fedrdn
[Round 136/210] Phase=standard | Stage=warmup | Acc=82.280 | RoundTime=41.40s | TotalTime=5357.88s | Method=fedrdn
[Round 137/210] Phase=standard | Stage=warmup | Acc=81.640 | RoundTime=41.58s | TotalTime=5399.48s | Method=fedrdn
[Round 138/210] Phase=standard | Stage=warmup | Acc=80.860 | RoundTime=41.09s | TotalTime=5440.60s | Method=fedrdn
[Round 139/210] Phase=standard | Stage=warmup | Acc=82.220 | RoundTime=42.34s | TotalTime=5482.95s | Method=fedrdn
[Round 140/210] Phase=standard | Stage=warmup | Acc=81.180 | RoundTime=41.99s | TotalTime=5524.96s | Method=fedrdn
[Round 141/210] Phase=standard | Stage=warmup | Acc=81.260 | RoundTime=40.99s | TotalTime=5565.98s | Method=fedrdn
[Round 142/210] Phase=standard | Stage=warmup | Acc=81.570 | RoundTime=40.62s | TotalTime=5606.63s | Method=fedrdn
[Round 143/210] Phase=standard | Stage=warmup | Acc=81.400 | RoundTime=40.59s | TotalTime=5647.23s | Method=fedrdn
[Round 144/210] Phase=standard | Stage=warmup | Acc=81.790 | RoundTime=39.89s | TotalTime=5687.13s | Method=fedrdn
[Round 145/210] Phase=standard | Stage=warmup | Acc=81.260 | RoundTime=39.02s | TotalTime=5726.18s | Method=fedrdn
[Round 146/210] Phase=standard | Stage=warmup | Acc=81.800 | RoundTime=39.69s | TotalTime=5765.88s | Method=fedrdn
[Round 147/210] Phase=standard | Stage=warmup | Acc=81.510 | RoundTime=39.81s | TotalTime=5805.72s | Method=fedrdn
[Round 148/210] Phase=standard | Stage=warmup | Acc=82.260 | RoundTime=40.62s | TotalTime=5846.38s | Method=fedrdn
[Round 149/210] Phase=standard | Stage=warmup | Acc=81.280 | RoundTime=38.97s | TotalTime=5885.36s | Method=fedrdn
[Round 150/210] Phase=standard | Stage=warmup | Acc=81.550 | RoundTime=39.34s | TotalTime=5924.71s | Method=fedrdn
[Round 151/210] Phase=standard | Stage=warmup | Acc=81.410 | RoundTime=41.28s | TotalTime=5966.00s | Method=fedrdn
[Round 152/210] Phase=standard | Stage=warmup | Acc=81.050 | RoundTime=41.33s | TotalTime=6007.35s | Method=fedrdn
[Round 153/210] Phase=standard | Stage=warmup | Acc=81.200 | RoundTime=41.04s | TotalTime=6048.41s | Method=fedrdn
[Round 154/210] Phase=standard | Stage=warmup | Acc=81.810 | RoundTime=40.41s | TotalTime=6088.84s | Method=fedrdn
[Round 155/210] Phase=standard | Stage=warmup | Acc=81.870 | RoundTime=38.99s | TotalTime=6127.85s | Method=fedrdn
[Round 156/210] Phase=standard | Stage=warmup | Acc=82.110 | RoundTime=40.37s | TotalTime=6168.23s | Method=fedrdn
[Round 157/210] Phase=standard | Stage=warmup | Acc=81.480 | RoundTime=42.53s | TotalTime=6210.78s | Method=fedrdn
[Round 158/210] Phase=standard | Stage=warmup | Acc=81.750 | RoundTime=40.41s | TotalTime=6251.22s | Method=fedrdn
[Round 159/210] Phase=standard | Stage=warmup | Acc=81.980 | RoundTime=40.13s | TotalTime=6291.37s | Method=fedrdn
[Round 160/210] Phase=standard | Stage=warmup | Acc=82.590 | RoundTime=39.75s | TotalTime=6331.15s | Method=fedrdn
[Round 161/210] Phase=standard | Stage=warmup | Acc=81.530 | RoundTime=39.27s | TotalTime=6370.46s | Method=fedrdn
[Round 162/210] Phase=standard | Stage=warmup | Acc=81.810 | RoundTime=39.63s | TotalTime=6410.11s | Method=fedrdn
[Round 163/210] Phase=standard | Stage=warmup | Acc=82.160 | RoundTime=39.47s | TotalTime=6449.59s | Method=fedrdn
[Round 164/210] Phase=standard | Stage=warmup | Acc=82.090 | RoundTime=39.80s | TotalTime=6489.40s | Method=fedrdn
[Round 165/210] Phase=standard | Stage=warmup | Acc=82.010 | RoundTime=39.71s | TotalTime=6529.14s | Method=fedrdn
[Round 166/210] Phase=standard | Stage=warmup | Acc=81.490 | RoundTime=41.07s | TotalTime=6570.22s | Method=fedrdn
[Round 167/210] Phase=standard | Stage=warmup | Acc=82.010 | RoundTime=39.45s | TotalTime=6609.69s | Method=fedrdn
[Round 168/210] Phase=standard | Stage=warmup | Acc=81.720 | RoundTime=39.65s | TotalTime=6649.35s | Method=fedrdn
[Round 169/210] Phase=standard | Stage=warmup | Acc=81.200 | RoundTime=41.39s | TotalTime=6690.75s | Method=fedrdn
[Round 170/210] Phase=standard | Stage=warmup | Acc=82.490 | RoundTime=39.82s | TotalTime=6730.59s | Method=fedrdn
[Round 171/210] Phase=standard | Stage=warmup | Acc=81.580 | RoundTime=39.99s | TotalTime=6770.59s | Method=fedrdn
[Round 172/210] Phase=standard | Stage=warmup | Acc=81.900 | RoundTime=41.17s | TotalTime=6811.83s | Method=fedrdn
[Round 173/210] Phase=standard | Stage=warmup | Acc=81.100 | RoundTime=40.56s | TotalTime=6852.41s | Method=fedrdn
[Round 174/210] Phase=standard | Stage=warmup | Acc=82.370 | RoundTime=42.02s | TotalTime=6894.46s | Method=fedrdn
[Round 175/210] Phase=standard | Stage=warmup | Acc=82.210 | RoundTime=40.21s | TotalTime=6934.67s | Method=fedrdn
[Round 176/210] Phase=standard | Stage=warmup | Acc=82.160 | RoundTime=39.51s | TotalTime=6974.19s | Method=fedrdn
[Round 177/210] Phase=standard | Stage=warmup | Acc=82.370 | RoundTime=39.28s | TotalTime=7013.48s | Method=fedrdn
[Round 178/210] Phase=standard | Stage=warmup | Acc=82.590 | RoundTime=40.07s | TotalTime=7053.56s | Method=fedrdn
[Round 179/210] Phase=standard | Stage=warmup | Acc=81.660 | RoundTime=40.37s | TotalTime=7093.94s | Method=fedrdn
[Round 180/210] Phase=standard | Stage=warmup | Acc=82.450 | RoundTime=40.20s | TotalTime=7134.15s | Method=fedrdn
[Round 181/210] Phase=standard | Stage=warmup | Acc=82.010 | RoundTime=39.53s | TotalTime=7173.69s | Method=fedrdn
[Round 182/210] Phase=standard | Stage=warmup | Acc=82.030 | RoundTime=40.46s | TotalTime=7214.16s | Method=fedrdn
[Round 183/210] Phase=standard | Stage=warmup | Acc=81.580 | RoundTime=39.21s | TotalTime=7253.38s | Method=fedrdn
[Round 184/210] Phase=standard | Stage=warmup | Acc=81.460 | RoundTime=40.81s | TotalTime=7294.20s | Method=fedrdn
[Round 185/210] Phase=standard | Stage=warmup | Acc=81.990 | RoundTime=41.18s | TotalTime=7335.39s | Method=fedrdn
[Round 186/210] Phase=standard | Stage=warmup | Acc=81.580 | RoundTime=39.50s | TotalTime=7374.90s | Method=fedrdn
[Round 187/210] Phase=standard | Stage=warmup | Acc=81.170 | RoundTime=39.98s | TotalTime=7414.89s | Method=fedrdn
[Round 188/210] Phase=standard | Stage=warmup | Acc=81.400 | RoundTime=41.94s | TotalTime=7456.84s | Method=fedrdn
[Round 189/210] Phase=standard | Stage=warmup | Acc=81.810 | RoundTime=40.78s | TotalTime=7497.63s | Method=fedrdn
[Round 190/210] Phase=standard | Stage=warmup | Acc=81.640 | RoundTime=40.04s | TotalTime=7537.68s | Method=fedrdn
[Round 191/210] Phase=standard | Stage=warmup | Acc=81.890 | RoundTime=41.86s | TotalTime=7579.55s | Method=fedrdn
[Round 192/210] Phase=standard | Stage=warmup | Acc=80.930 | RoundTime=39.92s | TotalTime=7619.48s | Method=fedrdn
[Round 193/210] Phase=standard | Stage=warmup | Acc=82.010 | RoundTime=40.04s | TotalTime=7659.53s | Method=fedrdn
[Round 194/210] Phase=standard | Stage=warmup | Acc=82.080 | RoundTime=39.45s | TotalTime=7698.99s | Method=fedrdn
[Round 195/210] Phase=standard | Stage=warmup | Acc=81.660 | RoundTime=39.23s | TotalTime=7738.23s | Method=fedrdn
[Round 196/210] Phase=standard | Stage=warmup | Acc=81.710 | RoundTime=40.13s | TotalTime=7778.37s | Method=fedrdn
[Round 197/210] Phase=standard | Stage=warmup | Acc=81.400 | RoundTime=40.77s | TotalTime=7819.16s | Method=fedrdn
[Round 198/210] Phase=standard | Stage=warmup | Acc=81.430 | RoundTime=39.71s | TotalTime=7858.88s | Method=fedrdn
[Round 199/210] Phase=standard | Stage=warmup | Acc=81.470 | RoundTime=39.94s | TotalTime=7898.83s | Method=fedrdn
[Round 200/210] Phase=standard | Stage=warmup | Acc=81.080 | RoundTime=42.25s | TotalTime=7941.09s | Method=fedrdn
[Round 201/210] Phase=standard | Stage=warmup | Acc=81.310 | RoundTime=40.11s | TotalTime=7981.20s | Method=fedrdn
