====================================================================================================
Training started at: 2026-03-13 12:34:09
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123409.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123409.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | RoundTime=64.23s | TotalTime=64.23s | Method=fedprox
[Round 023/100] Acc=68.320 | RoundTime=64.20s | TotalTime=1485.54s | Method=fedprox
[Round 024/100] Acc=68.420 | RoundTime=64.13s | TotalTime=1549.67s | Method=fedprox
[Round 025/100] Acc=72.800 | RoundTime=64.19s | TotalTime=1613.85s | Method=fedprox
[Round 026/100] Acc=70.040 | RoundTime=64.99s | TotalTime=1678.84s | Method=fedprox
[Round 027/100] Acc=71.490 | RoundTime=64.52s | TotalTime=1743.36s | Method=fedprox
[Round 028/100] Acc=63.760 | RoundTime=63.91s | TotalTime=1807.27s | Method=fedprox
[Round 029/100] Acc=70.590 | RoundTime=64.26s | TotalTime=1871.53s | Method=fedprox
[Round 030/100] Acc=68.730 | RoundTime=63.41s | TotalTime=1934.93s | Method=fedprox
[Round 031/100] Acc=70.450 | RoundTime=65.53s | TotalTime=2000.46s | Method=fedprox
[Round 032/100] Acc=69.930 | RoundTime=66.49s | TotalTime=2066.95s | Method=fedprox
[Round 033/100] Acc=68.070 | RoundTime=63.95s | TotalTime=2130.90s | Method=fedprox
[Round 034/100] Acc=63.160 | RoundTime=64.74s | TotalTime=2195.64s | Method=fedprox
[Round 035/100] Acc=71.810 | RoundTime=64.81s | TotalTime=2260.45s | Method=fedprox
[Round 036/100] Acc=71.570 | RoundTime=63.91s | TotalTime=2324.36s | Method=fedprox
[Round 037/100] Acc=69.780 | RoundTime=64.94s | TotalTime=2389.29s | Method=fedprox
[Round 038/100] Acc=68.040 | RoundTime=62.77s | TotalTime=2452.06s | Method=fedprox
[Round 039/100] Acc=72.020 | RoundTime=62.58s | TotalTime=2514.64s | Method=fedprox
[Round 040/100] Acc=71.130 | RoundTime=63.39s | TotalTime=2578.02s | Method=fedprox
[Round 041/100] Acc=70.080 | RoundTime=62.37s | TotalTime=2640.40s | Method=fedprox
[Round 042/100] Acc=72.650 | RoundTime=62.96s | TotalTime=2703.35s | Method=fedprox
[Round 043/100] Acc=66.680 | RoundTime=64.34s | TotalTime=2767.69s | Method=fedprox
[Round 044/100] Acc=71.050 | RoundTime=62.79s | TotalTime=2830.49s | Method=fedprox
[Round 045/100] Acc=71.400 | RoundTime=62.87s | TotalTime=2893.36s | Method=fedprox
[Round 046/100] Acc=72.490 | RoundTime=62.60s | TotalTime=2955.96s | Method=fedprox
[Round 047/100] Acc=73.330 | RoundTime=62.58s | TotalTime=3018.55s | Method=fedprox
[Round 048/100] Acc=73.380 | RoundTime=62.59s | TotalTime=3081.14s | Method=fedprox
[Round 049/100] Acc=73.310 | RoundTime=62.09s | TotalTime=3143.23s | Method=fedprox
[Round 050/100] Acc=68.930 | RoundTime=63.30s | TotalTime=3206.53s | Method=fedprox
[Round 051/100] Acc=69.570 | RoundTime=63.59s | TotalTime=3270.12s | Method=fedprox
[Round 052/100] Acc=63.210 | RoundTime=64.07s | TotalTime=3334.19s | Method=fedprox
[Round 053/100] Acc=69.130 | RoundTime=63.01s | TotalTime=3397.20s | Method=fedprox
[Round 054/100] Acc=71.350 | RoundTime=63.76s | TotalTime=3460.96s | Method=fedprox
[Round 055/100] Acc=72.180 | RoundTime=62.63s | TotalTime=3523.59s | Method=fedprox
[Round 056/100] Acc=69.450 | RoundTime=63.11s | TotalTime=3586.70s | Method=fedprox
[Round 057/100] Acc=69.380 | RoundTime=63.59s | TotalTime=3650.29s | Method=fedprox
[Round 058/100] Acc=71.270 | RoundTime=62.72s | TotalTime=3713.01s | Method=fedprox
[Round 059/100] Acc=67.920 | RoundTime=63.99s | TotalTime=3777.00s | Method=fedprox
[Round 060/100] Acc=66.500 | RoundTime=61.88s | TotalTime=3838.88s | Method=fedprox
[Round 061/100] Acc=69.230 | RoundTime=63.51s | TotalTime=3902.39s | Method=fedprox
[Round 062/100] Acc=67.890 | RoundTime=63.17s | TotalTime=3965.56s | Method=fedprox
[Round 063/100] Acc=71.220 | RoundTime=63.64s | TotalTime=4029.20s | Method=fedprox
[Round 064/100] Acc=68.900 | RoundTime=62.39s | TotalTime=4091.59s | Method=fedprox
[Round 065/100] Acc=70.650 | RoundTime=61.62s | TotalTime=4153.22s | Method=fedprox
[Round 066/100] Acc=72.430 | RoundTime=62.95s | TotalTime=4216.17s | Method=fedprox
[Round 067/100] Acc=67.580 | RoundTime=63.31s | TotalTime=4279.48s | Method=fedprox
[Round 068/100] Acc=68.210 | RoundTime=62.87s | TotalTime=4342.35s | Method=fedprox
[Round 069/100] Acc=67.270 | RoundTime=63.16s | TotalTime=4405.51s | Method=fedprox
[Round 070/100] Acc=68.730 | RoundTime=63.15s | TotalTime=4468.67s | Method=fedprox
[Round 071/100] Acc=68.260 | RoundTime=62.13s | TotalTime=4530.80s | Method=fedprox
[Round 072/100] Acc=68.120 | RoundTime=62.39s | TotalTime=4593.19s | Method=fedprox
[Round 073/100] Acc=67.980 | RoundTime=61.63s | TotalTime=4654.82s | Method=fedprox
[Round 074/100] Acc=67.910 | RoundTime=57.43s | TotalTime=4712.26s | Method=fedprox
[Round 075/100] Acc=71.300 | RoundTime=54.74s | TotalTime=4767.00s | Method=fedprox
[Round 076/100] Acc=70.050 | RoundTime=55.71s | TotalTime=4822.71s | Method=fedprox
[Round 077/100] Acc=69.300 | RoundTime=54.76s | TotalTime=4877.48s | Method=fedprox
[Round 078/100] Acc=69.010 | RoundTime=54.60s | TotalTime=4932.08s | Method=fedprox
[Round 079/100] Acc=66.170 | RoundTime=54.53s | TotalTime=4986.61s | Method=fedprox
[Round 080/100] Acc=65.110 | RoundTime=55.21s | TotalTime=5041.82s | Method=fedprox
[Round 081/100] Acc=69.870 | RoundTime=56.55s | TotalTime=5098.37s | Method=fedprox
[Round 082/100] Acc=66.900 | RoundTime=55.13s | TotalTime=5153.49s | Method=fedprox
[Round 083/100] Acc=68.150 | RoundTime=57.52s | TotalTime=5211.01s | Method=fedprox
[Round 084/100] Acc=68.530 | RoundTime=54.34s | TotalTime=5265.35s | Method=fedprox
[Round 085/100] Acc=64.150 | RoundTime=54.79s | TotalTime=5320.14s | Method=fedprox
[Round 086/100] Acc=67.980 | RoundTime=54.68s | TotalTime=5374.82s | Method=fedprox
[Round 087/100] Acc=66.240 | RoundTime=55.44s | TotalTime=5430.26s | Method=fedprox
[Round 088/100] Acc=68.550 | RoundTime=54.61s | TotalTime=5484.87s | Method=fedprox
[Round 089/100] Acc=63.960 | RoundTime=53.87s | TotalTime=5538.74s | Method=fedprox
[Round 090/100] Acc=69.060 | RoundTime=54.41s | TotalTime=5593.15s | Method=fedprox
[Round 091/100] Acc=68.650 | RoundTime=54.99s | TotalTime=5648.13s | Method=fedprox
[Round 092/100] Acc=68.920 | RoundTime=48.03s | TotalTime=5696.16s | Method=fedprox
[Round 093/100] Acc=70.310 | RoundTime=45.41s | TotalTime=5741.58s | Method=fedprox
[Round 094/100] Acc=68.200 | RoundTime=47.05s | TotalTime=5788.63s | Method=fedprox
[Round 095/100] Acc=67.940 | RoundTime=46.65s | TotalTime=5835.27s | Method=fedprox
[Round 096/100] Acc=65.580 | RoundTime=47.24s | TotalTime=5882.51s | Method=fedprox
[Round 097/100] Acc=71.670 | RoundTime=46.72s | TotalTime=5929.23s | Method=fedprox
[Round 098/100] Acc=65.200 | RoundTime=46.23s | TotalTime=5975.46s | Method=fedprox
[Round 099/100] Acc=67.560 | RoundTime=45.94s | TotalTime=6021.40s | Method=fedprox
[Round 100/100] Acc=64.940 | RoundTime=46.03s | TotalTime=6067.42s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 14:15:17
Total elapsed time: 6067.42s
Final Acc: 64.940
Best Acc : 74.780
====================================================================================================
