====================================================================================================
Training started at: 2026-03-13 14:10:32
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141032.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141032.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | RoundTime=64.06s | TotalTime=64.06s | Method=fedprox
[Round 019/100] Acc=82.050 | RoundTime=64.13s | TotalTime=1202.68s | Method=fedprox
[Round 020/100] Acc=81.360 | RoundTime=62.26s | TotalTime=1264.93s | Method=fedprox
[Round 021/100] Acc=80.520 | RoundTime=62.92s | TotalTime=1327.85s | Method=fedprox
[Round 022/100] Acc=80.350 | RoundTime=62.39s | TotalTime=1390.25s | Method=fedprox
[Round 023/100] Acc=78.110 | RoundTime=62.87s | TotalTime=1453.12s | Method=fedprox
[Round 024/100] Acc=77.590 | RoundTime=64.10s | TotalTime=1517.22s | Method=fedprox
[Round 025/100] Acc=76.750 | RoundTime=63.55s | TotalTime=1580.77s | Method=fedprox
[Round 026/100] Acc=80.630 | RoundTime=62.14s | TotalTime=1642.91s | Method=fedprox
[Round 027/100] Acc=79.100 | RoundTime=63.32s | TotalTime=1706.24s | Method=fedprox
[Round 028/100] Acc=79.420 | RoundTime=62.58s | TotalTime=1768.82s | Method=fedprox
[Round 029/100] Acc=79.210 | RoundTime=63.24s | TotalTime=1832.06s | Method=fedprox
[Round 030/100] Acc=80.480 | RoundTime=63.70s | TotalTime=1895.75s | Method=fedprox
[Round 031/100] Acc=79.150 | RoundTime=64.46s | TotalTime=1960.21s | Method=fedprox
[Round 032/100] Acc=78.910 | RoundTime=63.92s | TotalTime=2024.13s | Method=fedprox
[Round 033/100] Acc=76.700 | RoundTime=64.76s | TotalTime=2088.89s | Method=fedprox
[Round 034/100] Acc=76.190 | RoundTime=63.99s | TotalTime=2152.88s | Method=fedprox
[Round 035/100] Acc=80.160 | RoundTime=62.79s | TotalTime=2215.68s | Method=fedprox
[Round 036/100] Acc=80.820 | RoundTime=63.08s | TotalTime=2278.76s | Method=fedprox
[Round 037/100] Acc=80.820 | RoundTime=63.63s | TotalTime=2342.39s | Method=fedprox
[Round 038/100] Acc=79.340 | RoundTime=64.47s | TotalTime=2406.86s | Method=fedprox
[Round 039/100] Acc=79.490 | RoundTime=63.82s | TotalTime=2470.68s | Method=fedprox
[Round 040/100] Acc=78.560 | RoundTime=63.40s | TotalTime=2534.08s | Method=fedprox
[Round 041/100] Acc=80.720 | RoundTime=62.86s | TotalTime=2596.94s | Method=fedprox
[Round 042/100] Acc=77.190 | RoundTime=63.87s | TotalTime=2660.81s | Method=fedprox
[Round 043/100] Acc=78.430 | RoundTime=63.73s | TotalTime=2724.54s | Method=fedprox
[Round 044/100] Acc=77.280 | RoundTime=62.45s | TotalTime=2786.98s | Method=fedprox
[Round 045/100] Acc=79.660 | RoundTime=64.07s | TotalTime=2851.05s | Method=fedprox
[Round 046/100] Acc=79.110 | RoundTime=63.23s | TotalTime=2914.28s | Method=fedprox
[Round 047/100] Acc=77.570 | RoundTime=63.52s | TotalTime=2977.80s | Method=fedprox
[Round 048/100] Acc=79.220 | RoundTime=63.75s | TotalTime=3041.55s | Method=fedprox
[Round 049/100] Acc=77.770 | RoundTime=64.44s | TotalTime=3105.99s | Method=fedprox
[Round 050/100] Acc=79.470 | RoundTime=63.68s | TotalTime=3169.67s | Method=fedprox
[Round 051/100] Acc=78.700 | RoundTime=62.71s | TotalTime=3232.38s | Method=fedprox
[Round 052/100] Acc=78.700 | RoundTime=62.51s | TotalTime=3294.89s | Method=fedprox
[Round 053/100] Acc=79.790 | RoundTime=63.62s | TotalTime=3358.52s | Method=fedprox
[Round 054/100] Acc=77.270 | RoundTime=63.52s | TotalTime=3422.03s | Method=fedprox
[Round 055/100] Acc=80.110 | RoundTime=64.19s | TotalTime=3486.22s | Method=fedprox
[Round 056/100] Acc=77.910 | RoundTime=63.59s | TotalTime=3549.81s | Method=fedprox
[Round 057/100] Acc=79.420 | RoundTime=63.55s | TotalTime=3613.37s | Method=fedprox
[Round 058/100] Acc=78.130 | RoundTime=62.02s | TotalTime=3675.39s | Method=fedprox
[Round 059/100] Acc=79.300 | RoundTime=63.73s | TotalTime=3739.12s | Method=fedprox
[Round 060/100] Acc=78.850 | RoundTime=62.78s | TotalTime=3801.91s | Method=fedprox
[Round 061/100] Acc=78.480 | RoundTime=62.03s | TotalTime=3863.94s | Method=fedprox
[Round 062/100] Acc=79.370 | RoundTime=62.58s | TotalTime=3926.52s | Method=fedprox
[Round 063/100] Acc=79.830 | RoundTime=62.70s | TotalTime=3989.22s | Method=fedprox
[Round 064/100] Acc=79.890 | RoundTime=63.34s | TotalTime=4052.56s | Method=fedprox
[Round 065/100] Acc=77.620 | RoundTime=62.11s | TotalTime=4114.67s | Method=fedprox
[Round 066/100] Acc=78.000 | RoundTime=62.35s | TotalTime=4177.02s | Method=fedprox
[Round 067/100] Acc=77.840 | RoundTime=62.69s | TotalTime=4239.71s | Method=fedprox
[Round 068/100] Acc=79.000 | RoundTime=64.65s | TotalTime=4304.35s | Method=fedprox
[Round 069/100] Acc=78.150 | RoundTime=62.51s | TotalTime=4366.86s | Method=fedprox
[Round 070/100] Acc=77.520 | RoundTime=62.04s | TotalTime=4428.90s | Method=fedprox
[Round 071/100] Acc=78.260 | RoundTime=59.86s | TotalTime=4488.76s | Method=fedprox
[Round 072/100] Acc=75.430 | RoundTime=47.46s | TotalTime=4536.22s | Method=fedprox
[Round 073/100] Acc=76.990 | RoundTime=47.19s | TotalTime=4583.41s | Method=fedprox
[Round 074/100] Acc=77.200 | RoundTime=46.94s | TotalTime=4630.35s | Method=fedprox
[Round 075/100] Acc=78.400 | RoundTime=47.02s | TotalTime=4677.37s | Method=fedprox
[Round 076/100] Acc=75.660 | RoundTime=46.85s | TotalTime=4724.22s | Method=fedprox
[Round 077/100] Acc=78.940 | RoundTime=46.07s | TotalTime=4770.29s | Method=fedprox
[Round 078/100] Acc=78.480 | RoundTime=46.09s | TotalTime=4816.39s | Method=fedprox
[Round 079/100] Acc=76.390 | RoundTime=46.92s | TotalTime=4863.31s | Method=fedprox
[Round 080/100] Acc=78.220 | RoundTime=46.83s | TotalTime=4910.13s | Method=fedprox
[Round 081/100] Acc=77.210 | RoundTime=46.47s | TotalTime=4956.60s | Method=fedprox
[Round 082/100] Acc=79.230 | RoundTime=46.93s | TotalTime=5003.53s | Method=fedprox
[Round 083/100] Acc=78.320 | RoundTime=46.09s | TotalTime=5049.63s | Method=fedprox
[Round 084/100] Acc=78.220 | RoundTime=46.27s | TotalTime=5095.89s | Method=fedprox
[Round 085/100] Acc=77.820 | RoundTime=45.30s | TotalTime=5141.19s | Method=fedprox
[Round 086/100] Acc=77.300 | RoundTime=46.51s | TotalTime=5187.70s | Method=fedprox
[Round 087/100] Acc=78.960 | RoundTime=46.33s | TotalTime=5234.03s | Method=fedprox
[Round 088/100] Acc=73.440 | RoundTime=45.54s | TotalTime=5279.57s | Method=fedprox
[Round 089/100] Acc=76.210 | RoundTime=46.18s | TotalTime=5325.75s | Method=fedprox
[Round 090/100] Acc=78.860 | RoundTime=46.05s | TotalTime=5371.80s | Method=fedprox
[Round 091/100] Acc=77.600 | RoundTime=45.44s | TotalTime=5417.24s | Method=fedprox
[Round 092/100] Acc=77.630 | RoundTime=45.62s | TotalTime=5462.86s | Method=fedprox
[Round 093/100] Acc=78.430 | RoundTime=46.15s | TotalTime=5509.01s | Method=fedprox
[Round 094/100] Acc=75.570 | RoundTime=44.57s | TotalTime=5553.59s | Method=fedprox
[Round 095/100] Acc=76.530 | RoundTime=45.99s | TotalTime=5599.58s | Method=fedprox
[Round 096/100] Acc=76.840 | RoundTime=45.43s | TotalTime=5645.01s | Method=fedprox
[Round 097/100] Acc=76.690 | RoundTime=44.78s | TotalTime=5689.79s | Method=fedprox
[Round 098/100] Acc=77.900 | RoundTime=44.46s | TotalTime=5734.25s | Method=fedprox
[Round 099/100] Acc=77.640 | RoundTime=44.26s | TotalTime=5778.52s | Method=fedprox
[Round 100/100] Acc=79.270 | RoundTime=43.38s | TotalTime=5821.90s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:47:34
Total elapsed time: 5821.90s
Final Acc: 79.270
Best Acc : 82.050
====================================================================================================
