====================================================================================================
Training started at: 2026-03-13 14:15:59
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141559.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141559.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | RoundTime=72.48s | TotalTime=72.48s | Method=fedprox
[Round 036/100] Acc=76.070 | RoundTime=72.28s | TotalTime=2620.88s | Method=fedprox
[Round 037/100] Acc=76.920 | RoundTime=72.10s | TotalTime=2692.98s | Method=fedprox
[Round 038/100] Acc=75.550 | RoundTime=73.13s | TotalTime=2766.12s | Method=fedprox
[Round 039/100] Acc=76.990 | RoundTime=73.04s | TotalTime=2839.16s | Method=fedprox
[Round 040/100] Acc=75.590 | RoundTime=73.27s | TotalTime=2912.44s | Method=fedprox
[Round 041/100] Acc=71.320 | RoundTime=72.28s | TotalTime=2984.72s | Method=fedprox
[Round 042/100] Acc=75.480 | RoundTime=71.89s | TotalTime=3056.60s | Method=fedprox
[Round 043/100] Acc=76.310 | RoundTime=72.31s | TotalTime=3128.92s | Method=fedprox
[Round 044/100] Acc=77.900 | RoundTime=72.99s | TotalTime=3201.91s | Method=fedprox
[Round 045/100] Acc=76.990 | RoundTime=72.31s | TotalTime=3274.22s | Method=fedprox
[Round 046/100] Acc=74.010 | RoundTime=72.55s | TotalTime=3346.77s | Method=fedprox
[Round 047/100] Acc=78.280 | RoundTime=71.65s | TotalTime=3418.42s | Method=fedprox
[Round 048/100] Acc=75.420 | RoundTime=72.55s | TotalTime=3490.97s | Method=fedprox
[Round 049/100] Acc=74.400 | RoundTime=72.90s | TotalTime=3563.87s | Method=fedprox
[Round 050/100] Acc=77.340 | RoundTime=71.99s | TotalTime=3635.86s | Method=fedprox
[Round 051/100] Acc=76.290 | RoundTime=72.61s | TotalTime=3708.47s | Method=fedprox
[Round 052/100] Acc=74.680 | RoundTime=73.06s | TotalTime=3781.53s | Method=fedprox
[Round 053/100] Acc=76.650 | RoundTime=74.22s | TotalTime=3855.75s | Method=fedprox
[Round 054/100] Acc=75.740 | RoundTime=73.01s | TotalTime=3928.76s | Method=fedprox
[Round 055/100] Acc=75.500 | RoundTime=72.09s | TotalTime=4000.84s | Method=fedprox
[Round 056/100] Acc=70.300 | RoundTime=72.65s | TotalTime=4073.50s | Method=fedprox
[Round 057/100] Acc=76.700 | RoundTime=73.48s | TotalTime=4146.98s | Method=fedprox
[Round 058/100] Acc=75.990 | RoundTime=72.44s | TotalTime=4219.42s | Method=fedprox
[Round 059/100] Acc=75.250 | RoundTime=72.58s | TotalTime=4292.00s | Method=fedprox
[Round 060/100] Acc=73.260 | RoundTime=70.99s | TotalTime=4362.99s | Method=fedprox
[Round 061/100] Acc=74.190 | RoundTime=72.01s | TotalTime=4434.99s | Method=fedprox
[Round 062/100] Acc=75.750 | RoundTime=71.66s | TotalTime=4506.65s | Method=fedprox
[Round 063/100] Acc=76.970 | RoundTime=72.40s | TotalTime=4579.05s | Method=fedprox
[Round 064/100] Acc=75.480 | RoundTime=72.34s | TotalTime=4651.39s | Method=fedprox
[Round 065/100] Acc=75.560 | RoundTime=72.25s | TotalTime=4723.64s | Method=fedprox
[Round 066/100] Acc=76.330 | RoundTime=71.98s | TotalTime=4795.62s | Method=fedprox
[Round 067/100] Acc=77.140 | RoundTime=72.03s | TotalTime=4867.65s | Method=fedprox
[Round 068/100] Acc=72.500 | RoundTime=62.68s | TotalTime=4930.33s | Method=fedprox
[Round 069/100] Acc=75.270 | RoundTime=46.12s | TotalTime=4976.45s | Method=fedprox
[Round 070/100] Acc=74.040 | RoundTime=45.64s | TotalTime=5022.09s | Method=fedprox
[Round 071/100] Acc=74.420 | RoundTime=45.02s | TotalTime=5067.11s | Method=fedprox
[Round 072/100] Acc=76.390 | RoundTime=44.78s | TotalTime=5111.89s | Method=fedprox
[Round 073/100] Acc=75.540 | RoundTime=45.72s | TotalTime=5157.62s | Method=fedprox
[Round 074/100] Acc=77.420 | RoundTime=44.93s | TotalTime=5202.55s | Method=fedprox
[Round 075/100] Acc=74.060 | RoundTime=45.14s | TotalTime=5247.69s | Method=fedprox
[Round 076/100] Acc=76.760 | RoundTime=45.03s | TotalTime=5292.72s | Method=fedprox
[Round 077/100] Acc=73.880 | RoundTime=45.02s | TotalTime=5337.74s | Method=fedprox
[Round 078/100] Acc=74.260 | RoundTime=44.30s | TotalTime=5382.05s | Method=fedprox
[Round 079/100] Acc=75.600 | RoundTime=44.69s | TotalTime=5426.74s | Method=fedprox
[Round 080/100] Acc=76.120 | RoundTime=43.06s | TotalTime=5469.80s | Method=fedprox
[Round 081/100] Acc=75.900 | RoundTime=43.69s | TotalTime=5513.49s | Method=fedprox
[Round 082/100] Acc=77.260 | RoundTime=42.90s | TotalTime=5556.39s | Method=fedprox
[Round 083/100] Acc=74.830 | RoundTime=43.06s | TotalTime=5599.45s | Method=fedprox
[Round 084/100] Acc=77.300 | RoundTime=44.61s | TotalTime=5644.06s | Method=fedprox
[Round 085/100] Acc=75.270 | RoundTime=42.71s | TotalTime=5686.77s | Method=fedprox
[Round 086/100] Acc=73.890 | RoundTime=41.88s | TotalTime=5728.66s | Method=fedprox
[Round 087/100] Acc=75.600 | RoundTime=43.24s | TotalTime=5771.90s | Method=fedprox
[Round 088/100] Acc=74.920 | RoundTime=41.94s | TotalTime=5813.83s | Method=fedprox
[Round 089/100] Acc=75.160 | RoundTime=41.76s | TotalTime=5855.59s | Method=fedprox
[Round 090/100] Acc=74.000 | RoundTime=42.23s | TotalTime=5897.83s | Method=fedprox
[Round 091/100] Acc=73.750 | RoundTime=42.35s | TotalTime=5940.17s | Method=fedprox
[Round 092/100] Acc=73.760 | RoundTime=42.72s | TotalTime=5982.89s | Method=fedprox
[Round 093/100] Acc=75.070 | RoundTime=42.38s | TotalTime=6025.27s | Method=fedprox
[Round 094/100] Acc=76.830 | RoundTime=42.60s | TotalTime=6067.86s | Method=fedprox
[Round 095/100] Acc=76.000 | RoundTime=43.50s | TotalTime=6111.36s | Method=fedprox
[Round 096/100] Acc=76.150 | RoundTime=41.68s | TotalTime=6153.04s | Method=fedprox
[Round 097/100] Acc=74.110 | RoundTime=42.53s | TotalTime=6195.57s | Method=fedprox
[Round 098/100] Acc=72.570 | RoundTime=42.49s | TotalTime=6238.06s | Method=fedprox
[Round 099/100] Acc=73.450 | RoundTime=42.10s | TotalTime=6280.17s | Method=fedprox
[Round 100/100] Acc=74.770 | RoundTime=43.65s | TotalTime=6323.82s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 16:01:23
Total elapsed time: 6323.82s
Final Acc: 74.770
Best Acc : 78.280
====================================================================================================
