====================================================================================================
Training started at: 2026-03-13 13:57:27
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-135727.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-135727.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=16.620 | RoundTime=53.44s | TotalTime=53.44s | Method=fedprox
[Round 019/100] Acc=79.070 | RoundTime=52.33s | TotalTime=990.27s | Method=fedprox
[Round 020/100] Acc=80.210 | RoundTime=51.01s | TotalTime=1041.28s | Method=fedprox
[Round 021/100] Acc=77.810 | RoundTime=51.37s | TotalTime=1092.65s | Method=fedprox
[Round 022/100] Acc=80.260 | RoundTime=53.51s | TotalTime=1146.16s | Method=fedprox
[Round 023/100] Acc=78.010 | RoundTime=52.98s | TotalTime=1199.15s | Method=fedprox
[Round 024/100] Acc=78.460 | RoundTime=53.57s | TotalTime=1252.71s | Method=fedprox
[Round 025/100] Acc=77.380 | RoundTime=52.48s | TotalTime=1305.20s | Method=fedprox
[Round 026/100] Acc=81.010 | RoundTime=52.74s | TotalTime=1357.93s | Method=fedprox
[Round 027/100] Acc=80.430 | RoundTime=51.49s | TotalTime=1409.43s | Method=fedprox
[Round 028/100] Acc=78.430 | RoundTime=52.73s | TotalTime=1462.15s | Method=fedprox
[Round 029/100] Acc=79.480 | RoundTime=54.34s | TotalTime=1516.49s | Method=fedprox
[Round 030/100] Acc=78.400 | RoundTime=54.06s | TotalTime=1570.55s | Method=fedprox
[Round 031/100] Acc=75.940 | RoundTime=52.81s | TotalTime=1623.35s | Method=fedprox
[Round 032/100] Acc=78.410 | RoundTime=54.73s | TotalTime=1678.08s | Method=fedprox
[Round 033/100] Acc=78.120 | RoundTime=53.37s | TotalTime=1731.45s | Method=fedprox
[Round 034/100] Acc=79.760 | RoundTime=53.48s | TotalTime=1784.93s | Method=fedprox
[Round 035/100] Acc=79.330 | RoundTime=54.57s | TotalTime=1839.50s | Method=fedprox
[Round 036/100] Acc=77.420 | RoundTime=53.56s | TotalTime=1893.06s | Method=fedprox
[Round 037/100] Acc=75.730 | RoundTime=54.21s | TotalTime=1947.28s | Method=fedprox
[Round 038/100] Acc=78.210 | RoundTime=54.03s | TotalTime=2001.31s | Method=fedprox
[Round 039/100] Acc=78.400 | RoundTime=53.83s | TotalTime=2055.14s | Method=fedprox
[Round 040/100] Acc=79.390 | RoundTime=52.94s | TotalTime=2108.08s | Method=fedprox
[Round 041/100] Acc=78.560 | RoundTime=54.71s | TotalTime=2162.80s | Method=fedprox
[Round 042/100] Acc=78.500 | RoundTime=53.01s | TotalTime=2215.80s | Method=fedprox
[Round 043/100] Acc=79.260 | RoundTime=54.06s | TotalTime=2269.87s | Method=fedprox
[Round 044/100] Acc=79.290 | RoundTime=54.36s | TotalTime=2324.23s | Method=fedprox
[Round 045/100] Acc=79.560 | RoundTime=54.21s | TotalTime=2378.44s | Method=fedprox
[Round 046/100] Acc=80.320 | RoundTime=55.23s | TotalTime=2433.67s | Method=fedprox
[Round 047/100] Acc=78.750 | RoundTime=54.08s | TotalTime=2487.76s | Method=fedprox
[Round 048/100] Acc=77.120 | RoundTime=54.25s | TotalTime=2542.00s | Method=fedprox
[Round 049/100] Acc=77.680 | RoundTime=53.94s | TotalTime=2595.95s | Method=fedprox
[Round 050/100] Acc=78.230 | RoundTime=54.62s | TotalTime=2650.57s | Method=fedprox
[Round 051/100] Acc=78.520 | RoundTime=53.72s | TotalTime=2704.29s | Method=fedprox
[Round 052/100] Acc=77.770 | RoundTime=53.47s | TotalTime=2757.77s | Method=fedprox
[Round 053/100] Acc=79.590 | RoundTime=54.40s | TotalTime=2812.17s | Method=fedprox
[Round 054/100] Acc=77.050 | RoundTime=53.79s | TotalTime=2865.96s | Method=fedprox
[Round 055/100] Acc=79.870 | RoundTime=53.90s | TotalTime=2919.85s | Method=fedprox
[Round 056/100] Acc=78.020 | RoundTime=54.29s | TotalTime=2974.15s | Method=fedprox
[Round 057/100] Acc=78.580 | RoundTime=54.39s | TotalTime=3028.53s | Method=fedprox
[Round 058/100] Acc=77.250 | RoundTime=53.63s | TotalTime=3082.16s | Method=fedprox
[Round 059/100] Acc=79.000 | RoundTime=53.60s | TotalTime=3135.77s | Method=fedprox
[Round 060/100] Acc=77.280 | RoundTime=54.78s | TotalTime=3190.54s | Method=fedprox
[Round 061/100] Acc=78.950 | RoundTime=54.04s | TotalTime=3244.58s | Method=fedprox
[Round 062/100] Acc=77.750 | RoundTime=53.10s | TotalTime=3297.68s | Method=fedprox
[Round 063/100] Acc=79.810 | RoundTime=53.44s | TotalTime=3351.12s | Method=fedprox
[Round 064/100] Acc=79.310 | RoundTime=53.57s | TotalTime=3404.69s | Method=fedprox
[Round 065/100] Acc=79.420 | RoundTime=53.87s | TotalTime=3458.57s | Method=fedprox
[Round 066/100] Acc=80.230 | RoundTime=55.06s | TotalTime=3513.63s | Method=fedprox
[Round 067/100] Acc=79.020 | RoundTime=54.69s | TotalTime=3568.32s | Method=fedprox
[Round 068/100] Acc=78.060 | RoundTime=55.77s | TotalTime=3624.08s | Method=fedprox
[Round 069/100] Acc=79.680 | RoundTime=54.04s | TotalTime=3678.12s | Method=fedprox
[Round 070/100] Acc=77.290 | RoundTime=55.47s | TotalTime=3733.59s | Method=fedprox
[Round 071/100] Acc=79.590 | RoundTime=55.21s | TotalTime=3788.81s | Method=fedprox
[Round 072/100] Acc=78.200 | RoundTime=55.54s | TotalTime=3844.35s | Method=fedprox
[Round 073/100] Acc=78.450 | RoundTime=53.95s | TotalTime=3898.30s | Method=fedprox
[Round 074/100] Acc=78.980 | RoundTime=51.38s | TotalTime=3949.68s | Method=fedprox
[Round 075/100] Acc=78.640 | RoundTime=51.06s | TotalTime=4000.74s | Method=fedprox
[Round 076/100] Acc=78.140 | RoundTime=51.03s | TotalTime=4051.77s | Method=fedprox
[Round 077/100] Acc=79.030 | RoundTime=50.19s | TotalTime=4101.96s | Method=fedprox
[Round 078/100] Acc=78.270 | RoundTime=50.60s | TotalTime=4152.56s | Method=fedprox
[Round 079/100] Acc=78.080 | RoundTime=50.66s | TotalTime=4203.22s | Method=fedprox
[Round 080/100] Acc=76.990 | RoundTime=50.26s | TotalTime=4253.48s | Method=fedprox
[Round 081/100] Acc=78.980 | RoundTime=51.35s | TotalTime=4304.83s | Method=fedprox
[Round 082/100] Acc=79.140 | RoundTime=51.07s | TotalTime=4355.90s | Method=fedprox
[Round 083/100] Acc=79.620 | RoundTime=50.84s | TotalTime=4406.74s | Method=fedprox
[Round 084/100] Acc=78.640 | RoundTime=51.14s | TotalTime=4457.87s | Method=fedprox
[Round 085/100] Acc=78.090 | RoundTime=49.24s | TotalTime=4507.12s | Method=fedprox
[Round 086/100] Acc=79.080 | RoundTime=49.74s | TotalTime=4556.86s | Method=fedprox
[Round 087/100] Acc=77.660 | RoundTime=48.92s | TotalTime=4605.78s | Method=fedprox
[Round 088/100] Acc=78.930 | RoundTime=50.54s | TotalTime=4656.31s | Method=fedprox
[Round 089/100] Acc=78.580 | RoundTime=50.04s | TotalTime=4706.35s | Method=fedprox
[Round 090/100] Acc=77.190 | RoundTime=51.16s | TotalTime=4757.51s | Method=fedprox
[Round 091/100] Acc=77.300 | RoundTime=48.94s | TotalTime=4806.45s | Method=fedprox
[Round 092/100] Acc=75.850 | RoundTime=50.65s | TotalTime=4857.10s | Method=fedprox
[Round 093/100] Acc=77.570 | RoundTime=49.18s | TotalTime=4906.29s | Method=fedprox
[Round 094/100] Acc=78.130 | RoundTime=49.71s | TotalTime=4956.00s | Method=fedprox
[Round 095/100] Acc=76.330 | RoundTime=49.93s | TotalTime=5005.92s | Method=fedprox
[Round 096/100] Acc=78.470 | RoundTime=50.28s | TotalTime=5056.21s | Method=fedprox
[Round 097/100] Acc=76.970 | RoundTime=49.66s | TotalTime=5105.86s | Method=fedprox
[Round 098/100] Acc=78.710 | RoundTime=49.91s | TotalTime=5155.77s | Method=fedprox
[Round 099/100] Acc=77.960 | RoundTime=48.92s | TotalTime=5204.69s | Method=fedprox
[Round 100/100] Acc=77.280 | RoundTime=49.73s | TotalTime=5254.42s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:25:01
Total elapsed time: 5254.42s
Final Acc: 77.280
Best Acc : 81.860
====================================================================================================
