====================================================================================================
Training started at: 2026-03-13 12:31:00
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123100.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123100.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | RoundTime=74.36s | TotalTime=74.36s | Method=fedprox
[Round 053/100] Acc=49.240 | RoundTime=71.78s | TotalTime=3852.86s | Method=fedprox
[Round 054/100] Acc=52.600 | RoundTime=73.02s | TotalTime=3925.88s | Method=fedprox
[Round 055/100] Acc=54.360 | RoundTime=71.38s | TotalTime=3997.26s | Method=fedprox
[Round 056/100] Acc=57.780 | RoundTime=73.09s | TotalTime=4070.35s | Method=fedprox
[Round 057/100] Acc=58.930 | RoundTime=71.35s | TotalTime=4141.70s | Method=fedprox
[Round 058/100] Acc=52.700 | RoundTime=72.56s | TotalTime=4214.26s | Method=fedprox
[Round 059/100] Acc=49.200 | RoundTime=71.60s | TotalTime=4285.86s | Method=fedprox
[Round 060/100] Acc=51.720 | RoundTime=71.99s | TotalTime=4357.86s | Method=fedprox
[Round 061/100] Acc=42.060 | RoundTime=71.41s | TotalTime=4429.26s | Method=fedprox
[Round 062/100] Acc=47.530 | RoundTime=70.55s | TotalTime=4499.81s | Method=fedprox
[Round 063/100] Acc=53.180 | RoundTime=72.27s | TotalTime=4572.08s | Method=fedprox
[Round 064/100] Acc=57.510 | RoundTime=72.44s | TotalTime=4644.52s | Method=fedprox
[Round 065/100] Acc=55.310 | RoundTime=71.94s | TotalTime=4716.46s | Method=fedprox
[Round 066/100] Acc=49.060 | RoundTime=71.17s | TotalTime=4787.63s | Method=fedprox
[Round 067/100] Acc=55.450 | RoundTime=70.61s | TotalTime=4858.24s | Method=fedprox
[Round 068/100] Acc=52.870 | RoundTime=70.71s | TotalTime=4928.95s | Method=fedprox
[Round 069/100] Acc=57.000 | RoundTime=70.98s | TotalTime=4999.93s | Method=fedprox
[Round 070/100] Acc=59.170 | RoundTime=63.13s | TotalTime=5063.05s | Method=fedprox
[Round 071/100] Acc=57.660 | RoundTime=55.01s | TotalTime=5118.06s | Method=fedprox
[Round 072/100] Acc=52.090 | RoundTime=55.88s | TotalTime=5173.94s | Method=fedprox
[Round 073/100] Acc=56.530 | RoundTime=55.09s | TotalTime=5229.03s | Method=fedprox
[Round 074/100] Acc=52.600 | RoundTime=54.68s | TotalTime=5283.71s | Method=fedprox
[Round 075/100] Acc=54.110 | RoundTime=55.16s | TotalTime=5338.87s | Method=fedprox
[Round 076/100] Acc=46.790 | RoundTime=55.59s | TotalTime=5394.45s | Method=fedprox
[Round 077/100] Acc=53.510 | RoundTime=56.03s | TotalTime=5450.48s | Method=fedprox
[Round 078/100] Acc=52.820 | RoundTime=54.96s | TotalTime=5505.44s | Method=fedprox
[Round 079/100] Acc=57.350 | RoundTime=54.83s | TotalTime=5560.27s | Method=fedprox
[Round 080/100] Acc=52.050 | RoundTime=54.88s | TotalTime=5615.15s | Method=fedprox
[Round 081/100] Acc=52.460 | RoundTime=54.64s | TotalTime=5669.79s | Method=fedprox
[Round 082/100] Acc=54.340 | RoundTime=55.53s | TotalTime=5725.32s | Method=fedprox
[Round 083/100] Acc=47.080 | RoundTime=54.33s | TotalTime=5779.64s | Method=fedprox
[Round 084/100] Acc=54.170 | RoundTime=54.07s | TotalTime=5833.71s | Method=fedprox
[Round 085/100] Acc=48.120 | RoundTime=53.25s | TotalTime=5886.96s | Method=fedprox
[Round 086/100] Acc=46.250 | RoundTime=53.88s | TotalTime=5940.84s | Method=fedprox
[Round 087/100] Acc=50.610 | RoundTime=54.81s | TotalTime=5995.66s | Method=fedprox
[Round 088/100] Acc=53.900 | RoundTime=54.02s | TotalTime=6049.68s | Method=fedprox
[Round 089/100] Acc=54.660 | RoundTime=47.25s | TotalTime=6096.93s | Method=fedprox
[Round 090/100] Acc=58.540 | RoundTime=47.20s | TotalTime=6144.13s | Method=fedprox
[Round 091/100] Acc=57.250 | RoundTime=46.35s | TotalTime=6190.47s | Method=fedprox
[Round 092/100] Acc=56.300 | RoundTime=45.46s | TotalTime=6235.94s | Method=fedprox
[Round 093/100] Acc=56.770 | RoundTime=45.55s | TotalTime=6281.49s | Method=fedprox
[Round 094/100] Acc=55.290 | RoundTime=47.75s | TotalTime=6329.24s | Method=fedprox
[Round 095/100] Acc=53.430 | RoundTime=46.68s | TotalTime=6375.92s | Method=fedprox
[Round 096/100] Acc=58.200 | RoundTime=47.76s | TotalTime=6423.68s | Method=fedprox
[Round 097/100] Acc=54.070 | RoundTime=48.38s | TotalTime=6472.05s | Method=fedprox
[Round 098/100] Acc=51.680 | RoundTime=47.90s | TotalTime=6519.95s | Method=fedprox
[Round 099/100] Acc=47.780 | RoundTime=46.38s | TotalTime=6566.33s | Method=fedprox
[Round 100/100] Acc=51.650 | RoundTime=46.52s | TotalTime=6612.85s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 14:21:14
Total elapsed time: 6612.85s
Final Acc: 51.650
Best Acc : 61.190
====================================================================================================
