====================================================================================================
Training started at: 2026-03-13 14:21:38
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142138.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142138.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | RoundTime=72.54s | TotalTime=72.54s | Method=fedprox
[Round 015/100] Acc=78.130 | RoundTime=71.88s | TotalTime=1076.11s | Method=fedprox
[Round 016/100] Acc=80.300 | RoundTime=71.70s | TotalTime=1147.81s | Method=fedprox
[Round 017/100] Acc=80.120 | RoundTime=71.95s | TotalTime=1219.76s | Method=fedprox
[Round 018/100] Acc=80.920 | RoundTime=71.63s | TotalTime=1291.39s | Method=fedprox
[Round 019/100] Acc=78.470 | RoundTime=72.89s | TotalTime=1364.28s | Method=fedprox
[Round 020/100] Acc=80.720 | RoundTime=71.34s | TotalTime=1435.62s | Method=fedprox
[Round 021/100] Acc=77.240 | RoundTime=72.37s | TotalTime=1507.98s | Method=fedprox
[Round 022/100] Acc=79.640 | RoundTime=70.85s | TotalTime=1578.84s | Method=fedprox
[Round 023/100] Acc=77.170 | RoundTime=71.38s | TotalTime=1650.22s | Method=fedprox
[Round 024/100] Acc=81.080 | RoundTime=70.87s | TotalTime=1721.10s | Method=fedprox
[Round 025/100] Acc=78.370 | RoundTime=71.60s | TotalTime=1792.70s | Method=fedprox
[Round 026/100] Acc=80.940 | RoundTime=71.83s | TotalTime=1864.53s | Method=fedprox
[Round 027/100] Acc=77.690 | RoundTime=70.97s | TotalTime=1935.50s | Method=fedprox
[Round 028/100] Acc=76.170 | RoundTime=72.39s | TotalTime=2007.89s | Method=fedprox
[Round 029/100] Acc=77.920 | RoundTime=70.40s | TotalTime=2078.29s | Method=fedprox
[Round 030/100] Acc=75.990 | RoundTime=71.91s | TotalTime=2150.20s | Method=fedprox
[Round 031/100] Acc=80.440 | RoundTime=71.93s | TotalTime=2222.14s | Method=fedprox
[Round 032/100] Acc=77.750 | RoundTime=73.78s | TotalTime=2295.91s | Method=fedprox
[Round 033/100] Acc=79.350 | RoundTime=71.30s | TotalTime=2367.21s | Method=fedprox
[Round 034/100] Acc=79.270 | RoundTime=72.30s | TotalTime=2439.51s | Method=fedprox
[Round 035/100] Acc=79.390 | RoundTime=71.26s | TotalTime=2510.77s | Method=fedprox
[Round 036/100] Acc=78.830 | RoundTime=71.06s | TotalTime=2581.83s | Method=fedprox
[Round 037/100] Acc=79.460 | RoundTime=73.79s | TotalTime=2655.62s | Method=fedprox
[Round 038/100] Acc=79.360 | RoundTime=72.47s | TotalTime=2728.08s | Method=fedprox
[Round 039/100] Acc=77.830 | RoundTime=72.96s | TotalTime=2801.05s | Method=fedprox
[Round 040/100] Acc=79.560 | RoundTime=70.78s | TotalTime=2871.83s | Method=fedprox
[Round 041/100] Acc=78.230 | RoundTime=71.51s | TotalTime=2943.34s | Method=fedprox
[Round 042/100] Acc=77.850 | RoundTime=72.39s | TotalTime=3015.73s | Method=fedprox
[Round 043/100] Acc=79.270 | RoundTime=71.34s | TotalTime=3087.07s | Method=fedprox
[Round 044/100] Acc=80.440 | RoundTime=70.80s | TotalTime=3157.87s | Method=fedprox
[Round 045/100] Acc=78.660 | RoundTime=71.51s | TotalTime=3229.38s | Method=fedprox
[Round 046/100] Acc=77.410 | RoundTime=70.70s | TotalTime=3300.07s | Method=fedprox
[Round 047/100] Acc=77.300 | RoundTime=71.45s | TotalTime=3371.52s | Method=fedprox
[Round 048/100] Acc=77.870 | RoundTime=72.32s | TotalTime=3443.84s | Method=fedprox
[Round 049/100] Acc=79.170 | RoundTime=71.47s | TotalTime=3515.31s | Method=fedprox
[Round 050/100] Acc=78.500 | RoundTime=71.37s | TotalTime=3586.67s | Method=fedprox
[Round 051/100] Acc=78.800 | RoundTime=71.63s | TotalTime=3658.30s | Method=fedprox
[Round 052/100] Acc=76.480 | RoundTime=72.25s | TotalTime=3730.55s | Method=fedprox
[Round 053/100] Acc=77.590 | RoundTime=72.60s | TotalTime=3803.15s | Method=fedprox
[Round 054/100] Acc=77.990 | RoundTime=72.98s | TotalTime=3876.13s | Method=fedprox
[Round 055/100] Acc=79.340 | RoundTime=71.42s | TotalTime=3947.55s | Method=fedprox
[Round 056/100] Acc=79.070 | RoundTime=71.63s | TotalTime=4019.18s | Method=fedprox
[Round 057/100] Acc=79.310 | RoundTime=72.97s | TotalTime=4092.15s | Method=fedprox
[Round 058/100] Acc=77.870 | RoundTime=70.61s | TotalTime=4162.75s | Method=fedprox
[Round 059/100] Acc=78.160 | RoundTime=71.12s | TotalTime=4233.87s | Method=fedprox
[Round 060/100] Acc=78.660 | RoundTime=70.47s | TotalTime=4304.34s | Method=fedprox
[Round 061/100] Acc=78.500 | RoundTime=71.82s | TotalTime=4376.16s | Method=fedprox
[Round 062/100] Acc=78.160 | RoundTime=71.09s | TotalTime=4447.25s | Method=fedprox
[Round 063/100] Acc=75.910 | RoundTime=70.64s | TotalTime=4517.89s | Method=fedprox
[Round 064/100] Acc=79.220 | RoundTime=71.50s | TotalTime=4589.39s | Method=fedprox
[Round 065/100] Acc=78.440 | RoundTime=70.99s | TotalTime=4660.38s | Method=fedprox
[Round 066/100] Acc=78.280 | RoundTime=72.78s | TotalTime=4733.16s | Method=fedprox
[Round 067/100] Acc=79.390 | RoundTime=71.32s | TotalTime=4804.48s | Method=fedprox
[Round 068/100] Acc=76.860 | RoundTime=72.29s | TotalTime=4876.78s | Method=fedprox
[Round 069/100] Acc=77.600 | RoundTime=59.35s | TotalTime=4936.13s | Method=fedprox
[Round 070/100] Acc=76.590 | RoundTime=49.06s | TotalTime=4985.18s | Method=fedprox
[Round 071/100] Acc=79.170 | RoundTime=45.06s | TotalTime=5030.25s | Method=fedprox
[Round 072/100] Acc=78.090 | RoundTime=42.89s | TotalTime=5073.14s | Method=fedprox
[Round 073/100] Acc=79.550 | RoundTime=43.31s | TotalTime=5116.45s | Method=fedprox
[Round 074/100] Acc=79.570 | RoundTime=43.64s | TotalTime=5160.09s | Method=fedprox
[Round 075/100] Acc=79.410 | RoundTime=43.17s | TotalTime=5203.27s | Method=fedprox
[Round 076/100] Acc=78.810 | RoundTime=42.54s | TotalTime=5245.80s | Method=fedprox
[Round 077/100] Acc=79.560 | RoundTime=41.86s | TotalTime=5287.67s | Method=fedprox
[Round 078/100] Acc=78.040 | RoundTime=41.88s | TotalTime=5329.54s | Method=fedprox
[Round 079/100] Acc=77.630 | RoundTime=41.24s | TotalTime=5370.79s | Method=fedprox
[Round 080/100] Acc=77.440 | RoundTime=42.08s | TotalTime=5412.87s | Method=fedprox
[Round 081/100] Acc=78.570 | RoundTime=40.77s | TotalTime=5453.64s | Method=fedprox
[Round 082/100] Acc=77.210 | RoundTime=41.98s | TotalTime=5495.62s | Method=fedprox
[Round 083/100] Acc=78.220 | RoundTime=42.48s | TotalTime=5538.10s | Method=fedprox
[Round 084/100] Acc=79.280 | RoundTime=41.41s | TotalTime=5579.51s | Method=fedprox
[Round 085/100] Acc=78.410 | RoundTime=40.76s | TotalTime=5620.28s | Method=fedprox
[Round 086/100] Acc=78.710 | RoundTime=43.17s | TotalTime=5663.44s | Method=fedprox
[Round 087/100] Acc=78.420 | RoundTime=41.20s | TotalTime=5704.64s | Method=fedprox
[Round 088/100] Acc=78.430 | RoundTime=42.33s | TotalTime=5746.97s | Method=fedprox
[Round 089/100] Acc=78.740 | RoundTime=42.93s | TotalTime=5789.90s | Method=fedprox
[Round 090/100] Acc=77.340 | RoundTime=42.04s | TotalTime=5831.94s | Method=fedprox
[Round 091/100] Acc=78.380 | RoundTime=42.71s | TotalTime=5874.66s | Method=fedprox
[Round 092/100] Acc=76.790 | RoundTime=42.08s | TotalTime=5916.73s | Method=fedprox
[Round 093/100] Acc=78.580 | RoundTime=42.45s | TotalTime=5959.18s | Method=fedprox
[Round 094/100] Acc=78.710 | RoundTime=41.57s | TotalTime=6000.75s | Method=fedprox
[Round 095/100] Acc=79.230 | RoundTime=42.03s | TotalTime=6042.78s | Method=fedprox
[Round 096/100] Acc=77.520 | RoundTime=42.77s | TotalTime=6085.55s | Method=fedprox
[Round 097/100] Acc=78.270 | RoundTime=42.48s | TotalTime=6128.03s | Method=fedprox
[Round 098/100] Acc=76.540 | RoundTime=42.62s | TotalTime=6170.65s | Method=fedprox
[Round 099/100] Acc=75.610 | RoundTime=42.23s | TotalTime=6212.88s | Method=fedprox
[Round 100/100] Acc=79.000 | RoundTime=42.58s | TotalTime=6255.46s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 16:05:54
Total elapsed time: 6255.46s
Final Acc: 79.000
Best Acc : 81.850
====================================================================================================
