========================================================================================================================
Training started at: 2026-04-10 12:28:55
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260410-122855-832734_pid84354.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260410-122855-832734_pid84354.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=173.67s | TotalTime=173.68s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=24.470 | RoundTime=160.12s | TotalTime=3987.48s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=24.210 | RoundTime=148.29s | TotalTime=4135.79s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=23.730 | RoundTime=157.47s | TotalTime=4293.27s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=23.780 | RoundTime=156.79s | TotalTime=4450.06s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=22.960 | RoundTime=156.59s | TotalTime=4606.67s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=22.730 | RoundTime=155.89s | TotalTime=4762.56s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=22.540 | RoundTime=156.59s | TotalTime=4919.16s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=21.850 | RoundTime=157.03s | TotalTime=5076.19s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=22.110 | RoundTime=156.87s | TotalTime=5233.07s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=21.630 | RoundTime=157.59s | TotalTime=5390.67s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=21.550 | RoundTime=148.98s | TotalTime=5539.65s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=21.320 | RoundTime=155.89s | TotalTime=5695.55s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=21.430 | RoundTime=158.52s | TotalTime=5854.07s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=21.010 | RoundTime=158.64s | TotalTime=6012.72s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=21.120 | RoundTime=157.64s | TotalTime=6170.36s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=20.750 | RoundTime=156.74s | TotalTime=6327.11s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=20.570 | RoundTime=157.67s | TotalTime=6484.79s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=20.770 | RoundTime=156.13s | TotalTime=6640.93s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=20.280 | RoundTime=158.01s | TotalTime=6798.95s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=20.100 | RoundTime=158.33s | TotalTime=6957.29s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=20.250 | RoundTime=157.51s | TotalTime=7114.80s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=19.830 | RoundTime=157.23s | TotalTime=7272.04s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=19.540 | RoundTime=156.82s | TotalTime=7428.87s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=19.420 | RoundTime=156.86s | TotalTime=7585.74s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=19.180 | RoundTime=158.58s | TotalTime=7744.33s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=19.540 | RoundTime=158.38s | TotalTime=7902.72s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=19.230 | RoundTime=156.66s | TotalTime=8059.40s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=19.820 | RoundTime=157.51s | TotalTime=8216.91s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=19.990 | RoundTime=156.77s | TotalTime=8373.69s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=19.240 | RoundTime=156.33s | TotalTime=8530.03s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=18.940 | RoundTime=156.87s | TotalTime=8686.91s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=19.170 | RoundTime=157.57s | TotalTime=8844.49s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=18.950 | RoundTime=157.06s | TotalTime=9001.56s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=18.610 | RoundTime=157.33s | TotalTime=9158.90s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=18.470 | RoundTime=156.24s | TotalTime=9315.15s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=18.590 | RoundTime=149.60s | TotalTime=9464.77s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=18.090 | RoundTime=157.10s | TotalTime=9621.88s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=18.010 | RoundTime=156.29s | TotalTime=9778.18s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=18.390 | RoundTime=156.76s | TotalTime=9934.95s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=17.810 | RoundTime=158.21s | TotalTime=10093.18s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=17.830 | RoundTime=155.12s | TotalTime=10248.31s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=17.930 | RoundTime=154.73s | TotalTime=10403.04s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=17.990 | RoundTime=156.47s | TotalTime=10559.53s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=17.700 | RoundTime=158.64s | TotalTime=10718.18s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=17.750 | RoundTime=155.19s | TotalTime=10873.39s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=17.690 | RoundTime=156.24s | TotalTime=11029.64s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=17.640 | RoundTime=156.65s | TotalTime=11186.30s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=17.600 | RoundTime=156.49s | TotalTime=11342.80s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=17.660 | RoundTime=155.97s | TotalTime=11498.78s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=17.520 | RoundTime=158.16s | TotalTime=11656.95s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=17.810 | RoundTime=155.92s | TotalTime=11812.88s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=17.840 | RoundTime=159.65s | TotalTime=11972.54s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=17.250 | RoundTime=157.25s | TotalTime=12129.80s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=17.290 | RoundTime=157.41s | TotalTime=12287.22s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=17.600 | RoundTime=155.55s | TotalTime=12442.78s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=17.160 | RoundTime=158.15s | TotalTime=12600.94s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=17.080 | RoundTime=157.28s | TotalTime=12758.24s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=17.520 | RoundTime=158.15s | TotalTime=12916.40s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=17.610 | RoundTime=156.95s | TotalTime=13073.36s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=16.930 | RoundTime=155.85s | TotalTime=13229.22s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=17.180 | RoundTime=156.97s | TotalTime=13386.21s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=16.980 | RoundTime=156.85s | TotalTime=13543.07s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=17.070 | RoundTime=156.12s | TotalTime=13699.20s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=17.110 | RoundTime=157.20s | TotalTime=13856.40s | Method=fedrdn
[Round 089/100] Phase=standard | Stage=warmup | Acc=17.300 | RoundTime=155.33s | TotalTime=14011.74s | Method=fedrdn
[Round 090/100] Phase=standard | Stage=warmup | Acc=16.830 | RoundTime=158.13s | TotalTime=14169.88s | Method=fedrdn
[Round 091/100] Phase=standard | Stage=warmup | Acc=16.720 | RoundTime=157.24s | TotalTime=14327.13s | Method=fedrdn
[Round 092/100] Phase=standard | Stage=warmup | Acc=16.800 | RoundTime=155.90s | TotalTime=14483.04s | Method=fedrdn
[Round 093/100] Phase=standard | Stage=warmup | Acc=16.990 | RoundTime=156.84s | TotalTime=14639.88s | Method=fedrdn
[Round 094/100] Phase=standard | Stage=warmup | Acc=16.810 | RoundTime=157.61s | TotalTime=14797.50s | Method=fedrdn
[Round 095/100] Phase=standard | Stage=warmup | Acc=17.170 | RoundTime=159.37s | TotalTime=14956.88s | Method=fedrdn
[Round 096/100] Phase=standard | Stage=warmup | Acc=16.650 | RoundTime=156.95s | TotalTime=15113.84s | Method=fedrdn
[Round 097/100] Phase=standard | Stage=warmup | Acc=17.030 | RoundTime=157.35s | TotalTime=15271.20s | Method=fedrdn
[Round 098/100] Phase=standard | Stage=warmup | Acc=16.820 | RoundTime=156.39s | TotalTime=15427.60s | Method=fedrdn
