========================================================================================================================
Training started at: 2026-04-07 23:42:10
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-234210-921164_pid4170751.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-234210-921164_pid4170751.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=39.56s | TotalTime=39.57s | Method=fedprox
[Round 038/110] Phase=standard | Stage=warmup | Acc=27.300 | RoundTime=40.11s | TotalTime=1550.12s | Method=fedprox
[Round 039/110] Phase=standard | Stage=warmup | Acc=27.780 | RoundTime=40.50s | TotalTime=1590.63s | Method=fedprox
[Round 040/110] Phase=standard | Stage=warmup | Acc=27.740 | RoundTime=42.44s | TotalTime=1633.08s | Method=fedprox
[Round 041/110] Phase=standard | Stage=warmup | Acc=28.410 | RoundTime=41.36s | TotalTime=1674.45s | Method=fedprox
[Round 042/110] Phase=standard | Stage=warmup | Acc=29.110 | RoundTime=41.20s | TotalTime=1715.66s | Method=fedprox
[Round 043/110] Phase=standard | Stage=warmup | Acc=29.090 | RoundTime=41.28s | TotalTime=1756.96s | Method=fedprox
[Round 044/110] Phase=standard | Stage=warmup | Acc=30.230 | RoundTime=41.65s | TotalTime=1798.62s | Method=fedprox
[Round 045/110] Phase=standard | Stage=warmup | Acc=29.930 | RoundTime=41.30s | TotalTime=1839.93s | Method=fedprox
[Round 046/110] Phase=standard | Stage=warmup | Acc=30.590 | RoundTime=41.30s | TotalTime=1881.24s | Method=fedprox
[Round 047/110] Phase=standard | Stage=warmup | Acc=31.370 | RoundTime=41.74s | TotalTime=1922.98s | Method=fedprox
[Round 048/110] Phase=standard | Stage=warmup | Acc=31.590 | RoundTime=40.31s | TotalTime=1963.30s | Method=fedprox
[Round 049/110] Phase=standard | Stage=warmup | Acc=31.920 | RoundTime=41.43s | TotalTime=2004.74s | Method=fedprox
[Round 050/110] Phase=standard | Stage=warmup | Acc=32.670 | RoundTime=40.89s | TotalTime=2045.64s | Method=fedprox
[Round 051/110] Phase=standard | Stage=warmup | Acc=32.470 | RoundTime=42.01s | TotalTime=2087.67s | Method=fedprox
[Round 052/110] Phase=standard | Stage=warmup | Acc=32.800 | RoundTime=40.14s | TotalTime=2127.81s | Method=fedprox
[Round 053/110] Phase=standard | Stage=warmup | Acc=33.410 | RoundTime=41.01s | TotalTime=2168.83s | Method=fedprox
[Round 054/110] Phase=standard | Stage=warmup | Acc=33.490 | RoundTime=41.43s | TotalTime=2210.27s | Method=fedprox
[Round 055/110] Phase=standard | Stage=warmup | Acc=34.010 | RoundTime=41.21s | TotalTime=2251.50s | Method=fedprox
[Round 056/110] Phase=standard | Stage=warmup | Acc=34.740 | RoundTime=39.97s | TotalTime=2291.48s | Method=fedprox
[Round 057/110] Phase=standard | Stage=warmup | Acc=35.650 | RoundTime=40.74s | TotalTime=2332.22s | Method=fedprox
[Round 058/110] Phase=standard | Stage=warmup | Acc=35.050 | RoundTime=40.63s | TotalTime=2372.86s | Method=fedprox
[Round 059/110] Phase=standard | Stage=warmup | Acc=35.610 | RoundTime=41.56s | TotalTime=2414.44s | Method=fedprox
[Round 060/110] Phase=standard | Stage=warmup | Acc=35.930 | RoundTime=41.55s | TotalTime=2456.00s | Method=fedprox
[Round 061/110] Phase=standard | Stage=warmup | Acc=35.820 | RoundTime=43.28s | TotalTime=2499.29s | Method=fedprox
[Round 062/110] Phase=standard | Stage=warmup | Acc=36.110 | RoundTime=41.12s | TotalTime=2540.42s | Method=fedprox
[Round 063/110] Phase=standard | Stage=warmup | Acc=36.650 | RoundTime=41.24s | TotalTime=2581.67s | Method=fedprox
[Round 064/110] Phase=standard | Stage=warmup | Acc=36.330 | RoundTime=40.99s | TotalTime=2622.67s | Method=fedprox
[Round 065/110] Phase=standard | Stage=warmup | Acc=37.030 | RoundTime=41.47s | TotalTime=2664.15s | Method=fedprox
[Round 066/110] Phase=standard | Stage=warmup | Acc=37.800 | RoundTime=41.91s | TotalTime=2706.07s | Method=fedprox
[Round 067/110] Phase=standard | Stage=warmup | Acc=37.900 | RoundTime=41.88s | TotalTime=2747.97s | Method=fedprox
[Round 068/110] Phase=standard | Stage=warmup | Acc=37.740 | RoundTime=41.56s | TotalTime=2789.53s | Method=fedprox
[Round 069/110] Phase=standard | Stage=warmup | Acc=38.280 | RoundTime=42.63s | TotalTime=2832.18s | Method=fedprox
[Round 070/110] Phase=standard | Stage=warmup | Acc=38.420 | RoundTime=42.09s | TotalTime=2874.28s | Method=fedprox
[Round 071/110] Phase=standard | Stage=warmup | Acc=39.130 | RoundTime=39.74s | TotalTime=2914.04s | Method=fedprox
[Round 072/110] Phase=standard | Stage=warmup | Acc=38.920 | RoundTime=38.18s | TotalTime=2952.23s | Method=fedprox
[Round 073/110] Phase=standard | Stage=warmup | Acc=38.690 | RoundTime=41.03s | TotalTime=2993.27s | Method=fedprox
[Round 074/110] Phase=standard | Stage=warmup | Acc=39.990 | RoundTime=41.52s | TotalTime=3034.79s | Method=fedprox
[Round 075/110] Phase=standard | Stage=warmup | Acc=39.350 | RoundTime=41.96s | TotalTime=3076.76s | Method=fedprox
[Round 076/110] Phase=standard | Stage=warmup | Acc=39.790 | RoundTime=41.48s | TotalTime=3118.25s | Method=fedprox
[Round 077/110] Phase=standard | Stage=warmup | Acc=39.690 | RoundTime=41.51s | TotalTime=3159.77s | Method=fedprox
[Round 078/110] Phase=standard | Stage=warmup | Acc=40.200 | RoundTime=41.85s | TotalTime=3201.63s | Method=fedprox
[Round 079/110] Phase=standard | Stage=warmup | Acc=40.280 | RoundTime=41.29s | TotalTime=3242.93s | Method=fedprox
[Round 080/110] Phase=standard | Stage=warmup | Acc=40.770 | RoundTime=40.61s | TotalTime=3283.55s | Method=fedprox
[Round 081/110] Phase=standard | Stage=warmup | Acc=40.670 | RoundTime=41.72s | TotalTime=3325.28s | Method=fedprox
[Round 082/110] Phase=standard | Stage=warmup | Acc=41.030 | RoundTime=42.31s | TotalTime=3367.60s | Method=fedprox
[Round 083/110] Phase=standard | Stage=warmup | Acc=41.300 | RoundTime=41.46s | TotalTime=3409.07s | Method=fedprox
[Round 084/110] Phase=standard | Stage=warmup | Acc=41.110 | RoundTime=41.46s | TotalTime=3450.54s | Method=fedprox
[Round 085/110] Phase=standard | Stage=warmup | Acc=42.050 | RoundTime=41.64s | TotalTime=3492.19s | Method=fedprox
[Round 086/110] Phase=standard | Stage=warmup | Acc=41.790 | RoundTime=42.19s | TotalTime=3534.38s | Method=fedprox
[Round 087/110] Phase=standard | Stage=warmup | Acc=41.610 | RoundTime=42.89s | TotalTime=3577.28s | Method=fedprox
[Round 088/110] Phase=standard | Stage=warmup | Acc=42.150 | RoundTime=42.11s | TotalTime=3619.40s | Method=fedprox
[Round 089/110] Phase=standard | Stage=warmup | Acc=42.410 | RoundTime=41.55s | TotalTime=3660.96s | Method=fedprox
[Round 090/110] Phase=standard | Stage=warmup | Acc=42.850 | RoundTime=41.67s | TotalTime=3702.63s | Method=fedprox
[Round 091/110] Phase=standard | Stage=warmup | Acc=43.280 | RoundTime=41.11s | TotalTime=3743.76s | Method=fedprox
[Round 092/110] Phase=standard | Stage=warmup | Acc=43.080 | RoundTime=41.21s | TotalTime=3784.97s | Method=fedprox
[Round 093/110] Phase=standard | Stage=warmup | Acc=42.820 | RoundTime=41.36s | TotalTime=3826.35s | Method=fedprox
[Round 094/110] Phase=standard | Stage=warmup | Acc=42.860 | RoundTime=41.97s | TotalTime=3868.33s | Method=fedprox
[Round 095/110] Phase=standard | Stage=warmup | Acc=43.450 | RoundTime=41.46s | TotalTime=3909.79s | Method=fedprox
[Round 096/110] Phase=standard | Stage=warmup | Acc=43.170 | RoundTime=42.09s | TotalTime=3951.89s | Method=fedprox
[Round 097/110] Phase=standard | Stage=warmup | Acc=43.070 | RoundTime=41.70s | TotalTime=3993.60s | Method=fedprox
[Round 098/110] Phase=standard | Stage=warmup | Acc=43.880 | RoundTime=41.81s | TotalTime=4035.42s | Method=fedprox
[Round 099/110] Phase=standard | Stage=warmup | Acc=43.860 | RoundTime=41.74s | TotalTime=4077.17s | Method=fedprox
[Round 100/110] Phase=standard | Stage=warmup | Acc=44.050 | RoundTime=41.92s | TotalTime=4119.10s | Method=fedprox
[Round 101/110] Phase=standard | Stage=warmup | Acc=44.370 | RoundTime=42.01s | TotalTime=4161.12s | Method=fedprox
[Round 102/110] Phase=standard | Stage=warmup | Acc=44.520 | RoundTime=42.45s | TotalTime=4203.58s | Method=fedprox
[Round 103/110] Phase=standard | Stage=warmup | Acc=44.220 | RoundTime=43.39s | TotalTime=4246.98s | Method=fedprox
[Round 104/110] Phase=standard | Stage=warmup | Acc=44.290 | RoundTime=42.08s | TotalTime=4289.07s | Method=fedprox
[Round 105/110] Phase=standard | Stage=warmup | Acc=44.590 | RoundTime=41.77s | TotalTime=4330.85s | Method=fedprox
[Round 106/110] Phase=standard | Stage=warmup | Acc=44.500 | RoundTime=41.37s | TotalTime=4372.22s | Method=fedprox
[Round 107/110] Phase=standard | Stage=warmup | Acc=44.890 | RoundTime=42.14s | TotalTime=4414.38s | Method=fedprox
[Round 108/110] Phase=standard | Stage=warmup | Acc=44.770 | RoundTime=41.57s | TotalTime=4455.96s | Method=fedprox
[Round 109/110] Phase=standard | Stage=warmup | Acc=44.920 | RoundTime=41.76s | TotalTime=4497.73s | Method=fedprox
[Round 110/110] Phase=standard | Stage=warmup | Acc=44.720 | RoundTime=42.01s | TotalTime=4539.74s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-08 00:57:50
Total elapsed time: 4539.75s
Final Acc: 44.720
Best Acc : 44.920
========================================================================================================================
