========================================================================================================================
Training started at: 2026-04-08 06:17:15
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260408-061715-822275_pid1893792.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260408-061715-822275_pid1893792.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=44.88s | TotalTime=44.89s | Method=fedprox
[Round 039/100] Phase=standard | Stage=warmup | Acc=27.990 | RoundTime=44.29s | TotalTime=1769.00s | Method=fedprox
[Round 040/100] Phase=standard | Stage=warmup | Acc=28.320 | RoundTime=45.15s | TotalTime=1814.16s | Method=fedprox
[Round 041/100] Phase=standard | Stage=warmup | Acc=28.540 | RoundTime=44.82s | TotalTime=1858.99s | Method=fedprox
[Round 042/100] Phase=standard | Stage=warmup | Acc=29.200 | RoundTime=45.88s | TotalTime=1904.87s | Method=fedprox
[Round 043/100] Phase=standard | Stage=warmup | Acc=29.530 | RoundTime=45.98s | TotalTime=1950.86s | Method=fedprox
[Round 044/100] Phase=standard | Stage=warmup | Acc=30.240 | RoundTime=44.76s | TotalTime=1995.63s | Method=fedprox
[Round 045/100] Phase=standard | Stage=warmup | Acc=30.060 | RoundTime=44.39s | TotalTime=2040.02s | Method=fedprox
[Round 046/100] Phase=standard | Stage=warmup | Acc=30.500 | RoundTime=44.02s | TotalTime=2084.06s | Method=fedprox
[Round 047/100] Phase=standard | Stage=warmup | Acc=31.230 | RoundTime=47.64s | TotalTime=2131.71s | Method=fedprox
[Round 048/100] Phase=standard | Stage=warmup | Acc=31.680 | RoundTime=45.17s | TotalTime=2176.88s | Method=fedprox
[Round 049/100] Phase=standard | Stage=warmup | Acc=32.200 | RoundTime=45.78s | TotalTime=2222.67s | Method=fedprox
[Round 050/100] Phase=standard | Stage=warmup | Acc=32.320 | RoundTime=45.44s | TotalTime=2268.12s | Method=fedprox
[Round 051/100] Phase=standard | Stage=warmup | Acc=32.410 | RoundTime=45.35s | TotalTime=2313.48s | Method=fedprox
[Round 052/100] Phase=standard | Stage=warmup | Acc=32.830 | RoundTime=46.02s | TotalTime=2359.51s | Method=fedprox
[Round 053/100] Phase=standard | Stage=warmup | Acc=33.390 | RoundTime=44.95s | TotalTime=2404.48s | Method=fedprox
[Round 054/100] Phase=standard | Stage=warmup | Acc=33.680 | RoundTime=45.42s | TotalTime=2449.90s | Method=fedprox
[Round 055/100] Phase=standard | Stage=warmup | Acc=34.090 | RoundTime=44.54s | TotalTime=2494.45s | Method=fedprox
[Round 056/100] Phase=standard | Stage=warmup | Acc=34.540 | RoundTime=43.05s | TotalTime=2537.50s | Method=fedprox
[Round 057/100] Phase=standard | Stage=warmup | Acc=34.910 | RoundTime=44.96s | TotalTime=2582.47s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=34.310 | RoundTime=45.80s | TotalTime=2628.28s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=35.550 | RoundTime=44.48s | TotalTime=2672.77s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=35.290 | RoundTime=44.97s | TotalTime=2717.75s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=35.560 | RoundTime=46.97s | TotalTime=2764.73s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=36.080 | RoundTime=45.11s | TotalTime=2809.85s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=36.170 | RoundTime=44.75s | TotalTime=2854.61s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=36.480 | RoundTime=47.62s | TotalTime=2902.23s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=36.560 | RoundTime=44.70s | TotalTime=2946.95s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=37.070 | RoundTime=44.09s | TotalTime=2991.05s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=37.610 | RoundTime=45.38s | TotalTime=3036.44s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=37.830 | RoundTime=44.71s | TotalTime=3081.15s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=38.240 | RoundTime=44.17s | TotalTime=3125.33s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=37.880 | RoundTime=45.49s | TotalTime=3170.82s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=38.310 | RoundTime=41.37s | TotalTime=3212.20s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=38.760 | RoundTime=46.83s | TotalTime=3259.04s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=38.550 | RoundTime=45.44s | TotalTime=3304.49s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=39.580 | RoundTime=45.97s | TotalTime=3350.46s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=39.190 | RoundTime=48.18s | TotalTime=3398.65s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=39.280 | RoundTime=51.13s | TotalTime=3449.79s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=39.580 | RoundTime=46.01s | TotalTime=3495.81s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=39.900 | RoundTime=46.23s | TotalTime=3542.05s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=40.380 | RoundTime=44.57s | TotalTime=3586.63s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=39.890 | RoundTime=44.53s | TotalTime=3631.16s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=40.160 | RoundTime=45.29s | TotalTime=3676.46s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=40.910 | RoundTime=45.52s | TotalTime=3721.99s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=40.850 | RoundTime=43.78s | TotalTime=3765.77s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=41.120 | RoundTime=45.77s | TotalTime=3811.55s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=41.460 | RoundTime=44.40s | TotalTime=3855.96s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=41.510 | RoundTime=49.42s | TotalTime=3905.39s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=41.430 | RoundTime=44.98s | TotalTime=3950.38s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=41.780 | RoundTime=46.36s | TotalTime=3996.74s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=41.490 | RoundTime=42.56s | TotalTime=4039.32s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=41.880 | RoundTime=44.62s | TotalTime=4083.95s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=42.800 | RoundTime=43.17s | TotalTime=4127.13s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=42.390 | RoundTime=45.37s | TotalTime=4172.51s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=42.930 | RoundTime=46.06s | TotalTime=4218.57s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=42.450 | RoundTime=44.72s | TotalTime=4263.30s | Method=fedprox
[Round 095/100] Phase=standard | Stage=warmup | Acc=43.240 | RoundTime=46.12s | TotalTime=4309.43s | Method=fedprox
[Round 096/100] Phase=standard | Stage=warmup | Acc=42.980 | RoundTime=46.22s | TotalTime=4355.66s | Method=fedprox
[Round 097/100] Phase=standard | Stage=warmup | Acc=42.690 | RoundTime=46.45s | TotalTime=4402.12s | Method=fedprox
[Round 098/100] Phase=standard | Stage=warmup | Acc=43.700 | RoundTime=46.05s | TotalTime=4448.18s | Method=fedprox
[Round 099/100] Phase=standard | Stage=warmup | Acc=42.860 | RoundTime=40.81s | TotalTime=4489.00s | Method=fedprox
[Round 100/100] Phase=standard | Stage=warmup | Acc=43.860 | RoundTime=45.78s | TotalTime=4534.78s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-08 07:32:50
Total elapsed time: 4534.79s
Final Acc: 43.860
Best Acc : 43.860
========================================================================================================================
