====================================================================================================
Training started at: 2026-03-13 12:34:05
Result directory: results/fl_mnist/fedprox
Result txt file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123405.txt
Result log file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123405.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | RoundTime=57.80s | TotalTime=57.80s | Method=fedprox
[Round 062/100] Acc=94.760 | RoundTime=56.44s | TotalTime=3603.26s | Method=fedprox
[Round 063/100] Acc=94.080 | RoundTime=57.26s | TotalTime=3660.51s | Method=fedprox
[Round 064/100] Acc=95.410 | RoundTime=56.80s | TotalTime=3717.31s | Method=fedprox
[Round 065/100] Acc=93.890 | RoundTime=58.67s | TotalTime=3775.98s | Method=fedprox
[Round 066/100] Acc=94.570 | RoundTime=56.31s | TotalTime=3832.29s | Method=fedprox
[Round 067/100] Acc=94.650 | RoundTime=57.78s | TotalTime=3890.07s | Method=fedprox
[Round 068/100] Acc=94.610 | RoundTime=57.89s | TotalTime=3947.96s | Method=fedprox
[Round 069/100] Acc=94.780 | RoundTime=56.46s | TotalTime=4004.41s | Method=fedprox
[Round 070/100] Acc=95.280 | RoundTime=58.10s | TotalTime=4062.51s | Method=fedprox
[Round 071/100] Acc=94.610 | RoundTime=57.47s | TotalTime=4119.99s | Method=fedprox
[Round 072/100] Acc=94.060 | RoundTime=57.04s | TotalTime=4177.02s | Method=fedprox
[Round 073/100] Acc=94.380 | RoundTime=56.56s | TotalTime=4233.59s | Method=fedprox
[Round 074/100] Acc=94.150 | RoundTime=57.56s | TotalTime=4291.15s | Method=fedprox
[Round 075/100] Acc=93.720 | RoundTime=56.55s | TotalTime=4347.70s | Method=fedprox
[Round 076/100] Acc=94.320 | RoundTime=57.04s | TotalTime=4404.74s | Method=fedprox
[Round 077/100] Acc=93.860 | RoundTime=57.11s | TotalTime=4461.85s | Method=fedprox
[Round 078/100] Acc=93.940 | RoundTime=57.35s | TotalTime=4519.19s | Method=fedprox
[Round 079/100] Acc=94.600 | RoundTime=56.40s | TotalTime=4575.60s | Method=fedprox
[Round 080/100] Acc=94.290 | RoundTime=56.10s | TotalTime=4631.69s | Method=fedprox
[Round 081/100] Acc=94.640 | RoundTime=53.81s | TotalTime=4685.51s | Method=fedprox
[Round 082/100] Acc=94.660 | RoundTime=51.73s | TotalTime=4737.23s | Method=fedprox
[Round 083/100] Acc=94.130 | RoundTime=52.01s | TotalTime=4789.25s | Method=fedprox
[Round 084/100] Acc=93.980 | RoundTime=51.49s | TotalTime=4840.74s | Method=fedprox
[Round 085/100] Acc=95.080 | RoundTime=50.31s | TotalTime=4891.04s | Method=fedprox
[Round 086/100] Acc=94.130 | RoundTime=51.18s | TotalTime=4942.22s | Method=fedprox
[Round 087/100] Acc=94.450 | RoundTime=50.46s | TotalTime=4992.68s | Method=fedprox
[Round 088/100] Acc=95.150 | RoundTime=51.67s | TotalTime=5044.35s | Method=fedprox
[Round 089/100] Acc=94.520 | RoundTime=51.24s | TotalTime=5095.60s | Method=fedprox
[Round 090/100] Acc=94.600 | RoundTime=51.16s | TotalTime=5146.76s | Method=fedprox
[Round 091/100] Acc=93.820 | RoundTime=50.89s | TotalTime=5197.65s | Method=fedprox
[Round 092/100] Acc=94.260 | RoundTime=52.02s | TotalTime=5249.67s | Method=fedprox
[Round 093/100] Acc=94.760 | RoundTime=50.71s | TotalTime=5300.38s | Method=fedprox
[Round 094/100] Acc=92.870 | RoundTime=50.08s | TotalTime=5350.46s | Method=fedprox
[Round 095/100] Acc=93.510 | RoundTime=51.02s | TotalTime=5401.48s | Method=fedprox
[Round 096/100] Acc=94.800 | RoundTime=50.20s | TotalTime=5451.69s | Method=fedprox
[Round 097/100] Acc=93.850 | RoundTime=49.95s | TotalTime=5501.63s | Method=fedprox
[Round 098/100] Acc=93.970 | RoundTime=50.08s | TotalTime=5551.72s | Method=fedprox
[Round 099/100] Acc=94.440 | RoundTime=50.35s | TotalTime=5602.07s | Method=fedprox
[Round 100/100] Acc=94.220 | RoundTime=50.03s | TotalTime=5652.10s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 14:08:18
Total elapsed time: 5652.10s
Final Acc: 94.220
Best Acc : 97.060
====================================================================================================
