====================================================================================================
Training started at: 2026-03-13 10:54:53
Result directory: results/fl_mnist/fedprox
Result txt file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-105453.txt
Result log file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-105453.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.280 | RoundTime=46.36s | TotalTime=46.36s | Method=fedprox
[Round 023/100] Acc=82.180 | RoundTime=50.82s | TotalTime=1141.69s | Method=fedprox
[Round 024/100] Acc=78.910 | RoundTime=50.87s | TotalTime=1192.56s | Method=fedprox
[Round 025/100] Acc=80.280 | RoundTime=51.94s | TotalTime=1244.50s | Method=fedprox
[Round 026/100] Acc=84.950 | RoundTime=51.06s | TotalTime=1295.56s | Method=fedprox
[Round 027/100] Acc=84.630 | RoundTime=51.57s | TotalTime=1347.13s | Method=fedprox
[Round 028/100] Acc=80.910 | RoundTime=51.12s | TotalTime=1398.25s | Method=fedprox
[Round 029/100] Acc=72.880 | RoundTime=51.46s | TotalTime=1449.71s | Method=fedprox
[Round 030/100] Acc=74.500 | RoundTime=51.62s | TotalTime=1501.33s | Method=fedprox
[Round 031/100] Acc=85.790 | RoundTime=50.64s | TotalTime=1551.97s | Method=fedprox
[Round 032/100] Acc=84.360 | RoundTime=51.41s | TotalTime=1603.38s | Method=fedprox
[Round 033/100] Acc=84.210 | RoundTime=51.35s | TotalTime=1654.73s | Method=fedprox
[Round 034/100] Acc=84.380 | RoundTime=51.62s | TotalTime=1706.36s | Method=fedprox
[Round 035/100] Acc=79.780 | RoundTime=52.06s | TotalTime=1758.41s | Method=fedprox
[Round 036/100] Acc=78.220 | RoundTime=51.34s | TotalTime=1809.76s | Method=fedprox
[Round 037/100] Acc=83.040 | RoundTime=51.45s | TotalTime=1861.21s | Method=fedprox
[Round 038/100] Acc=86.890 | RoundTime=50.93s | TotalTime=1912.14s | Method=fedprox
[Round 039/100] Acc=82.260 | RoundTime=50.37s | TotalTime=1962.51s | Method=fedprox
[Round 040/100] Acc=83.060 | RoundTime=51.39s | TotalTime=2013.90s | Method=fedprox
[Round 041/100] Acc=85.730 | RoundTime=50.21s | TotalTime=2064.11s | Method=fedprox
[Round 042/100] Acc=83.940 | RoundTime=50.67s | TotalTime=2114.78s | Method=fedprox
[Round 043/100] Acc=84.710 | RoundTime=50.30s | TotalTime=2165.09s | Method=fedprox
[Round 044/100] Acc=77.430 | RoundTime=50.61s | TotalTime=2215.69s | Method=fedprox
[Round 045/100] Acc=81.680 | RoundTime=49.90s | TotalTime=2265.59s | Method=fedprox
[Round 046/100] Acc=83.880 | RoundTime=50.06s | TotalTime=2315.65s | Method=fedprox
[Round 047/100] Acc=87.600 | RoundTime=50.51s | TotalTime=2366.16s | Method=fedprox
[Round 048/100] Acc=83.150 | RoundTime=50.06s | TotalTime=2416.23s | Method=fedprox
[Round 049/100] Acc=81.890 | RoundTime=50.99s | TotalTime=2467.22s | Method=fedprox
[Round 050/100] Acc=81.840 | RoundTime=49.89s | TotalTime=2517.11s | Method=fedprox
[Round 051/100] Acc=81.850 | RoundTime=50.22s | TotalTime=2567.33s | Method=fedprox
[Round 052/100] Acc=80.050 | RoundTime=51.72s | TotalTime=2619.06s | Method=fedprox
[Round 053/100] Acc=80.770 | RoundTime=51.27s | TotalTime=2670.33s | Method=fedprox
[Round 054/100] Acc=80.560 | RoundTime=50.59s | TotalTime=2720.92s | Method=fedprox
[Round 055/100] Acc=79.340 | RoundTime=50.61s | TotalTime=2771.53s | Method=fedprox
[Round 056/100] Acc=80.800 | RoundTime=50.63s | TotalTime=2822.16s | Method=fedprox
[Round 057/100] Acc=79.520 | RoundTime=51.74s | TotalTime=2873.90s | Method=fedprox
[Round 058/100] Acc=84.590 | RoundTime=51.63s | TotalTime=2925.53s | Method=fedprox
[Round 059/100] Acc=83.670 | RoundTime=52.75s | TotalTime=2978.29s | Method=fedprox
[Round 060/100] Acc=84.320 | RoundTime=51.73s | TotalTime=3030.02s | Method=fedprox
[Round 061/100] Acc=82.360 | RoundTime=52.54s | TotalTime=3082.55s | Method=fedprox
[Round 062/100] Acc=84.130 | RoundTime=53.14s | TotalTime=3135.69s | Method=fedprox
[Round 063/100] Acc=79.490 | RoundTime=51.82s | TotalTime=3187.52s | Method=fedprox
[Round 064/100] Acc=78.860 | RoundTime=52.50s | TotalTime=3240.02s | Method=fedprox
[Round 065/100] Acc=83.220 | RoundTime=52.28s | TotalTime=3292.30s | Method=fedprox
[Round 066/100] Acc=81.300 | RoundTime=51.88s | TotalTime=3344.18s | Method=fedprox
[Round 067/100] Acc=80.850 | RoundTime=52.61s | TotalTime=3396.79s | Method=fedprox
[Round 068/100] Acc=80.770 | RoundTime=51.91s | TotalTime=3448.70s | Method=fedprox
[Round 069/100] Acc=81.630 | RoundTime=51.49s | TotalTime=3500.19s | Method=fedprox
[Round 070/100] Acc=82.370 | RoundTime=51.91s | TotalTime=3552.10s | Method=fedprox
[Round 071/100] Acc=81.070 | RoundTime=52.69s | TotalTime=3604.79s | Method=fedprox
[Round 072/100] Acc=80.290 | RoundTime=53.44s | TotalTime=3658.23s | Method=fedprox
[Round 073/100] Acc=79.840 | RoundTime=53.42s | TotalTime=3711.65s | Method=fedprox
[Round 074/100] Acc=81.100 | RoundTime=54.05s | TotalTime=3765.70s | Method=fedprox
[Round 075/100] Acc=85.730 | RoundTime=52.11s | TotalTime=3817.81s | Method=fedprox
[Round 076/100] Acc=83.620 | RoundTime=52.27s | TotalTime=3870.08s | Method=fedprox
[Round 077/100] Acc=84.850 | RoundTime=49.47s | TotalTime=3919.56s | Method=fedprox
[Round 078/100] Acc=80.290 | RoundTime=49.27s | TotalTime=3968.83s | Method=fedprox
[Round 079/100] Acc=83.010 | RoundTime=47.06s | TotalTime=4015.89s | Method=fedprox
[Round 080/100] Acc=83.580 | RoundTime=46.40s | TotalTime=4062.29s | Method=fedprox
[Round 081/100] Acc=84.170 | RoundTime=47.17s | TotalTime=4109.46s | Method=fedprox
[Round 082/100] Acc=85.000 | RoundTime=46.78s | TotalTime=4156.24s | Method=fedprox
[Round 083/100] Acc=82.330 | RoundTime=46.08s | TotalTime=4202.32s | Method=fedprox
[Round 084/100] Acc=83.600 | RoundTime=46.78s | TotalTime=4249.10s | Method=fedprox
[Round 085/100] Acc=82.040 | RoundTime=46.86s | TotalTime=4295.96s | Method=fedprox
[Round 086/100] Acc=82.650 | RoundTime=46.42s | TotalTime=4342.38s | Method=fedprox
[Round 087/100] Acc=81.640 | RoundTime=47.81s | TotalTime=4390.19s | Method=fedprox
[Round 088/100] Acc=80.190 | RoundTime=47.06s | TotalTime=4437.25s | Method=fedprox
[Round 089/100] Acc=81.350 | RoundTime=45.80s | TotalTime=4483.04s | Method=fedprox
[Round 090/100] Acc=81.850 | RoundTime=46.12s | TotalTime=4529.16s | Method=fedprox
[Round 091/100] Acc=81.970 | RoundTime=45.55s | TotalTime=4574.71s | Method=fedprox
[Round 092/100] Acc=84.970 | RoundTime=45.23s | TotalTime=4619.94s | Method=fedprox
[Round 093/100] Acc=82.600 | RoundTime=44.86s | TotalTime=4664.81s | Method=fedprox
[Round 094/100] Acc=84.770 | RoundTime=45.17s | TotalTime=4709.98s | Method=fedprox
[Round 095/100] Acc=79.990 | RoundTime=43.69s | TotalTime=4753.67s | Method=fedprox
[Round 096/100] Acc=79.710 | RoundTime=43.27s | TotalTime=4796.94s | Method=fedprox
[Round 097/100] Acc=85.530 | RoundTime=43.15s | TotalTime=4840.10s | Method=fedprox
[Round 098/100] Acc=74.880 | RoundTime=43.08s | TotalTime=4883.18s | Method=fedprox
[Round 099/100] Acc=80.640 | RoundTime=41.78s | TotalTime=4924.96s | Method=fedprox
[Round 100/100] Acc=81.750 | RoundTime=41.42s | TotalTime=4966.38s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:17:39
Total elapsed time: 4966.38s
Final Acc: 81.750
Best Acc : 90.120
====================================================================================================
