====================================================================================================
Training started at: 2026-03-13 12:30:56
Result directory: results/fl_mnist/fedprox
Result txt file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123056.txt
Result log file : results/fl_mnist/fedprox/model=fedprox_dataset=fl_mnist_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123056.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | RoundTime=61.30s | TotalTime=61.30s | Method=fedprox
[Round 072/100] Acc=94.440 | RoundTime=64.61s | TotalTime=4568.52s | Method=fedprox
[Round 073/100] Acc=94.680 | RoundTime=63.46s | TotalTime=4631.98s | Method=fedprox
[Round 074/100] Acc=94.600 | RoundTime=61.61s | TotalTime=4693.59s | Method=fedprox
[Round 075/100] Acc=94.460 | RoundTime=62.82s | TotalTime=4756.41s | Method=fedprox
[Round 076/100] Acc=95.020 | RoundTime=62.62s | TotalTime=4819.04s | Method=fedprox
[Round 077/100] Acc=94.890 | RoundTime=61.00s | TotalTime=4880.03s | Method=fedprox
[Round 078/100] Acc=94.770 | RoundTime=62.06s | TotalTime=4942.09s | Method=fedprox
[Round 079/100] Acc=93.440 | RoundTime=61.00s | TotalTime=5003.09s | Method=fedprox
[Round 080/100] Acc=93.850 | RoundTime=58.51s | TotalTime=5061.59s | Method=fedprox
[Round 081/100] Acc=94.830 | RoundTime=50.86s | TotalTime=5112.45s | Method=fedprox
[Round 082/100] Acc=93.440 | RoundTime=51.13s | TotalTime=5163.58s | Method=fedprox
[Round 083/100] Acc=94.810 | RoundTime=51.36s | TotalTime=5214.94s | Method=fedprox
[Round 084/100] Acc=94.720 | RoundTime=50.65s | TotalTime=5265.60s | Method=fedprox
[Round 085/100] Acc=93.620 | RoundTime=50.33s | TotalTime=5315.92s | Method=fedprox
[Round 086/100] Acc=94.560 | RoundTime=50.59s | TotalTime=5366.51s | Method=fedprox
[Round 087/100] Acc=94.310 | RoundTime=50.54s | TotalTime=5417.06s | Method=fedprox
[Round 088/100] Acc=94.530 | RoundTime=51.05s | TotalTime=5468.11s | Method=fedprox
[Round 089/100] Acc=94.110 | RoundTime=51.08s | TotalTime=5519.19s | Method=fedprox
[Round 090/100] Acc=93.860 | RoundTime=50.10s | TotalTime=5569.29s | Method=fedprox
[Round 091/100] Acc=94.420 | RoundTime=50.68s | TotalTime=5619.96s | Method=fedprox
[Round 092/100] Acc=94.390 | RoundTime=50.07s | TotalTime=5670.04s | Method=fedprox
[Round 093/100] Acc=94.300 | RoundTime=50.38s | TotalTime=5720.42s | Method=fedprox
[Round 094/100] Acc=94.520 | RoundTime=49.27s | TotalTime=5769.69s | Method=fedprox
[Round 095/100] Acc=94.320 | RoundTime=49.35s | TotalTime=5819.04s | Method=fedprox
[Round 096/100] Acc=94.030 | RoundTime=49.02s | TotalTime=5868.05s | Method=fedprox
[Round 097/100] Acc=94.010 | RoundTime=49.39s | TotalTime=5917.45s | Method=fedprox
[Round 098/100] Acc=93.680 | RoundTime=49.86s | TotalTime=5967.31s | Method=fedprox
[Round 099/100] Acc=93.920 | RoundTime=49.86s | TotalTime=6017.18s | Method=fedprox
[Round 100/100] Acc=93.620 | RoundTime=48.82s | TotalTime=6065.99s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 14:12:02
Total elapsed time: 6065.99s
Final Acc: 93.620
Best Acc : 96.860
====================================================================================================
