========================================================================================================================
Training started at: 2026-04-08 18:27:52
Result directory: results/fl_mnist/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_mnist/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_mnist_20260408-182752-602590_pid1535100.txt
Result log file : results/fl_mnist/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_mnist_20260408-182752-602590_pid1535100.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_mnist
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=11.350 | RoundTime=59.84s | TotalTime=59.85s | Method=fedrdn
[Round 099/210] Phase=standard | Stage=warmup | Acc=98.560 | RoundTime=42.95s | TotalTime=4658.64s | Method=fedrdn
[Round 100/210] Phase=standard | Stage=warmup | Acc=98.360 | RoundTime=50.60s | TotalTime=4709.25s | Method=fedrdn
[Round 101/210] Phase=standard | Stage=warmup | Acc=98.370 | RoundTime=46.74s | TotalTime=4756.00s | Method=fedrdn
[Round 102/210] Phase=standard | Stage=warmup | Acc=98.460 | RoundTime=47.88s | TotalTime=4803.89s | Method=fedrdn
[Round 103/210] Phase=standard | Stage=warmup | Acc=98.190 | RoundTime=47.42s | TotalTime=4851.31s | Method=fedrdn
[Round 104/210] Phase=standard | Stage=warmup | Acc=98.200 | RoundTime=47.31s | TotalTime=4898.64s | Method=fedrdn
[Round 105/210] Phase=standard | Stage=warmup | Acc=98.330 | RoundTime=48.41s | TotalTime=4947.07s | Method=fedrdn
[Round 106/210] Phase=standard | Stage=warmup | Acc=98.130 | RoundTime=47.97s | TotalTime=4995.04s | Method=fedrdn
[Round 107/210] Phase=standard | Stage=warmup | Acc=98.300 | RoundTime=46.44s | TotalTime=5041.49s | Method=fedrdn
[Round 108/210] Phase=standard | Stage=warmup | Acc=98.090 | RoundTime=47.98s | TotalTime=5089.48s | Method=fedrdn
[Round 109/210] Phase=standard | Stage=warmup | Acc=98.120 | RoundTime=47.17s | TotalTime=5136.66s | Method=fedrdn
[Round 110/210] Phase=standard | Stage=warmup | Acc=98.050 | RoundTime=46.37s | TotalTime=5183.04s | Method=fedrdn
[Round 111/210] Phase=standard | Stage=warmup | Acc=97.680 | RoundTime=46.65s | TotalTime=5229.70s | Method=fedrdn
[Round 112/210] Phase=standard | Stage=warmup | Acc=97.610 | RoundTime=44.52s | TotalTime=5274.22s | Method=fedrdn
[Round 113/210] Phase=standard | Stage=warmup | Acc=97.450 | RoundTime=46.06s | TotalTime=5320.29s | Method=fedrdn
[Round 114/210] Phase=standard | Stage=warmup | Acc=97.560 | RoundTime=47.53s | TotalTime=5367.82s | Method=fedrdn
[Round 115/210] Phase=standard | Stage=warmup | Acc=97.570 | RoundTime=48.22s | TotalTime=5416.05s | Method=fedrdn
[Round 116/210] Phase=standard | Stage=warmup | Acc=97.360 | RoundTime=47.53s | TotalTime=5463.59s | Method=fedrdn
[Round 117/210] Phase=standard | Stage=warmup | Acc=97.310 | RoundTime=45.42s | TotalTime=5509.02s | Method=fedrdn
[Round 118/210] Phase=standard | Stage=warmup | Acc=96.900 | RoundTime=47.21s | TotalTime=5556.24s | Method=fedrdn
[Round 119/210] Phase=standard | Stage=warmup | Acc=97.350 | RoundTime=49.79s | TotalTime=5606.04s | Method=fedrdn
[Round 120/210] Phase=standard | Stage=warmup | Acc=96.890 | RoundTime=47.85s | TotalTime=5653.90s | Method=fedrdn
[Round 121/210] Phase=standard | Stage=warmup | Acc=96.550 | RoundTime=46.61s | TotalTime=5700.52s | Method=fedrdn
[Round 122/210] Phase=standard | Stage=warmup | Acc=96.610 | RoundTime=47.80s | TotalTime=5748.33s | Method=fedrdn
[Round 123/210] Phase=standard | Stage=warmup | Acc=96.080 | RoundTime=48.32s | TotalTime=5796.66s | Method=fedrdn
[Round 124/210] Phase=standard | Stage=warmup | Acc=96.450 | RoundTime=46.61s | TotalTime=5843.28s | Method=fedrdn
[Round 125/210] Phase=standard | Stage=warmup | Acc=96.030 | RoundTime=45.94s | TotalTime=5889.23s | Method=fedrdn
[Round 126/210] Phase=standard | Stage=warmup | Acc=95.760 | RoundTime=44.82s | TotalTime=5934.06s | Method=fedrdn
[Round 127/210] Phase=standard | Stage=warmup | Acc=96.370 | RoundTime=46.07s | TotalTime=5980.14s | Method=fedrdn
[Round 128/210] Phase=standard | Stage=warmup | Acc=95.420 | RoundTime=46.31s | TotalTime=6026.45s | Method=fedrdn
[Round 129/210] Phase=standard | Stage=warmup | Acc=95.780 | RoundTime=47.05s | TotalTime=6073.51s | Method=fedrdn
[Round 130/210] Phase=standard | Stage=warmup | Acc=95.290 | RoundTime=46.41s | TotalTime=6119.93s | Method=fedrdn
[Round 131/210] Phase=standard | Stage=warmup | Acc=95.130 | RoundTime=45.17s | TotalTime=6165.11s | Method=fedrdn
[Round 132/210] Phase=standard | Stage=warmup | Acc=94.780 | RoundTime=46.63s | TotalTime=6211.74s | Method=fedrdn
[Round 133/210] Phase=standard | Stage=warmup | Acc=94.930 | RoundTime=47.23s | TotalTime=6258.98s | Method=fedrdn
[Round 134/210] Phase=standard | Stage=warmup | Acc=93.970 | RoundTime=48.36s | TotalTime=6307.35s | Method=fedrdn
[Round 135/210] Phase=standard | Stage=warmup | Acc=94.480 | RoundTime=48.74s | TotalTime=6356.10s | Method=fedrdn
[Round 136/210] Phase=standard | Stage=warmup | Acc=94.530 | RoundTime=45.47s | TotalTime=6401.58s | Method=fedrdn
[Round 137/210] Phase=standard | Stage=warmup | Acc=94.420 | RoundTime=46.32s | TotalTime=6447.91s | Method=fedrdn
[Round 138/210] Phase=standard | Stage=warmup | Acc=93.840 | RoundTime=46.94s | TotalTime=6494.86s | Method=fedrdn
[Round 139/210] Phase=standard | Stage=warmup | Acc=94.060 | RoundTime=47.19s | TotalTime=6542.05s | Method=fedrdn
[Round 140/210] Phase=standard | Stage=warmup | Acc=93.910 | RoundTime=44.41s | TotalTime=6586.47s | Method=fedrdn
[Round 141/210] Phase=standard | Stage=warmup | Acc=93.260 | RoundTime=46.59s | TotalTime=6633.07s | Method=fedrdn
[Round 142/210] Phase=standard | Stage=warmup | Acc=93.320 | RoundTime=48.07s | TotalTime=6681.15s | Method=fedrdn
[Round 143/210] Phase=standard | Stage=warmup | Acc=94.070 | RoundTime=47.93s | TotalTime=6729.08s | Method=fedrdn
[Round 144/210] Phase=standard | Stage=warmup | Acc=93.270 | RoundTime=49.43s | TotalTime=6778.53s | Method=fedrdn
[Round 145/210] Phase=standard | Stage=warmup | Acc=93.480 | RoundTime=45.08s | TotalTime=6823.61s | Method=fedrdn
[Round 146/210] Phase=standard | Stage=warmup | Acc=93.280 | RoundTime=46.68s | TotalTime=6870.30s | Method=fedrdn
[Round 147/210] Phase=standard | Stage=warmup | Acc=92.830 | RoundTime=47.59s | TotalTime=6917.90s | Method=fedrdn
[Round 148/210] Phase=standard | Stage=warmup | Acc=92.830 | RoundTime=47.18s | TotalTime=6965.09s | Method=fedrdn
[Round 149/210] Phase=standard | Stage=warmup | Acc=92.670 | RoundTime=47.35s | TotalTime=7012.44s | Method=fedrdn
[Round 150/210] Phase=standard | Stage=warmup | Acc=93.420 | RoundTime=46.35s | TotalTime=7058.80s | Method=fedrdn
[Round 151/210] Phase=standard | Stage=warmup | Acc=92.560 | RoundTime=47.47s | TotalTime=7106.28s | Method=fedrdn
[Round 152/210] Phase=standard | Stage=warmup | Acc=91.940 | RoundTime=46.53s | TotalTime=7152.81s | Method=fedrdn
[Round 153/210] Phase=standard | Stage=warmup | Acc=91.950 | RoundTime=46.36s | TotalTime=7199.18s | Method=fedrdn
[Round 154/210] Phase=standard | Stage=warmup | Acc=92.360 | RoundTime=45.67s | TotalTime=7244.86s | Method=fedrdn
[Round 155/210] Phase=standard | Stage=warmup | Acc=92.250 | RoundTime=46.23s | TotalTime=7291.09s | Method=fedrdn
[Round 156/210] Phase=standard | Stage=warmup | Acc=92.080 | RoundTime=47.21s | TotalTime=7338.32s | Method=fedrdn
[Round 157/210] Phase=standard | Stage=warmup | Acc=91.990 | RoundTime=47.73s | TotalTime=7386.05s | Method=fedrdn
[Round 158/210] Phase=standard | Stage=warmup | Acc=92.360 | RoundTime=47.95s | TotalTime=7434.01s | Method=fedrdn
[Round 159/210] Phase=standard | Stage=warmup | Acc=91.890 | RoundTime=45.59s | TotalTime=7479.60s | Method=fedrdn
[Round 160/210] Phase=standard | Stage=warmup | Acc=91.710 | RoundTime=46.56s | TotalTime=7526.17s | Method=fedrdn
[Round 161/210] Phase=standard | Stage=warmup | Acc=91.760 | RoundTime=46.75s | TotalTime=7572.93s | Method=fedrdn
[Round 162/210] Phase=standard | Stage=warmup | Acc=91.350 | RoundTime=47.84s | TotalTime=7620.78s | Method=fedrdn
[Round 163/210] Phase=standard | Stage=warmup | Acc=91.790 | RoundTime=48.83s | TotalTime=7669.61s | Method=fedrdn
[Round 164/210] Phase=standard | Stage=warmup | Acc=91.780 | RoundTime=45.57s | TotalTime=7715.19s | Method=fedrdn
[Round 165/210] Phase=standard | Stage=warmup | Acc=91.660 | RoundTime=46.47s | TotalTime=7761.67s | Method=fedrdn
[Round 166/210] Phase=standard | Stage=warmup | Acc=92.030 | RoundTime=47.64s | TotalTime=7809.32s | Method=fedrdn
[Round 167/210] Phase=standard | Stage=warmup | Acc=91.360 | RoundTime=47.32s | TotalTime=7856.64s | Method=fedrdn
[Round 168/210] Phase=standard | Stage=warmup | Acc=91.610 | RoundTime=46.33s | TotalTime=7902.99s | Method=fedrdn
[Round 169/210] Phase=standard | Stage=warmup | Acc=90.960 | RoundTime=46.62s | TotalTime=7949.61s | Method=fedrdn
[Round 170/210] Phase=standard | Stage=warmup | Acc=91.450 | RoundTime=46.82s | TotalTime=7996.44s | Method=fedrdn
[Round 171/210] Phase=standard | Stage=warmup | Acc=90.950 | RoundTime=47.05s | TotalTime=8043.54s | Method=fedrdn
[Round 172/210] Phase=standard | Stage=warmup | Acc=90.770 | RoundTime=46.85s | TotalTime=8090.40s | Method=fedrdn
[Round 173/210] Phase=standard | Stage=warmup | Acc=90.830 | RoundTime=46.54s | TotalTime=8136.95s | Method=fedrdn
[Round 174/210] Phase=standard | Stage=warmup | Acc=91.610 | RoundTime=48.42s | TotalTime=8185.37s | Method=fedrdn
[Round 175/210] Phase=standard | Stage=warmup | Acc=91.290 | RoundTime=46.64s | TotalTime=8232.02s | Method=fedrdn
[Round 176/210] Phase=standard | Stage=warmup | Acc=91.790 | RoundTime=48.42s | TotalTime=8280.45s | Method=fedrdn
[Round 177/210] Phase=standard | Stage=warmup | Acc=91.300 | RoundTime=47.09s | TotalTime=8327.55s | Method=fedrdn
[Round 178/210] Phase=standard | Stage=warmup | Acc=91.590 | RoundTime=45.73s | TotalTime=8373.29s | Method=fedrdn
[Round 179/210] Phase=standard | Stage=warmup | Acc=91.360 | RoundTime=47.23s | TotalTime=8420.52s | Method=fedrdn
[Round 180/210] Phase=standard | Stage=warmup | Acc=90.620 | RoundTime=47.30s | TotalTime=8467.84s | Method=fedrdn
[Round 181/210] Phase=standard | Stage=warmup | Acc=91.250 | RoundTime=47.84s | TotalTime=8515.69s | Method=fedrdn
[Round 182/210] Phase=standard | Stage=warmup | Acc=91.140 | RoundTime=44.95s | TotalTime=8560.65s | Method=fedrdn
[Round 183/210] Phase=standard | Stage=warmup | Acc=91.030 | RoundTime=43.57s | TotalTime=8604.23s | Method=fedrdn
[Round 184/210] Phase=standard | Stage=warmup | Acc=90.600 | RoundTime=44.44s | TotalTime=8648.67s | Method=fedrdn
[Round 185/210] Phase=standard | Stage=warmup | Acc=91.400 | RoundTime=44.24s | TotalTime=8692.92s | Method=fedrdn
[Round 186/210] Phase=standard | Stage=warmup | Acc=91.450 | RoundTime=44.62s | TotalTime=8737.55s | Method=fedrdn
[Round 187/210] Phase=standard | Stage=warmup | Acc=91.420 | RoundTime=42.98s | TotalTime=8780.53s | Method=fedrdn
[Round 188/210] Phase=standard | Stage=warmup | Acc=91.370 | RoundTime=43.88s | TotalTime=8824.42s | Method=fedrdn
[Round 189/210] Phase=standard | Stage=warmup | Acc=91.060 | RoundTime=44.34s | TotalTime=8868.77s | Method=fedrdn
[Round 190/210] Phase=standard | Stage=warmup | Acc=91.320 | RoundTime=44.19s | TotalTime=8912.97s | Method=fedrdn
[Round 191/210] Phase=standard | Stage=warmup | Acc=92.080 | RoundTime=43.88s | TotalTime=8956.85s | Method=fedrdn
[Round 192/210] Phase=standard | Stage=warmup | Acc=90.620 | RoundTime=42.07s | TotalTime=8998.93s | Method=fedrdn
[Round 193/210] Phase=standard | Stage=warmup | Acc=91.920 | RoundTime=43.67s | TotalTime=9042.60s | Method=fedrdn
[Round 194/210] Phase=standard | Stage=warmup | Acc=91.700 | RoundTime=44.43s | TotalTime=9087.04s | Method=fedrdn
[Round 195/210] Phase=standard | Stage=warmup | Acc=92.090 | RoundTime=44.28s | TotalTime=9131.33s | Method=fedrdn
[Round 196/210] Phase=standard | Stage=warmup | Acc=91.900 | RoundTime=42.77s | TotalTime=9174.11s | Method=fedrdn
[Round 197/210] Phase=standard | Stage=warmup | Acc=91.810 | RoundTime=41.59s | TotalTime=9215.71s | Method=fedrdn
[Round 198/210] Phase=standard | Stage=warmup | Acc=91.500 | RoundTime=44.17s | TotalTime=9259.89s | Method=fedrdn
[Round 199/210] Phase=standard | Stage=warmup | Acc=91.650 | RoundTime=44.29s | TotalTime=9304.19s | Method=fedrdn
[Round 200/210] Phase=standard | Stage=warmup | Acc=91.160 | RoundTime=45.40s | TotalTime=9349.60s | Method=fedrdn
[Round 201/210] Phase=standard | Stage=warmup | Acc=91.600 | RoundTime=44.38s | TotalTime=9393.99s | Method=fedrdn
