====================================================================================================
Training started at: 2026-03-13 11:04:13
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110413.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110413.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=43.67s | TotalTime=43.67s | Method=fedprox
[Round 091/100] Acc=34.140 | RoundTime=42.80s | TotalTime=3931.59s | Method=fedprox
[Round 092/100] Acc=36.560 | RoundTime=41.81s | TotalTime=3973.41s | Method=fedprox
[Round 093/100] Acc=34.810 | RoundTime=41.49s | TotalTime=4014.90s | Method=fedprox
[Round 094/100] Acc=34.280 | RoundTime=41.87s | TotalTime=4056.77s | Method=fedprox
[Round 095/100] Acc=38.180 | RoundTime=41.76s | TotalTime=4098.54s | Method=fedprox
[Round 096/100] Acc=29.730 | RoundTime=41.54s | TotalTime=4140.08s | Method=fedprox
[Round 097/100] Acc=36.340 | RoundTime=41.71s | TotalTime=4181.79s | Method=fedprox
[Round 098/100] Acc=35.790 | RoundTime=41.81s | TotalTime=4223.60s | Method=fedprox
[Round 099/100] Acc=31.050 | RoundTime=40.92s | TotalTime=4264.52s | Method=fedprox
[Round 100/100] Acc=31.800 | RoundTime=41.63s | TotalTime=4306.15s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:16:00
Total elapsed time: 4306.15s
Final Acc: 31.800
Best Acc : 38.180
====================================================================================================
