====================================================================================================
Training started at: 2026-03-13 12:30:57
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123057.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123057.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=16.880 | RoundTime=50.16s | TotalTime=50.16s | Method=fedprox
[Round 021/100] Acc=49.330 | RoundTime=51.22s | TotalTime=1062.33s | Method=fedprox
[Round 022/100] Acc=53.580 | RoundTime=51.22s | TotalTime=1113.55s | Method=fedprox
[Round 023/100] Acc=47.690 | RoundTime=51.04s | TotalTime=1164.59s | Method=fedprox
[Round 024/100] Acc=50.290 | RoundTime=51.19s | TotalTime=1215.78s | Method=fedprox
[Round 025/100] Acc=49.900 | RoundTime=49.88s | TotalTime=1265.65s | Method=fedprox
[Round 026/100] Acc=51.800 | RoundTime=50.85s | TotalTime=1316.50s | Method=fedprox
[Round 027/100] Acc=51.760 | RoundTime=50.65s | TotalTime=1367.15s | Method=fedprox
[Round 028/100] Acc=51.330 | RoundTime=49.85s | TotalTime=1417.01s | Method=fedprox
[Round 029/100] Acc=53.190 | RoundTime=50.25s | TotalTime=1467.26s | Method=fedprox
[Round 030/100] Acc=51.090 | RoundTime=50.85s | TotalTime=1518.11s | Method=fedprox
[Round 031/100] Acc=53.250 | RoundTime=50.61s | TotalTime=1568.72s | Method=fedprox
[Round 032/100] Acc=52.430 | RoundTime=49.61s | TotalTime=1618.33s | Method=fedprox
[Round 033/100] Acc=52.180 | RoundTime=50.05s | TotalTime=1668.38s | Method=fedprox
[Round 034/100] Acc=52.680 | RoundTime=49.80s | TotalTime=1718.18s | Method=fedprox
[Round 035/100] Acc=53.710 | RoundTime=50.52s | TotalTime=1768.70s | Method=fedprox
[Round 036/100] Acc=52.330 | RoundTime=51.16s | TotalTime=1819.86s | Method=fedprox
[Round 037/100] Acc=48.790 | RoundTime=50.18s | TotalTime=1870.04s | Method=fedprox
[Round 038/100] Acc=52.800 | RoundTime=50.89s | TotalTime=1920.93s | Method=fedprox
[Round 039/100] Acc=52.690 | RoundTime=50.45s | TotalTime=1971.37s | Method=fedprox
[Round 040/100] Acc=55.980 | RoundTime=51.49s | TotalTime=2022.86s | Method=fedprox
[Round 041/100] Acc=52.410 | RoundTime=50.61s | TotalTime=2073.48s | Method=fedprox
[Round 042/100] Acc=54.160 | RoundTime=50.11s | TotalTime=2123.59s | Method=fedprox
[Round 043/100] Acc=53.330 | RoundTime=51.55s | TotalTime=2175.14s | Method=fedprox
[Round 044/100] Acc=53.500 | RoundTime=50.96s | TotalTime=2226.10s | Method=fedprox
[Round 045/100] Acc=50.720 | RoundTime=50.34s | TotalTime=2276.43s | Method=fedprox
[Round 046/100] Acc=51.700 | RoundTime=51.25s | TotalTime=2327.69s | Method=fedprox
[Round 047/100] Acc=50.230 | RoundTime=50.23s | TotalTime=2377.92s | Method=fedprox
[Round 048/100] Acc=52.690 | RoundTime=49.91s | TotalTime=2427.83s | Method=fedprox
[Round 049/100] Acc=55.170 | RoundTime=50.87s | TotalTime=2478.70s | Method=fedprox
[Round 050/100] Acc=52.320 | RoundTime=50.55s | TotalTime=2529.26s | Method=fedprox
[Round 051/100] Acc=52.670 | RoundTime=49.99s | TotalTime=2579.25s | Method=fedprox
[Round 052/100] Acc=53.040 | RoundTime=49.59s | TotalTime=2628.85s | Method=fedprox
[Round 053/100] Acc=55.400 | RoundTime=49.82s | TotalTime=2678.67s | Method=fedprox
[Round 054/100] Acc=53.180 | RoundTime=50.56s | TotalTime=2729.23s | Method=fedprox
[Round 055/100] Acc=52.480 | RoundTime=50.81s | TotalTime=2780.04s | Method=fedprox
[Round 056/100] Acc=53.130 | RoundTime=50.17s | TotalTime=2830.21s | Method=fedprox
[Round 057/100] Acc=53.860 | RoundTime=50.69s | TotalTime=2880.90s | Method=fedprox
[Round 058/100] Acc=51.470 | RoundTime=50.15s | TotalTime=2931.05s | Method=fedprox
[Round 059/100] Acc=52.580 | RoundTime=50.28s | TotalTime=2981.33s | Method=fedprox
[Round 060/100] Acc=52.860 | RoundTime=49.57s | TotalTime=3030.90s | Method=fedprox
[Round 061/100] Acc=53.190 | RoundTime=49.57s | TotalTime=3080.47s | Method=fedprox
[Round 062/100] Acc=51.980 | RoundTime=49.56s | TotalTime=3130.04s | Method=fedprox
[Round 063/100] Acc=54.510 | RoundTime=49.85s | TotalTime=3179.89s | Method=fedprox
[Round 064/100] Acc=51.870 | RoundTime=50.72s | TotalTime=3230.61s | Method=fedprox
[Round 065/100] Acc=53.170 | RoundTime=50.03s | TotalTime=3280.64s | Method=fedprox
[Round 066/100] Acc=52.430 | RoundTime=50.59s | TotalTime=3331.23s | Method=fedprox
[Round 067/100] Acc=54.500 | RoundTime=50.23s | TotalTime=3381.46s | Method=fedprox
[Round 068/100] Acc=51.660 | RoundTime=50.22s | TotalTime=3431.68s | Method=fedprox
[Round 069/100] Acc=54.960 | RoundTime=50.27s | TotalTime=3481.95s | Method=fedprox
[Round 070/100] Acc=54.030 | RoundTime=50.14s | TotalTime=3532.09s | Method=fedprox
[Round 071/100] Acc=47.530 | RoundTime=50.84s | TotalTime=3582.92s | Method=fedprox
[Round 072/100] Acc=51.260 | RoundTime=50.07s | TotalTime=3633.00s | Method=fedprox
[Round 073/100] Acc=52.680 | RoundTime=49.27s | TotalTime=3682.26s | Method=fedprox
[Round 074/100] Acc=53.470 | RoundTime=50.02s | TotalTime=3732.28s | Method=fedprox
[Round 075/100] Acc=50.810 | RoundTime=50.06s | TotalTime=3782.34s | Method=fedprox
[Round 076/100] Acc=51.910 | RoundTime=49.87s | TotalTime=3832.21s | Method=fedprox
[Round 077/100] Acc=50.200 | RoundTime=49.53s | TotalTime=3881.74s | Method=fedprox
[Round 078/100] Acc=52.930 | RoundTime=49.71s | TotalTime=3931.44s | Method=fedprox
[Round 079/100] Acc=54.160 | RoundTime=49.70s | TotalTime=3981.14s | Method=fedprox
[Round 080/100] Acc=53.930 | RoundTime=50.04s | TotalTime=4031.18s | Method=fedprox
[Round 081/100] Acc=53.400 | RoundTime=50.78s | TotalTime=4081.96s | Method=fedprox
[Round 082/100] Acc=51.710 | RoundTime=49.83s | TotalTime=4131.79s | Method=fedprox
[Round 083/100] Acc=51.290 | RoundTime=50.67s | TotalTime=4182.46s | Method=fedprox
[Round 084/100] Acc=53.130 | RoundTime=49.81s | TotalTime=4232.28s | Method=fedprox
[Round 085/100] Acc=51.470 | RoundTime=51.14s | TotalTime=4283.42s | Method=fedprox
[Round 086/100] Acc=54.400 | RoundTime=50.27s | TotalTime=4333.68s | Method=fedprox
[Round 087/100] Acc=53.660 | RoundTime=49.85s | TotalTime=4383.54s | Method=fedprox
[Round 088/100] Acc=53.350 | RoundTime=50.60s | TotalTime=4434.14s | Method=fedprox
[Round 089/100] Acc=52.020 | RoundTime=49.47s | TotalTime=4483.61s | Method=fedprox
[Round 090/100] Acc=51.180 | RoundTime=49.50s | TotalTime=4533.10s | Method=fedprox
[Round 091/100] Acc=51.340 | RoundTime=49.78s | TotalTime=4582.88s | Method=fedprox
[Round 092/100] Acc=51.880 | RoundTime=49.91s | TotalTime=4632.79s | Method=fedprox
[Round 093/100] Acc=51.930 | RoundTime=49.33s | TotalTime=4682.12s | Method=fedprox
[Round 094/100] Acc=52.300 | RoundTime=49.31s | TotalTime=4731.43s | Method=fedprox
[Round 095/100] Acc=53.590 | RoundTime=49.47s | TotalTime=4780.91s | Method=fedprox
[Round 096/100] Acc=53.990 | RoundTime=49.49s | TotalTime=4830.39s | Method=fedprox
[Round 097/100] Acc=53.280 | RoundTime=49.13s | TotalTime=4879.53s | Method=fedprox
[Round 098/100] Acc=53.370 | RoundTime=48.92s | TotalTime=4928.45s | Method=fedprox
[Round 099/100] Acc=52.490 | RoundTime=49.87s | TotalTime=4978.31s | Method=fedprox
[Round 100/100] Acc=51.400 | RoundTime=48.92s | TotalTime=5027.23s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 13:54:44
Total elapsed time: 5027.23s
Final Acc: 51.400
Best Acc : 55.980
====================================================================================================
