====================================================================================================
Training started at: 2026-03-13 11:01:23
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110123.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-110123.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.040 | RoundTime=43.33s | TotalTime=43.33s | Method=fedprox
[Round 085/100] Acc=36.550 | RoundTime=43.35s | TotalTime=3685.68s | Method=fedprox
[Round 086/100] Acc=29.500 | RoundTime=42.63s | TotalTime=3728.31s | Method=fedprox
[Round 087/100] Acc=34.190 | RoundTime=43.65s | TotalTime=3771.96s | Method=fedprox
[Round 088/100] Acc=33.990 | RoundTime=43.17s | TotalTime=3815.12s | Method=fedprox
[Round 089/100] Acc=32.890 | RoundTime=42.57s | TotalTime=3857.69s | Method=fedprox
[Round 090/100] Acc=32.110 | RoundTime=42.58s | TotalTime=3900.27s | Method=fedprox
[Round 091/100] Acc=30.430 | RoundTime=43.01s | TotalTime=3943.28s | Method=fedprox
[Round 092/100] Acc=34.310 | RoundTime=42.73s | TotalTime=3986.01s | Method=fedprox
[Round 093/100] Acc=33.070 | RoundTime=43.58s | TotalTime=4029.59s | Method=fedprox
[Round 094/100] Acc=33.610 | RoundTime=43.07s | TotalTime=4072.66s | Method=fedprox
[Round 095/100] Acc=34.630 | RoundTime=43.82s | TotalTime=4116.48s | Method=fedprox
[Round 096/100] Acc=34.050 | RoundTime=42.62s | TotalTime=4159.09s | Method=fedprox
[Round 097/100] Acc=33.480 | RoundTime=42.85s | TotalTime=4201.94s | Method=fedprox
[Round 098/100] Acc=36.250 | RoundTime=42.24s | TotalTime=4244.18s | Method=fedprox
[Round 099/100] Acc=36.690 | RoundTime=41.94s | TotalTime=4286.12s | Method=fedprox
[Round 100/100] Acc=34.450 | RoundTime=39.25s | TotalTime=4325.37s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 12:13:28
Total elapsed time: 4325.37s
Final Acc: 34.450
Best Acc : 38.150
====================================================================================================
