====================================================================================================
Training started at: 2026-03-13 14:10:29
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141029.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141029.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=43.68s | TotalTime=43.68s | Method=fedprox
[Round 032/100] Acc=39.700 | RoundTime=45.09s | TotalTime=1436.88s | Method=fedprox
[Round 033/100] Acc=40.660 | RoundTime=45.29s | TotalTime=1482.17s | Method=fedprox
[Round 034/100] Acc=45.290 | RoundTime=46.02s | TotalTime=1528.19s | Method=fedprox
[Round 035/100] Acc=37.330 | RoundTime=45.66s | TotalTime=1573.85s | Method=fedprox
[Round 036/100] Acc=42.880 | RoundTime=45.12s | TotalTime=1618.97s | Method=fedprox
[Round 037/100] Acc=41.870 | RoundTime=44.66s | TotalTime=1663.62s | Method=fedprox
[Round 038/100] Acc=41.390 | RoundTime=45.49s | TotalTime=1709.11s | Method=fedprox
[Round 039/100] Acc=41.580 | RoundTime=45.31s | TotalTime=1754.42s | Method=fedprox
[Round 040/100] Acc=41.440 | RoundTime=45.85s | TotalTime=1800.27s | Method=fedprox
[Round 041/100] Acc=39.060 | RoundTime=44.85s | TotalTime=1845.12s | Method=fedprox
[Round 042/100] Acc=43.850 | RoundTime=44.90s | TotalTime=1890.02s | Method=fedprox
[Round 043/100] Acc=41.380 | RoundTime=45.62s | TotalTime=1935.65s | Method=fedprox
[Round 044/100] Acc=41.990 | RoundTime=44.95s | TotalTime=1980.59s | Method=fedprox
[Round 045/100] Acc=42.300 | RoundTime=45.57s | TotalTime=2026.17s | Method=fedprox
[Round 046/100] Acc=46.200 | RoundTime=45.67s | TotalTime=2071.84s | Method=fedprox
[Round 047/100] Acc=43.700 | RoundTime=46.26s | TotalTime=2118.10s | Method=fedprox
[Round 048/100] Acc=45.230 | RoundTime=45.48s | TotalTime=2163.58s | Method=fedprox
[Round 049/100] Acc=44.140 | RoundTime=45.58s | TotalTime=2209.16s | Method=fedprox
[Round 050/100] Acc=44.940 | RoundTime=45.73s | TotalTime=2254.89s | Method=fedprox
[Round 051/100] Acc=40.650 | RoundTime=44.88s | TotalTime=2299.77s | Method=fedprox
[Round 052/100] Acc=43.150 | RoundTime=45.97s | TotalTime=2345.74s | Method=fedprox
[Round 053/100] Acc=42.270 | RoundTime=46.02s | TotalTime=2391.76s | Method=fedprox
[Round 054/100] Acc=45.660 | RoundTime=44.85s | TotalTime=2436.61s | Method=fedprox
[Round 055/100] Acc=40.470 | RoundTime=45.61s | TotalTime=2482.22s | Method=fedprox
[Round 056/100] Acc=44.900 | RoundTime=45.70s | TotalTime=2527.92s | Method=fedprox
[Round 057/100] Acc=42.660 | RoundTime=45.51s | TotalTime=2573.43s | Method=fedprox
[Round 058/100] Acc=43.160 | RoundTime=46.24s | TotalTime=2619.67s | Method=fedprox
[Round 059/100] Acc=41.530 | RoundTime=45.84s | TotalTime=2665.52s | Method=fedprox
[Round 060/100] Acc=40.060 | RoundTime=45.44s | TotalTime=2710.96s | Method=fedprox
[Round 061/100] Acc=42.470 | RoundTime=45.36s | TotalTime=2756.32s | Method=fedprox
[Round 062/100] Acc=45.070 | RoundTime=45.61s | TotalTime=2801.93s | Method=fedprox
[Round 063/100] Acc=40.740 | RoundTime=45.51s | TotalTime=2847.44s | Method=fedprox
[Round 064/100] Acc=44.770 | RoundTime=45.41s | TotalTime=2892.85s | Method=fedprox
[Round 065/100] Acc=44.500 | RoundTime=45.82s | TotalTime=2938.67s | Method=fedprox
[Round 066/100] Acc=47.390 | RoundTime=45.85s | TotalTime=2984.52s | Method=fedprox
[Round 067/100] Acc=41.570 | RoundTime=46.59s | TotalTime=3031.11s | Method=fedprox
[Round 068/100] Acc=42.420 | RoundTime=45.74s | TotalTime=3076.85s | Method=fedprox
[Round 069/100] Acc=47.000 | RoundTime=44.75s | TotalTime=3121.60s | Method=fedprox
[Round 070/100] Acc=41.080 | RoundTime=45.36s | TotalTime=3166.96s | Method=fedprox
[Round 071/100] Acc=44.140 | RoundTime=45.49s | TotalTime=3212.45s | Method=fedprox
[Round 072/100] Acc=45.710 | RoundTime=44.22s | TotalTime=3256.67s | Method=fedprox
[Round 073/100] Acc=44.200 | RoundTime=44.98s | TotalTime=3301.65s | Method=fedprox
[Round 074/100] Acc=44.280 | RoundTime=46.08s | TotalTime=3347.73s | Method=fedprox
[Round 075/100] Acc=46.380 | RoundTime=44.71s | TotalTime=3392.44s | Method=fedprox
[Round 076/100] Acc=41.570 | RoundTime=45.06s | TotalTime=3437.50s | Method=fedprox
[Round 077/100] Acc=43.050 | RoundTime=44.83s | TotalTime=3482.32s | Method=fedprox
[Round 078/100] Acc=41.620 | RoundTime=44.26s | TotalTime=3526.58s | Method=fedprox
[Round 079/100] Acc=43.410 | RoundTime=45.50s | TotalTime=3572.08s | Method=fedprox
[Round 080/100] Acc=43.250 | RoundTime=44.91s | TotalTime=3616.98s | Method=fedprox
[Round 081/100] Acc=46.740 | RoundTime=45.19s | TotalTime=3662.17s | Method=fedprox
[Round 082/100] Acc=41.860 | RoundTime=45.68s | TotalTime=3707.86s | Method=fedprox
[Round 083/100] Acc=44.780 | RoundTime=45.64s | TotalTime=3753.50s | Method=fedprox
[Round 084/100] Acc=41.310 | RoundTime=45.30s | TotalTime=3798.80s | Method=fedprox
[Round 085/100] Acc=43.750 | RoundTime=44.56s | TotalTime=3843.36s | Method=fedprox
[Round 086/100] Acc=41.480 | RoundTime=44.32s | TotalTime=3887.68s | Method=fedprox
[Round 087/100] Acc=44.450 | RoundTime=44.31s | TotalTime=3931.99s | Method=fedprox
[Round 088/100] Acc=45.630 | RoundTime=44.81s | TotalTime=3976.80s | Method=fedprox
[Round 089/100] Acc=45.480 | RoundTime=44.35s | TotalTime=4021.14s | Method=fedprox
[Round 090/100] Acc=44.450 | RoundTime=45.21s | TotalTime=4066.35s | Method=fedprox
[Round 091/100] Acc=44.190 | RoundTime=44.49s | TotalTime=4110.84s | Method=fedprox
[Round 092/100] Acc=45.560 | RoundTime=44.76s | TotalTime=4155.60s | Method=fedprox
[Round 093/100] Acc=43.990 | RoundTime=44.78s | TotalTime=4200.39s | Method=fedprox
[Round 094/100] Acc=43.670 | RoundTime=44.43s | TotalTime=4244.82s | Method=fedprox
[Round 095/100] Acc=43.350 | RoundTime=45.53s | TotalTime=4290.35s | Method=fedprox
[Round 096/100] Acc=43.080 | RoundTime=44.27s | TotalTime=4334.62s | Method=fedprox
[Round 097/100] Acc=44.400 | RoundTime=46.13s | TotalTime=4380.76s | Method=fedprox
[Round 098/100] Acc=44.330 | RoundTime=44.99s | TotalTime=4425.74s | Method=fedprox
[Round 099/100] Acc=47.210 | RoundTime=45.10s | TotalTime=4470.84s | Method=fedprox
[Round 100/100] Acc=44.340 | RoundTime=39.09s | TotalTime=4509.93s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:25:39
Total elapsed time: 4509.93s
Final Acc: 44.340
Best Acc : 47.390
====================================================================================================
