====================================================================================================
Training started at: 2026-03-13 14:21:36
Result directory: results/fl_cifar10/fedprox
Result txt file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142136.txt
Result log file : results/fl_cifar10/fedprox/model=fedprox_dataset=fl_cifar10_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-142136.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.010 | RoundTime=52.24s | TotalTime=52.24s | Method=fedprox
[Round 096/100] Acc=47.390 | RoundTime=50.42s | TotalTime=4840.15s | Method=fedprox
[Round 097/100] Acc=50.620 | RoundTime=48.84s | TotalTime=4888.99s | Method=fedprox
[Round 098/100] Acc=50.260 | RoundTime=42.93s | TotalTime=4931.92s | Method=fedprox
[Round 099/100] Acc=50.070 | RoundTime=35.39s | TotalTime=4967.31s | Method=fedprox
[Round 100/100] Acc=51.470 | RoundTime=35.77s | TotalTime=5003.08s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:44:59
Total elapsed time: 5003.08s
Final Acc: 51.470
Best Acc : 52.530
====================================================================================================
