========================================================================================================================
Training started at: 2026-04-08 14:36:14
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-143614-034206_pid225805.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-143614-034206_pid225805.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=55.32s | TotalTime=55.33s | Method=fedrdn
[Round 076/210] Phase=standard | Stage=warmup | Acc=46.460 | RoundTime=41.91s | TotalTime=3095.68s | Method=fedrdn
[Round 077/210] Phase=standard | Stage=warmup | Acc=47.180 | RoundTime=41.99s | TotalTime=3137.68s | Method=fedrdn
[Round 078/210] Phase=standard | Stage=warmup | Acc=46.900 | RoundTime=40.13s | TotalTime=3177.82s | Method=fedrdn
[Round 079/210] Phase=standard | Stage=warmup | Acc=46.970 | RoundTime=41.94s | TotalTime=3219.77s | Method=fedrdn
[Round 080/210] Phase=standard | Stage=warmup | Acc=47.910 | RoundTime=40.21s | TotalTime=3259.99s | Method=fedrdn
[Round 081/210] Phase=standard | Stage=warmup | Acc=47.730 | RoundTime=40.89s | TotalTime=3300.89s | Method=fedrdn
[Round 082/210] Phase=standard | Stage=warmup | Acc=47.850 | RoundTime=41.47s | TotalTime=3342.37s | Method=fedrdn
[Round 083/210] Phase=standard | Stage=warmup | Acc=48.040 | RoundTime=39.19s | TotalTime=3381.57s | Method=fedrdn
[Round 084/210] Phase=standard | Stage=warmup | Acc=48.270 | RoundTime=39.65s | TotalTime=3421.23s | Method=fedrdn
[Round 085/210] Phase=standard | Stage=warmup | Acc=48.130 | RoundTime=40.66s | TotalTime=3461.90s | Method=fedrdn
[Round 086/210] Phase=standard | Stage=warmup | Acc=48.660 | RoundTime=41.18s | TotalTime=3503.08s | Method=fedrdn
[Round 087/210] Phase=standard | Stage=warmup | Acc=48.590 | RoundTime=39.69s | TotalTime=3542.78s | Method=fedrdn
[Round 088/210] Phase=standard | Stage=warmup | Acc=49.160 | RoundTime=38.97s | TotalTime=3581.75s | Method=fedrdn
[Round 089/210] Phase=standard | Stage=warmup | Acc=48.860 | RoundTime=40.26s | TotalTime=3622.02s | Method=fedrdn
[Round 090/210] Phase=standard | Stage=warmup | Acc=49.380 | RoundTime=40.37s | TotalTime=3662.40s | Method=fedrdn
[Round 091/210] Phase=standard | Stage=warmup | Acc=49.460 | RoundTime=39.80s | TotalTime=3702.21s | Method=fedrdn
[Round 092/210] Phase=standard | Stage=warmup | Acc=49.530 | RoundTime=39.37s | TotalTime=3741.62s | Method=fedrdn
[Round 093/210] Phase=standard | Stage=warmup | Acc=49.740 | RoundTime=39.71s | TotalTime=3781.33s | Method=fedrdn
[Round 094/210] Phase=standard | Stage=warmup | Acc=49.360 | RoundTime=39.46s | TotalTime=3820.80s | Method=fedrdn
[Round 095/210] Phase=standard | Stage=warmup | Acc=49.790 | RoundTime=40.59s | TotalTime=3861.39s | Method=fedrdn
[Round 096/210] Phase=standard | Stage=warmup | Acc=50.620 | RoundTime=40.02s | TotalTime=3901.42s | Method=fedrdn
[Round 097/210] Phase=standard | Stage=warmup | Acc=50.390 | RoundTime=39.95s | TotalTime=3941.37s | Method=fedrdn
[Round 098/210] Phase=standard | Stage=warmup | Acc=50.640 | RoundTime=39.35s | TotalTime=3980.73s | Method=fedrdn
[Round 099/210] Phase=standard | Stage=warmup | Acc=50.500 | RoundTime=39.92s | TotalTime=4020.66s | Method=fedrdn
[Round 100/210] Phase=standard | Stage=warmup | Acc=51.110 | RoundTime=40.99s | TotalTime=4061.66s | Method=fedrdn
[Round 101/210] Phase=standard | Stage=warmup | Acc=51.230 | RoundTime=40.12s | TotalTime=4101.79s | Method=fedrdn
[Round 102/210] Phase=standard | Stage=warmup | Acc=50.930 | RoundTime=39.43s | TotalTime=4141.23s | Method=fedrdn
[Round 103/210] Phase=standard | Stage=warmup | Acc=51.060 | RoundTime=38.95s | TotalTime=4180.19s | Method=fedrdn
[Round 104/210] Phase=standard | Stage=warmup | Acc=51.320 | RoundTime=40.45s | TotalTime=4220.65s | Method=fedrdn
[Round 105/210] Phase=standard | Stage=warmup | Acc=50.890 | RoundTime=39.77s | TotalTime=4260.42s | Method=fedrdn
[Round 106/210] Phase=standard | Stage=warmup | Acc=51.740 | RoundTime=39.62s | TotalTime=4300.05s | Method=fedrdn
[Round 107/210] Phase=standard | Stage=warmup | Acc=51.320 | RoundTime=40.47s | TotalTime=4340.53s | Method=fedrdn
[Round 108/210] Phase=standard | Stage=warmup | Acc=51.570 | RoundTime=39.44s | TotalTime=4379.98s | Method=fedrdn
[Round 109/210] Phase=standard | Stage=warmup | Acc=51.780 | RoundTime=39.67s | TotalTime=4419.65s | Method=fedrdn
[Round 110/210] Phase=standard | Stage=warmup | Acc=51.880 | RoundTime=40.50s | TotalTime=4460.16s | Method=fedrdn
[Round 111/210] Phase=standard | Stage=warmup | Acc=51.980 | RoundTime=41.78s | TotalTime=4501.95s | Method=fedrdn
[Round 112/210] Phase=standard | Stage=warmup | Acc=51.840 | RoundTime=40.19s | TotalTime=4542.15s | Method=fedrdn
[Round 113/210] Phase=standard | Stage=warmup | Acc=51.830 | RoundTime=41.29s | TotalTime=4583.45s | Method=fedrdn
[Round 114/210] Phase=standard | Stage=warmup | Acc=51.660 | RoundTime=43.21s | TotalTime=4626.67s | Method=fedrdn
[Round 115/210] Phase=standard | Stage=warmup | Acc=51.780 | RoundTime=42.69s | TotalTime=4669.37s | Method=fedrdn
[Round 116/210] Phase=standard | Stage=warmup | Acc=52.020 | RoundTime=40.72s | TotalTime=4710.10s | Method=fedrdn
[Round 117/210] Phase=standard | Stage=warmup | Acc=52.250 | RoundTime=39.42s | TotalTime=4749.53s | Method=fedrdn
[Round 118/210] Phase=standard | Stage=warmup | Acc=51.930 | RoundTime=41.04s | TotalTime=4790.58s | Method=fedrdn
[Round 119/210] Phase=standard | Stage=warmup | Acc=52.510 | RoundTime=39.91s | TotalTime=4830.49s | Method=fedrdn
[Round 120/210] Phase=standard | Stage=warmup | Acc=52.410 | RoundTime=40.37s | TotalTime=4870.87s | Method=fedrdn
[Round 121/210] Phase=standard | Stage=warmup | Acc=52.790 | RoundTime=39.79s | TotalTime=4910.66s | Method=fedrdn
[Round 122/210] Phase=standard | Stage=warmup | Acc=53.020 | RoundTime=41.05s | TotalTime=4951.72s | Method=fedrdn
[Round 123/210] Phase=standard | Stage=warmup | Acc=52.640 | RoundTime=40.73s | TotalTime=4992.46s | Method=fedrdn
[Round 124/210] Phase=standard | Stage=warmup | Acc=52.570 | RoundTime=39.72s | TotalTime=5032.19s | Method=fedrdn
[Round 125/210] Phase=standard | Stage=warmup | Acc=53.020 | RoundTime=39.81s | TotalTime=5072.00s | Method=fedrdn
[Round 126/210] Phase=standard | Stage=warmup | Acc=52.940 | RoundTime=40.10s | TotalTime=5112.11s | Method=fedrdn
[Round 127/210] Phase=standard | Stage=warmup | Acc=52.900 | RoundTime=35.92s | TotalTime=5148.03s | Method=fedrdn
[Round 128/210] Phase=standard | Stage=warmup | Acc=52.360 | RoundTime=38.87s | TotalTime=5186.91s | Method=fedrdn
[Round 129/210] Phase=standard | Stage=warmup | Acc=53.090 | RoundTime=40.71s | TotalTime=5227.63s | Method=fedrdn
[Round 130/210] Phase=standard | Stage=warmup | Acc=52.680 | RoundTime=33.05s | TotalTime=5260.69s | Method=fedrdn
[Round 131/210] Phase=standard | Stage=warmup | Acc=52.890 | RoundTime=39.60s | TotalTime=5300.30s | Method=fedrdn
[Round 132/210] Phase=standard | Stage=warmup | Acc=52.830 | RoundTime=39.84s | TotalTime=5340.16s | Method=fedrdn
[Round 133/210] Phase=standard | Stage=warmup | Acc=52.790 | RoundTime=39.58s | TotalTime=5379.74s | Method=fedrdn
[Round 134/210] Phase=standard | Stage=warmup | Acc=52.900 | RoundTime=38.91s | TotalTime=5418.67s | Method=fedrdn
[Round 135/210] Phase=standard | Stage=warmup | Acc=52.920 | RoundTime=39.40s | TotalTime=5458.08s | Method=fedrdn
[Round 136/210] Phase=standard | Stage=warmup | Acc=53.370 | RoundTime=41.09s | TotalTime=5499.18s | Method=fedrdn
[Round 137/210] Phase=standard | Stage=warmup | Acc=52.990 | RoundTime=40.28s | TotalTime=5539.47s | Method=fedrdn
[Round 138/210] Phase=standard | Stage=warmup | Acc=53.400 | RoundTime=40.01s | TotalTime=5579.49s | Method=fedrdn
[Round 139/210] Phase=standard | Stage=warmup | Acc=53.560 | RoundTime=39.89s | TotalTime=5619.38s | Method=fedrdn
[Round 140/210] Phase=standard | Stage=warmup | Acc=53.270 | RoundTime=40.89s | TotalTime=5660.30s | Method=fedrdn
[Round 141/210] Phase=standard | Stage=warmup | Acc=53.270 | RoundTime=40.07s | TotalTime=5700.38s | Method=fedrdn
[Round 142/210] Phase=standard | Stage=warmup | Acc=52.990 | RoundTime=40.48s | TotalTime=5740.87s | Method=fedrdn
[Round 143/210] Phase=standard | Stage=warmup | Acc=53.250 | RoundTime=39.51s | TotalTime=5780.38s | Method=fedrdn
[Round 144/210] Phase=standard | Stage=warmup | Acc=52.900 | RoundTime=39.21s | TotalTime=5819.61s | Method=fedrdn
[Round 145/210] Phase=standard | Stage=warmup | Acc=53.180 | RoundTime=40.08s | TotalTime=5859.69s | Method=fedrdn
[Round 146/210] Phase=standard | Stage=warmup | Acc=52.890 | RoundTime=37.07s | TotalTime=5896.77s | Method=fedrdn
[Round 147/210] Phase=standard | Stage=warmup | Acc=53.240 | RoundTime=39.99s | TotalTime=5936.81s | Method=fedrdn
[Round 148/210] Phase=standard | Stage=warmup | Acc=53.390 | RoundTime=40.53s | TotalTime=5977.35s | Method=fedrdn
[Round 149/210] Phase=standard | Stage=warmup | Acc=53.170 | RoundTime=39.56s | TotalTime=6016.92s | Method=fedrdn
[Round 150/210] Phase=standard | Stage=warmup | Acc=53.130 | RoundTime=41.37s | TotalTime=6058.29s | Method=fedrdn
[Round 151/210] Phase=standard | Stage=warmup | Acc=52.990 | RoundTime=40.79s | TotalTime=6099.09s | Method=fedrdn
[Round 152/210] Phase=standard | Stage=warmup | Acc=53.570 | RoundTime=40.50s | TotalTime=6139.60s | Method=fedrdn
[Round 153/210] Phase=standard | Stage=warmup | Acc=52.800 | RoundTime=40.91s | TotalTime=6180.53s | Method=fedrdn
[Round 154/210] Phase=standard | Stage=warmup | Acc=53.210 | RoundTime=43.63s | TotalTime=6224.17s | Method=fedrdn
[Round 155/210] Phase=standard | Stage=warmup | Acc=53.290 | RoundTime=41.58s | TotalTime=6265.76s | Method=fedrdn
[Round 156/210] Phase=standard | Stage=warmup | Acc=52.910 | RoundTime=44.00s | TotalTime=6309.77s | Method=fedrdn
[Round 157/210] Phase=standard | Stage=warmup | Acc=52.730 | RoundTime=43.79s | TotalTime=6353.57s | Method=fedrdn
[Round 158/210] Phase=standard | Stage=warmup | Acc=52.730 | RoundTime=42.89s | TotalTime=6396.47s | Method=fedrdn
[Round 159/210] Phase=standard | Stage=warmup | Acc=52.660 | RoundTime=43.19s | TotalTime=6439.67s | Method=fedrdn
[Round 160/210] Phase=standard | Stage=warmup | Acc=52.750 | RoundTime=40.74s | TotalTime=6480.42s | Method=fedrdn
[Round 161/210] Phase=standard | Stage=warmup | Acc=52.900 | RoundTime=41.74s | TotalTime=6522.16s | Method=fedrdn
[Round 162/210] Phase=standard | Stage=warmup | Acc=52.970 | RoundTime=42.06s | TotalTime=6564.24s | Method=fedrdn
[Round 163/210] Phase=standard | Stage=warmup | Acc=53.110 | RoundTime=42.58s | TotalTime=6606.82s | Method=fedrdn
[Round 164/210] Phase=standard | Stage=warmup | Acc=52.790 | RoundTime=42.09s | TotalTime=6648.92s | Method=fedrdn
[Round 165/210] Phase=standard | Stage=warmup | Acc=53.010 | RoundTime=43.35s | TotalTime=6692.28s | Method=fedrdn
[Round 166/210] Phase=standard | Stage=warmup | Acc=52.480 | RoundTime=41.14s | TotalTime=6733.43s | Method=fedrdn
[Round 167/210] Phase=standard | Stage=warmup | Acc=51.940 | RoundTime=40.70s | TotalTime=6774.13s | Method=fedrdn
[Round 168/210] Phase=standard | Stage=warmup | Acc=52.680 | RoundTime=42.24s | TotalTime=6816.38s | Method=fedrdn
[Round 169/210] Phase=standard | Stage=warmup | Acc=52.430 | RoundTime=42.48s | TotalTime=6858.87s | Method=fedrdn
[Round 170/210] Phase=standard | Stage=warmup | Acc=52.560 | RoundTime=42.19s | TotalTime=6901.06s | Method=fedrdn
[Round 171/210] Phase=standard | Stage=warmup | Acc=52.130 | RoundTime=41.37s | TotalTime=6942.44s | Method=fedrdn
[Round 172/210] Phase=standard | Stage=warmup | Acc=51.920 | RoundTime=41.88s | TotalTime=6984.33s | Method=fedrdn
[Round 173/210] Phase=standard | Stage=warmup | Acc=52.780 | RoundTime=39.44s | TotalTime=7023.78s | Method=fedrdn
[Round 174/210] Phase=standard | Stage=warmup | Acc=52.600 | RoundTime=41.58s | TotalTime=7065.37s | Method=fedrdn
[Round 175/210] Phase=standard | Stage=warmup | Acc=52.530 | RoundTime=44.47s | TotalTime=7109.85s | Method=fedrdn
[Round 176/210] Phase=standard | Stage=warmup | Acc=52.110 | RoundTime=45.22s | TotalTime=7155.08s | Method=fedrdn
[Round 177/210] Phase=standard | Stage=warmup | Acc=52.740 | RoundTime=41.80s | TotalTime=7196.91s | Method=fedrdn
[Round 178/210] Phase=standard | Stage=warmup | Acc=52.290 | RoundTime=42.43s | TotalTime=7239.34s | Method=fedrdn
[Round 179/210] Phase=standard | Stage=warmup | Acc=52.250 | RoundTime=41.92s | TotalTime=7281.27s | Method=fedrdn
[Round 180/210] Phase=standard | Stage=warmup | Acc=51.880 | RoundTime=41.19s | TotalTime=7322.48s | Method=fedrdn
[Round 181/210] Phase=standard | Stage=warmup | Acc=51.700 | RoundTime=42.33s | TotalTime=7364.82s | Method=fedrdn
[Round 182/210] Phase=standard | Stage=warmup | Acc=52.250 | RoundTime=42.68s | TotalTime=7407.51s | Method=fedrdn
[Round 183/210] Phase=standard | Stage=warmup | Acc=51.430 | RoundTime=41.96s | TotalTime=7449.48s | Method=fedrdn
[Round 184/210] Phase=standard | Stage=warmup | Acc=51.740 | RoundTime=42.04s | TotalTime=7491.53s | Method=fedrdn
[Round 185/210] Phase=standard | Stage=warmup | Acc=51.650 | RoundTime=41.87s | TotalTime=7533.40s | Method=fedrdn
[Round 186/210] Phase=standard | Stage=warmup | Acc=51.240 | RoundTime=42.23s | TotalTime=7575.64s | Method=fedrdn
[Round 187/210] Phase=standard | Stage=warmup | Acc=51.870 | RoundTime=40.00s | TotalTime=7615.65s | Method=fedrdn
[Round 188/210] Phase=standard | Stage=warmup | Acc=51.800 | RoundTime=42.16s | TotalTime=7657.82s | Method=fedrdn
[Round 189/210] Phase=standard | Stage=warmup | Acc=51.810 | RoundTime=42.22s | TotalTime=7700.05s | Method=fedrdn
[Round 190/210] Phase=standard | Stage=warmup | Acc=51.230 | RoundTime=42.79s | TotalTime=7742.85s | Method=fedrdn
[Round 191/210] Phase=standard | Stage=warmup | Acc=51.380 | RoundTime=41.94s | TotalTime=7784.80s | Method=fedrdn
[Round 192/210] Phase=standard | Stage=warmup | Acc=51.620 | RoundTime=42.16s | TotalTime=7826.96s | Method=fedrdn
[Round 193/210] Phase=standard | Stage=warmup | Acc=51.530 | RoundTime=42.03s | TotalTime=7869.00s | Method=fedrdn
[Round 194/210] Phase=standard | Stage=warmup | Acc=51.450 | RoundTime=41.54s | TotalTime=7910.55s | Method=fedrdn
[Round 195/210] Phase=standard | Stage=warmup | Acc=51.760 | RoundTime=42.91s | TotalTime=7953.47s | Method=fedrdn
[Round 196/210] Phase=standard | Stage=warmup | Acc=51.530 | RoundTime=42.70s | TotalTime=7996.19s | Method=fedrdn
[Round 197/210] Phase=standard | Stage=warmup | Acc=51.220 | RoundTime=41.70s | TotalTime=8037.90s | Method=fedrdn
[Round 198/210] Phase=standard | Stage=warmup | Acc=50.960 | RoundTime=44.78s | TotalTime=8082.69s | Method=fedrdn
[Round 199/210] Phase=standard | Stage=warmup | Acc=50.960 | RoundTime=46.06s | TotalTime=8128.75s | Method=fedrdn
[Round 200/210] Phase=standard | Stage=warmup | Acc=51.070 | RoundTime=41.06s | TotalTime=8169.83s | Method=fedrdn
[Round 201/210] Phase=standard | Stage=warmup | Acc=51.490 | RoundTime=40.53s | TotalTime=8210.37s | Method=fedrdn
