========================================================================================================================
Training started at: 2026-04-08 12:04:45
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-120445-784235_pid3641065.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-120445-784235_pid3641065.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=50.89s | TotalTime=50.93s | Method=fedrdn
[Round 020/100] Phase=standard | Stage=warmup | Acc=22.560 | RoundTime=27.49s | TotalTime=549.02s | Method=fedrdn
[Round 021/100] Phase=standard | Stage=warmup | Acc=22.760 | RoundTime=29.03s | TotalTime=578.07s | Method=fedrdn
[Round 022/100] Phase=standard | Stage=warmup | Acc=23.290 | RoundTime=36.51s | TotalTime=614.63s | Method=fedrdn
[Round 023/100] Phase=standard | Stage=warmup | Acc=24.190 | RoundTime=36.24s | TotalTime=650.92s | Method=fedrdn
[Round 024/100] Phase=standard | Stage=warmup | Acc=24.370 | RoundTime=36.72s | TotalTime=687.65s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=25.450 | RoundTime=36.39s | TotalTime=724.08s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=25.720 | RoundTime=36.07s | TotalTime=760.17s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=26.870 | RoundTime=37.60s | TotalTime=797.77s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=26.950 | RoundTime=36.46s | TotalTime=834.27s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=27.260 | RoundTime=36.08s | TotalTime=870.36s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=28.170 | RoundTime=34.60s | TotalTime=904.99s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=28.550 | RoundTime=30.43s | TotalTime=935.46s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=28.750 | RoundTime=33.87s | TotalTime=969.34s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=28.640 | RoundTime=36.76s | TotalTime=1006.11s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=30.130 | RoundTime=38.08s | TotalTime=1044.25s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=30.620 | RoundTime=37.04s | TotalTime=1081.31s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=31.290 | RoundTime=36.98s | TotalTime=1118.32s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=31.650 | RoundTime=37.66s | TotalTime=1155.99s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=32.280 | RoundTime=36.77s | TotalTime=1192.79s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=33.150 | RoundTime=36.84s | TotalTime=1229.65s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=33.720 | RoundTime=38.06s | TotalTime=1267.73s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=33.620 | RoundTime=31.85s | TotalTime=1299.61s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=34.730 | RoundTime=27.94s | TotalTime=1327.56s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=34.490 | RoundTime=28.77s | TotalTime=1356.35s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=35.080 | RoundTime=28.35s | TotalTime=1384.73s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=35.730 | RoundTime=28.32s | TotalTime=1413.09s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=35.880 | RoundTime=26.29s | TotalTime=1439.40s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=36.180 | RoundTime=26.77s | TotalTime=1466.20s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=36.900 | RoundTime=26.69s | TotalTime=1492.92s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=37.440 | RoundTime=36.47s | TotalTime=1529.42s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=37.300 | RoundTime=36.46s | TotalTime=1565.91s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=37.840 | RoundTime=35.72s | TotalTime=1601.68s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=38.260 | RoundTime=36.15s | TotalTime=1637.85s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=39.320 | RoundTime=36.74s | TotalTime=1674.62s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=39.090 | RoundTime=37.46s | TotalTime=1712.13s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=40.420 | RoundTime=35.62s | TotalTime=1747.75s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=40.330 | RoundTime=36.33s | TotalTime=1784.12s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=40.870 | RoundTime=36.57s | TotalTime=1820.72s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=41.370 | RoundTime=35.43s | TotalTime=1856.17s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=41.150 | RoundTime=32.61s | TotalTime=1888.80s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=41.930 | RoundTime=36.60s | TotalTime=1925.44s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=42.120 | RoundTime=26.89s | TotalTime=1952.34s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=42.470 | RoundTime=25.85s | TotalTime=1978.22s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=43.180 | RoundTime=26.77s | TotalTime=2005.02s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=43.070 | RoundTime=27.29s | TotalTime=2032.35s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=43.770 | RoundTime=26.67s | TotalTime=2059.04s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=44.150 | RoundTime=36.22s | TotalTime=2095.28s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=43.640 | RoundTime=36.71s | TotalTime=2132.02s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=44.730 | RoundTime=36.63s | TotalTime=2168.67s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=44.990 | RoundTime=36.49s | TotalTime=2205.18s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=45.260 | RoundTime=34.65s | TotalTime=2239.86s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=45.580 | RoundTime=26.71s | TotalTime=2266.61s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=45.770 | RoundTime=27.26s | TotalTime=2293.89s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=46.050 | RoundTime=26.73s | TotalTime=2320.64s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=46.210 | RoundTime=26.14s | TotalTime=2346.79s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=46.570 | RoundTime=27.05s | TotalTime=2373.87s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=46.670 | RoundTime=30.84s | TotalTime=2404.73s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=47.370 | RoundTime=35.96s | TotalTime=2440.70s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=47.620 | RoundTime=36.30s | TotalTime=2477.02s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=47.980 | RoundTime=36.69s | TotalTime=2513.73s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=48.270 | RoundTime=36.06s | TotalTime=2549.82s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=48.290 | RoundTime=36.38s | TotalTime=2586.22s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=48.290 | RoundTime=35.89s | TotalTime=2622.16s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=48.950 | RoundTime=36.15s | TotalTime=2658.33s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=48.860 | RoundTime=30.56s | TotalTime=2688.90s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=48.720 | RoundTime=30.80s | TotalTime=2719.72s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=49.410 | RoundTime=35.91s | TotalTime=2755.65s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=49.340 | RoundTime=28.62s | TotalTime=2784.29s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=49.810 | RoundTime=26.67s | TotalTime=2810.99s | Method=fedrdn
[Round 089/100] Phase=standard | Stage=warmup | Acc=49.530 | RoundTime=26.00s | TotalTime=2837.02s | Method=fedrdn
[Round 090/100] Phase=standard | Stage=warmup | Acc=49.960 | RoundTime=26.66s | TotalTime=2863.70s | Method=fedrdn
[Round 091/100] Phase=standard | Stage=warmup | Acc=50.260 | RoundTime=26.27s | TotalTime=2889.98s | Method=fedrdn
[Round 092/100] Phase=standard | Stage=warmup | Acc=50.060 | RoundTime=26.52s | TotalTime=2916.54s | Method=fedrdn
[Round 093/100] Phase=standard | Stage=warmup | Acc=50.360 | RoundTime=26.41s | TotalTime=2942.97s | Method=fedrdn
[Round 094/100] Phase=standard | Stage=warmup | Acc=50.380 | RoundTime=26.38s | TotalTime=2969.35s | Method=fedrdn
[Round 095/100] Phase=standard | Stage=warmup | Acc=51.090 | RoundTime=27.81s | TotalTime=2997.17s | Method=fedrdn
[Round 096/100] Phase=standard | Stage=warmup | Acc=51.070 | RoundTime=35.43s | TotalTime=3032.63s | Method=fedrdn
[Round 097/100] Phase=standard | Stage=warmup | Acc=50.940 | RoundTime=35.34s | TotalTime=3068.00s | Method=fedrdn
[Round 098/100] Phase=standard | Stage=warmup | Acc=51.550 | RoundTime=35.67s | TotalTime=3103.71s | Method=fedrdn
[Round 099/100] Phase=standard | Stage=warmup | Acc=51.320 | RoundTime=35.71s | TotalTime=3139.44s | Method=fedrdn
[Round 100/100] Phase=standard | Stage=warmup | Acc=52.030 | RoundTime=26.78s | TotalTime=3166.24s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-08 12:57:32
Total elapsed time: 3166.26s
Final Acc: 52.030
Best Acc : 52.030
========================================================================================================================
