========================================================================================================================
Training started at: 2026-04-07 23:43:42
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-234341-994853_pid4177120.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-234341-994853_pid4177120.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=42.43s | TotalTime=42.43s | Method=fedprox
[Round 038/110] Phase=standard | Stage=warmup | Acc=34.750 | RoundTime=41.70s | TotalTime=1591.43s | Method=fedprox
[Round 039/110] Phase=standard | Stage=warmup | Acc=34.900 | RoundTime=41.40s | TotalTime=1632.85s | Method=fedprox
[Round 040/110] Phase=standard | Stage=warmup | Acc=35.790 | RoundTime=41.78s | TotalTime=1674.63s | Method=fedprox
[Round 041/110] Phase=standard | Stage=warmup | Acc=36.010 | RoundTime=41.88s | TotalTime=1716.52s | Method=fedprox
[Round 042/110] Phase=standard | Stage=warmup | Acc=36.290 | RoundTime=42.52s | TotalTime=1759.05s | Method=fedprox
[Round 043/110] Phase=standard | Stage=warmup | Acc=37.090 | RoundTime=42.62s | TotalTime=1801.68s | Method=fedprox
[Round 044/110] Phase=standard | Stage=warmup | Acc=37.740 | RoundTime=43.77s | TotalTime=1845.45s | Method=fedprox
[Round 045/110] Phase=standard | Stage=warmup | Acc=37.930 | RoundTime=41.79s | TotalTime=1887.25s | Method=fedprox
[Round 046/110] Phase=standard | Stage=warmup | Acc=38.640 | RoundTime=42.09s | TotalTime=1929.43s | Method=fedprox
[Round 047/110] Phase=standard | Stage=warmup | Acc=38.760 | RoundTime=41.68s | TotalTime=1971.12s | Method=fedprox
[Round 048/110] Phase=standard | Stage=warmup | Acc=39.460 | RoundTime=42.49s | TotalTime=2013.62s | Method=fedprox
[Round 049/110] Phase=standard | Stage=warmup | Acc=39.680 | RoundTime=41.84s | TotalTime=2055.47s | Method=fedprox
[Round 050/110] Phase=standard | Stage=warmup | Acc=40.140 | RoundTime=41.65s | TotalTime=2097.16s | Method=fedprox
[Round 051/110] Phase=standard | Stage=warmup | Acc=41.070 | RoundTime=41.89s | TotalTime=2139.06s | Method=fedprox
[Round 052/110] Phase=standard | Stage=warmup | Acc=40.930 | RoundTime=41.76s | TotalTime=2180.83s | Method=fedprox
[Round 053/110] Phase=standard | Stage=warmup | Acc=41.980 | RoundTime=42.31s | TotalTime=2223.15s | Method=fedprox
[Round 054/110] Phase=standard | Stage=warmup | Acc=42.470 | RoundTime=42.05s | TotalTime=2265.21s | Method=fedprox
[Round 055/110] Phase=standard | Stage=warmup | Acc=42.520 | RoundTime=41.90s | TotalTime=2307.12s | Method=fedprox
[Round 056/110] Phase=standard | Stage=warmup | Acc=42.810 | RoundTime=41.81s | TotalTime=2348.95s | Method=fedprox
[Round 057/110] Phase=standard | Stage=warmup | Acc=43.550 | RoundTime=41.54s | TotalTime=2390.50s | Method=fedprox
[Round 058/110] Phase=standard | Stage=warmup | Acc=43.470 | RoundTime=43.25s | TotalTime=2433.75s | Method=fedprox
[Round 059/110] Phase=standard | Stage=warmup | Acc=44.390 | RoundTime=41.89s | TotalTime=2475.65s | Method=fedprox
[Round 060/110] Phase=standard | Stage=warmup | Acc=44.280 | RoundTime=42.45s | TotalTime=2518.11s | Method=fedprox
[Round 061/110] Phase=standard | Stage=warmup | Acc=44.960 | RoundTime=42.83s | TotalTime=2560.96s | Method=fedprox
[Round 062/110] Phase=standard | Stage=warmup | Acc=45.070 | RoundTime=42.18s | TotalTime=2603.14s | Method=fedprox
[Round 063/110] Phase=standard | Stage=warmup | Acc=46.020 | RoundTime=41.51s | TotalTime=2644.66s | Method=fedprox
[Round 064/110] Phase=standard | Stage=warmup | Acc=46.350 | RoundTime=42.25s | TotalTime=2686.92s | Method=fedprox
[Round 065/110] Phase=standard | Stage=warmup | Acc=46.600 | RoundTime=42.46s | TotalTime=2729.38s | Method=fedprox
[Round 066/110] Phase=standard | Stage=warmup | Acc=46.980 | RoundTime=42.03s | TotalTime=2771.43s | Method=fedprox
[Round 067/110] Phase=standard | Stage=warmup | Acc=47.090 | RoundTime=41.28s | TotalTime=2812.79s | Method=fedprox
[Round 068/110] Phase=standard | Stage=warmup | Acc=47.470 | RoundTime=39.23s | TotalTime=2852.03s | Method=fedprox
[Round 069/110] Phase=standard | Stage=warmup | Acc=47.580 | RoundTime=42.82s | TotalTime=2894.86s | Method=fedprox
[Round 070/110] Phase=standard | Stage=warmup | Acc=48.040 | RoundTime=42.08s | TotalTime=2936.95s | Method=fedprox
[Round 071/110] Phase=standard | Stage=warmup | Acc=48.350 | RoundTime=42.72s | TotalTime=2979.68s | Method=fedprox
[Round 072/110] Phase=standard | Stage=warmup | Acc=48.670 | RoundTime=42.37s | TotalTime=3022.06s | Method=fedprox
[Round 073/110] Phase=standard | Stage=warmup | Acc=48.880 | RoundTime=42.07s | TotalTime=3064.14s | Method=fedprox
[Round 074/110] Phase=standard | Stage=warmup | Acc=49.030 | RoundTime=42.26s | TotalTime=3106.41s | Method=fedprox
[Round 075/110] Phase=standard | Stage=warmup | Acc=49.080 | RoundTime=42.07s | TotalTime=3148.48s | Method=fedprox
[Round 076/110] Phase=standard | Stage=warmup | Acc=49.320 | RoundTime=41.63s | TotalTime=3190.12s | Method=fedprox
[Round 077/110] Phase=standard | Stage=warmup | Acc=49.440 | RoundTime=41.42s | TotalTime=3231.56s | Method=fedprox
[Round 078/110] Phase=standard | Stage=warmup | Acc=50.250 | RoundTime=41.69s | TotalTime=3273.25s | Method=fedprox
[Round 079/110] Phase=standard | Stage=warmup | Acc=50.290 | RoundTime=42.31s | TotalTime=3315.58s | Method=fedprox
[Round 080/110] Phase=standard | Stage=warmup | Acc=50.740 | RoundTime=41.79s | TotalTime=3357.37s | Method=fedprox
[Round 081/110] Phase=standard | Stage=warmup | Acc=50.830 | RoundTime=42.79s | TotalTime=3400.17s | Method=fedprox
[Round 082/110] Phase=standard | Stage=warmup | Acc=51.000 | RoundTime=42.34s | TotalTime=3442.57s | Method=fedprox
[Round 083/110] Phase=standard | Stage=warmup | Acc=50.880 | RoundTime=42.54s | TotalTime=3485.12s | Method=fedprox
[Round 084/110] Phase=standard | Stage=warmup | Acc=51.320 | RoundTime=41.18s | TotalTime=3526.31s | Method=fedprox
[Round 085/110] Phase=standard | Stage=warmup | Acc=51.290 | RoundTime=42.15s | TotalTime=3568.47s | Method=fedprox
[Round 086/110] Phase=standard | Stage=warmup | Acc=51.490 | RoundTime=41.97s | TotalTime=3610.44s | Method=fedprox
[Round 087/110] Phase=standard | Stage=warmup | Acc=51.960 | RoundTime=41.79s | TotalTime=3652.24s | Method=fedprox
[Round 088/110] Phase=standard | Stage=warmup | Acc=52.080 | RoundTime=42.08s | TotalTime=3694.32s | Method=fedprox
[Round 089/110] Phase=standard | Stage=warmup | Acc=52.290 | RoundTime=42.30s | TotalTime=3736.63s | Method=fedprox
[Round 090/110] Phase=standard | Stage=warmup | Acc=52.310 | RoundTime=42.72s | TotalTime=3779.36s | Method=fedprox
[Round 091/110] Phase=standard | Stage=warmup | Acc=52.940 | RoundTime=42.98s | TotalTime=3822.35s | Method=fedprox
[Round 092/110] Phase=standard | Stage=warmup | Acc=52.520 | RoundTime=42.43s | TotalTime=3864.79s | Method=fedprox
[Round 093/110] Phase=standard | Stage=warmup | Acc=53.330 | RoundTime=41.93s | TotalTime=3906.72s | Method=fedprox
[Round 094/110] Phase=standard | Stage=warmup | Acc=53.180 | RoundTime=43.61s | TotalTime=3950.34s | Method=fedprox
[Round 095/110] Phase=standard | Stage=warmup | Acc=52.830 | RoundTime=42.56s | TotalTime=3992.91s | Method=fedprox
[Round 096/110] Phase=standard | Stage=warmup | Acc=53.420 | RoundTime=42.13s | TotalTime=4035.04s | Method=fedprox
[Round 097/110] Phase=standard | Stage=warmup | Acc=53.440 | RoundTime=42.41s | TotalTime=4077.46s | Method=fedprox
[Round 098/110] Phase=standard | Stage=warmup | Acc=53.780 | RoundTime=43.94s | TotalTime=4121.41s | Method=fedprox
[Round 099/110] Phase=standard | Stage=warmup | Acc=53.820 | RoundTime=41.69s | TotalTime=4163.11s | Method=fedprox
[Round 100/110] Phase=standard | Stage=warmup | Acc=53.630 | RoundTime=42.89s | TotalTime=4206.02s | Method=fedprox
[Round 101/110] Phase=standard | Stage=warmup | Acc=54.060 | RoundTime=42.52s | TotalTime=4248.54s | Method=fedprox
[Round 102/110] Phase=standard | Stage=warmup | Acc=53.590 | RoundTime=42.14s | TotalTime=4290.69s | Method=fedprox
[Round 103/110] Phase=standard | Stage=warmup | Acc=54.020 | RoundTime=42.70s | TotalTime=4333.40s | Method=fedprox
[Round 104/110] Phase=standard | Stage=warmup | Acc=54.760 | RoundTime=42.66s | TotalTime=4376.07s | Method=fedprox
[Round 105/110] Phase=standard | Stage=warmup | Acc=54.650 | RoundTime=42.73s | TotalTime=4418.81s | Method=fedprox
[Round 106/110] Phase=standard | Stage=warmup | Acc=54.850 | RoundTime=40.52s | TotalTime=4459.34s | Method=fedprox
[Round 107/110] Phase=standard | Stage=warmup | Acc=54.470 | RoundTime=38.52s | TotalTime=4497.87s | Method=fedprox
[Round 108/110] Phase=standard | Stage=warmup | Acc=54.630 | RoundTime=37.98s | TotalTime=4535.86s | Method=fedprox
[Round 109/110] Phase=standard | Stage=warmup | Acc=55.190 | RoundTime=42.79s | TotalTime=4578.66s | Method=fedprox
[Round 110/110] Phase=standard | Stage=warmup | Acc=54.720 | RoundTime=42.66s | TotalTime=4621.33s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-08 01:00:43
Total elapsed time: 4621.34s
Final Acc: 54.720
Best Acc : 55.190
========================================================================================================================
