========================================================================================================================
Training started at: 2026-04-08 10:07:18
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260408-100718-723975_pid3061950.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260408-100718-723975_pid3061950.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=47.47s | TotalTime=47.48s | Method=fedprox
[Round 023/100] Phase=standard | Stage=warmup | Acc=26.030 | RoundTime=46.77s | TotalTime=1016.83s | Method=fedprox
[Round 024/100] Phase=standard | Stage=warmup | Acc=26.040 | RoundTime=46.77s | TotalTime=1063.62s | Method=fedprox
[Round 025/100] Phase=standard | Stage=warmup | Acc=26.460 | RoundTime=46.05s | TotalTime=1109.71s | Method=fedprox
[Round 026/100] Phase=standard | Stage=warmup | Acc=27.620 | RoundTime=44.82s | TotalTime=1154.55s | Method=fedprox
[Round 027/100] Phase=standard | Stage=warmup | Acc=28.120 | RoundTime=45.45s | TotalTime=1200.03s | Method=fedprox
[Round 028/100] Phase=standard | Stage=warmup | Acc=29.050 | RoundTime=45.60s | TotalTime=1245.65s | Method=fedprox
[Round 029/100] Phase=standard | Stage=warmup | Acc=29.050 | RoundTime=43.32s | TotalTime=1289.00s | Method=fedprox
[Round 030/100] Phase=standard | Stage=warmup | Acc=29.200 | RoundTime=44.27s | TotalTime=1333.30s | Method=fedprox
[Round 031/100] Phase=standard | Stage=warmup | Acc=30.400 | RoundTime=39.24s | TotalTime=1372.57s | Method=fedprox
[Round 032/100] Phase=standard | Stage=warmup | Acc=30.680 | RoundTime=45.67s | TotalTime=1418.27s | Method=fedprox
[Round 033/100] Phase=standard | Stage=warmup | Acc=31.470 | RoundTime=45.68s | TotalTime=1463.96s | Method=fedprox
[Round 034/100] Phase=standard | Stage=warmup | Acc=32.520 | RoundTime=45.76s | TotalTime=1509.74s | Method=fedprox
[Round 035/100] Phase=standard | Stage=warmup | Acc=32.410 | RoundTime=45.31s | TotalTime=1555.08s | Method=fedprox
[Round 036/100] Phase=standard | Stage=warmup | Acc=33.520 | RoundTime=45.70s | TotalTime=1600.81s | Method=fedprox
[Round 037/100] Phase=standard | Stage=warmup | Acc=33.730 | RoundTime=45.66s | TotalTime=1646.49s | Method=fedprox
[Round 038/100] Phase=standard | Stage=warmup | Acc=34.230 | RoundTime=46.14s | TotalTime=1692.65s | Method=fedprox
[Round 039/100] Phase=standard | Stage=warmup | Acc=34.420 | RoundTime=45.91s | TotalTime=1738.58s | Method=fedprox
[Round 040/100] Phase=standard | Stage=warmup | Acc=34.920 | RoundTime=44.12s | TotalTime=1782.72s | Method=fedprox
[Round 041/100] Phase=standard | Stage=warmup | Acc=35.090 | RoundTime=39.42s | TotalTime=1822.16s | Method=fedprox
[Round 042/100] Phase=standard | Stage=warmup | Acc=35.850 | RoundTime=45.88s | TotalTime=1868.06s | Method=fedprox
[Round 043/100] Phase=standard | Stage=warmup | Acc=36.050 | RoundTime=46.29s | TotalTime=1914.35s | Method=fedprox
[Round 044/100] Phase=standard | Stage=warmup | Acc=36.920 | RoundTime=45.30s | TotalTime=1959.66s | Method=fedprox
[Round 045/100] Phase=standard | Stage=warmup | Acc=36.960 | RoundTime=46.24s | TotalTime=2005.90s | Method=fedprox
[Round 046/100] Phase=standard | Stage=warmup | Acc=37.520 | RoundTime=46.83s | TotalTime=2052.75s | Method=fedprox
[Round 047/100] Phase=standard | Stage=warmup | Acc=38.160 | RoundTime=45.35s | TotalTime=2098.12s | Method=fedprox
[Round 048/100] Phase=standard | Stage=warmup | Acc=38.590 | RoundTime=44.58s | TotalTime=2142.71s | Method=fedprox
[Round 049/100] Phase=standard | Stage=warmup | Acc=39.060 | RoundTime=41.00s | TotalTime=2183.73s | Method=fedprox
[Round 050/100] Phase=standard | Stage=warmup | Acc=39.250 | RoundTime=45.14s | TotalTime=2228.89s | Method=fedprox
[Round 051/100] Phase=standard | Stage=warmup | Acc=40.280 | RoundTime=45.10s | TotalTime=2274.02s | Method=fedprox
[Round 052/100] Phase=standard | Stage=warmup | Acc=40.190 | RoundTime=45.92s | TotalTime=2319.95s | Method=fedprox
[Round 053/100] Phase=standard | Stage=warmup | Acc=40.680 | RoundTime=45.44s | TotalTime=2365.42s | Method=fedprox
[Round 054/100] Phase=standard | Stage=warmup | Acc=41.320 | RoundTime=45.92s | TotalTime=2411.37s | Method=fedprox
[Round 055/100] Phase=standard | Stage=warmup | Acc=41.380 | RoundTime=45.76s | TotalTime=2457.16s | Method=fedprox
[Round 056/100] Phase=standard | Stage=warmup | Acc=41.640 | RoundTime=45.06s | TotalTime=2502.24s | Method=fedprox
[Round 057/100] Phase=standard | Stage=warmup | Acc=42.740 | RoundTime=44.62s | TotalTime=2546.88s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=42.590 | RoundTime=43.36s | TotalTime=2590.26s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=43.570 | RoundTime=45.33s | TotalTime=2635.61s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=43.540 | RoundTime=44.22s | TotalTime=2679.86s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=44.550 | RoundTime=44.09s | TotalTime=2723.98s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=44.220 | RoundTime=44.43s | TotalTime=2768.44s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=44.650 | RoundTime=44.82s | TotalTime=2813.29s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=45.740 | RoundTime=44.50s | TotalTime=2857.83s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=45.290 | RoundTime=44.28s | TotalTime=2902.14s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=45.360 | RoundTime=44.46s | TotalTime=2946.62s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=46.040 | RoundTime=44.06s | TotalTime=2990.70s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=46.470 | RoundTime=44.58s | TotalTime=3035.31s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=47.290 | RoundTime=44.44s | TotalTime=3079.77s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=47.090 | RoundTime=44.02s | TotalTime=3123.81s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=47.540 | RoundTime=43.73s | TotalTime=3167.54s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=47.280 | RoundTime=44.70s | TotalTime=3212.28s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=47.960 | RoundTime=45.11s | TotalTime=3257.41s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=48.330 | RoundTime=45.26s | TotalTime=3302.69s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=48.590 | RoundTime=44.91s | TotalTime=3347.62s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=48.760 | RoundTime=44.16s | TotalTime=3391.79s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=48.600 | RoundTime=44.47s | TotalTime=3436.28s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=49.420 | RoundTime=43.10s | TotalTime=3479.40s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=49.490 | RoundTime=43.41s | TotalTime=3522.84s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=49.600 | RoundTime=42.04s | TotalTime=3564.89s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=49.700 | RoundTime=37.63s | TotalTime=3602.54s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=49.910 | RoundTime=45.17s | TotalTime=3647.72s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=50.490 | RoundTime=45.01s | TotalTime=3692.76s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=50.180 | RoundTime=44.35s | TotalTime=3737.16s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=49.950 | RoundTime=44.57s | TotalTime=3781.75s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=50.760 | RoundTime=43.74s | TotalTime=3825.51s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=50.640 | RoundTime=44.47s | TotalTime=3869.99s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=51.190 | RoundTime=44.43s | TotalTime=3914.44s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=50.970 | RoundTime=44.40s | TotalTime=3958.84s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=51.020 | RoundTime=44.40s | TotalTime=4003.26s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=51.060 | RoundTime=44.42s | TotalTime=4047.69s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=51.210 | RoundTime=44.01s | TotalTime=4091.71s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=51.430 | RoundTime=44.17s | TotalTime=4135.91s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=51.610 | RoundTime=44.77s | TotalTime=4180.71s | Method=fedprox
[Round 095/100] Phase=standard | Stage=warmup | Acc=51.880 | RoundTime=45.31s | TotalTime=4226.04s | Method=fedprox
[Round 096/100] Phase=standard | Stage=warmup | Acc=52.490 | RoundTime=45.25s | TotalTime=4271.30s | Method=fedprox
[Round 097/100] Phase=standard | Stage=warmup | Acc=51.920 | RoundTime=44.56s | TotalTime=4315.90s | Method=fedprox
[Round 098/100] Phase=standard | Stage=warmup | Acc=52.310 | RoundTime=42.71s | TotalTime=4358.65s | Method=fedprox
[Round 099/100] Phase=standard | Stage=warmup | Acc=52.080 | RoundTime=43.16s | TotalTime=4401.82s | Method=fedprox
[Round 100/100] Phase=standard | Stage=warmup | Acc=52.190 | RoundTime=44.76s | TotalTime=4446.60s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-08 11:21:25
Total elapsed time: 4446.65s
Final Acc: 52.190
Best Acc : 52.490
========================================================================================================================
