========================================================================================================================
Training started at: 2026-04-08 11:58:00
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-115800-919115_pid3609811.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-115800-919115_pid3609811.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=44.40s | TotalTime=44.42s | Method=fedrdn
[Round 024/100] Phase=standard | Stage=warmup | Acc=20.990 | RoundTime=24.54s | TotalTime=633.20s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=21.260 | RoundTime=26.08s | TotalTime=659.32s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=21.900 | RoundTime=24.44s | TotalTime=683.81s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=22.790 | RoundTime=26.10s | TotalTime=709.93s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=22.490 | RoundTime=22.16s | TotalTime=732.13s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=23.280 | RoundTime=22.02s | TotalTime=754.17s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=23.620 | RoundTime=24.66s | TotalTime=778.86s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=24.620 | RoundTime=26.15s | TotalTime=805.02s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=24.560 | RoundTime=25.88s | TotalTime=830.92s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=25.140 | RoundTime=26.88s | TotalTime=857.83s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=25.080 | RoundTime=26.50s | TotalTime=884.36s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=25.950 | RoundTime=26.70s | TotalTime=911.08s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=26.210 | RoundTime=25.97s | TotalTime=937.06s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=26.640 | RoundTime=25.76s | TotalTime=962.86s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=27.410 | RoundTime=34.15s | TotalTime=997.02s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=27.560 | RoundTime=35.69s | TotalTime=1032.75s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=28.230 | RoundTime=36.00s | TotalTime=1068.79s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=28.220 | RoundTime=36.09s | TotalTime=1104.91s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=28.810 | RoundTime=36.76s | TotalTime=1141.69s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=29.450 | RoundTime=36.14s | TotalTime=1177.85s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=29.670 | RoundTime=37.43s | TotalTime=1215.32s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=30.240 | RoundTime=35.81s | TotalTime=1251.16s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=30.410 | RoundTime=36.30s | TotalTime=1287.49s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=31.120 | RoundTime=32.48s | TotalTime=1320.01s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=31.680 | RoundTime=28.18s | TotalTime=1348.21s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=31.920 | RoundTime=38.06s | TotalTime=1386.29s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=32.070 | RoundTime=36.78s | TotalTime=1423.09s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=32.390 | RoundTime=36.98s | TotalTime=1460.12s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=32.900 | RoundTime=37.72s | TotalTime=1497.87s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=33.960 | RoundTime=36.79s | TotalTime=1534.69s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=33.630 | RoundTime=37.43s | TotalTime=1572.14s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=33.560 | RoundTime=37.08s | TotalTime=1609.25s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=34.120 | RoundTime=36.67s | TotalTime=1645.93s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=34.570 | RoundTime=37.60s | TotalTime=1683.57s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=34.560 | RoundTime=29.20s | TotalTime=1712.79s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=34.960 | RoundTime=27.91s | TotalTime=1740.73s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=35.150 | RoundTime=29.10s | TotalTime=1769.85s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=36.150 | RoundTime=28.65s | TotalTime=1798.53s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=36.200 | RoundTime=27.02s | TotalTime=1825.56s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=36.120 | RoundTime=26.91s | TotalTime=1852.50s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=36.580 | RoundTime=26.82s | TotalTime=1879.35s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=37.260 | RoundTime=30.83s | TotalTime=1910.23s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=37.120 | RoundTime=35.92s | TotalTime=1946.16s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=37.420 | RoundTime=36.49s | TotalTime=1982.67s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=37.500 | RoundTime=36.45s | TotalTime=2019.15s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=38.360 | RoundTime=36.21s | TotalTime=2055.40s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=38.180 | RoundTime=37.00s | TotalTime=2092.43s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=38.700 | RoundTime=36.37s | TotalTime=2128.84s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=39.630 | RoundTime=35.89s | TotalTime=2164.75s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=39.080 | RoundTime=35.80s | TotalTime=2200.59s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=39.590 | RoundTime=36.41s | TotalTime=2237.02s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=39.340 | RoundTime=32.64s | TotalTime=2269.68s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=39.900 | RoundTime=36.26s | TotalTime=2305.97s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=40.070 | RoundTime=33.03s | TotalTime=2339.05s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=39.490 | RoundTime=26.72s | TotalTime=2365.79s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=40.950 | RoundTime=26.73s | TotalTime=2392.53s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=40.420 | RoundTime=26.14s | TotalTime=2418.69s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=40.810 | RoundTime=26.18s | TotalTime=2444.90s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=41.100 | RoundTime=30.18s | TotalTime=2475.10s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=41.250 | RoundTime=35.85s | TotalTime=2511.02s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=41.370 | RoundTime=36.44s | TotalTime=2547.48s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=41.730 | RoundTime=36.45s | TotalTime=2583.97s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=42.260 | RoundTime=36.41s | TotalTime=2620.41s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=41.800 | RoundTime=30.62s | TotalTime=2651.07s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=42.120 | RoundTime=26.82s | TotalTime=2677.91s | Method=fedrdn
[Round 089/100] Phase=standard | Stage=warmup | Acc=42.280 | RoundTime=26.68s | TotalTime=2704.62s | Method=fedrdn
[Round 090/100] Phase=standard | Stage=warmup | Acc=42.420 | RoundTime=26.86s | TotalTime=2731.50s | Method=fedrdn
[Round 091/100] Phase=standard | Stage=warmup | Acc=43.160 | RoundTime=26.40s | TotalTime=2757.93s | Method=fedrdn
[Round 092/100] Phase=standard | Stage=warmup | Acc=42.470 | RoundTime=27.31s | TotalTime=2785.25s | Method=fedrdn
[Round 093/100] Phase=standard | Stage=warmup | Acc=43.020 | RoundTime=30.60s | TotalTime=2815.86s | Method=fedrdn
[Round 094/100] Phase=standard | Stage=warmup | Acc=43.290 | RoundTime=36.03s | TotalTime=2851.94s | Method=fedrdn
[Round 095/100] Phase=standard | Stage=warmup | Acc=43.610 | RoundTime=36.12s | TotalTime=2888.07s | Method=fedrdn
[Round 096/100] Phase=standard | Stage=warmup | Acc=43.650 | RoundTime=36.28s | TotalTime=2924.40s | Method=fedrdn
[Round 097/100] Phase=standard | Stage=warmup | Acc=43.410 | RoundTime=36.64s | TotalTime=2961.06s | Method=fedrdn
[Round 098/100] Phase=standard | Stage=warmup | Acc=44.210 | RoundTime=36.14s | TotalTime=2997.23s | Method=fedrdn
[Round 099/100] Phase=standard | Stage=warmup | Acc=44.300 | RoundTime=36.32s | TotalTime=3033.58s | Method=fedrdn
[Round 100/100] Phase=standard | Stage=warmup | Acc=43.890 | RoundTime=35.67s | TotalTime=3069.27s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-08 12:49:10
Total elapsed time: 3069.28s
Final Acc: 43.890
Best Acc : 44.300
========================================================================================================================
