========================================================================================================================
Training started at: 2026-04-07 04:40:59
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_mu-0.01
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-044059-263987_pid3952260.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-044059-263987_pid3952260.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.01
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=9.930 | RoundTime=34.87s | TotalTime=34.88s | Method=fedprox
[Round 058/210] Phase=standard | Stage=warmup | Acc=73.030 | RoundTime=34.95s | TotalTime=2009.04s | Method=fedprox
[Round 059/210] Phase=standard | Stage=warmup | Acc=74.010 | RoundTime=35.35s | TotalTime=2044.40s | Method=fedprox
[Round 060/210] Phase=standard | Stage=warmup | Acc=73.290 | RoundTime=34.96s | TotalTime=2079.37s | Method=fedprox
[Round 061/210] Phase=standard | Stage=warmup | Acc=73.940 | RoundTime=34.28s | TotalTime=2113.67s | Method=fedprox
[Round 062/210] Phase=standard | Stage=warmup | Acc=73.750 | RoundTime=34.90s | TotalTime=2148.58s | Method=fedprox
[Round 063/210] Phase=standard | Stage=warmup | Acc=74.440 | RoundTime=34.44s | TotalTime=2183.03s | Method=fedprox
[Round 064/210] Phase=standard | Stage=warmup | Acc=74.270 | RoundTime=35.77s | TotalTime=2218.80s | Method=fedprox
[Round 065/210] Phase=standard | Stage=warmup | Acc=73.810 | RoundTime=35.15s | TotalTime=2253.96s | Method=fedprox
[Round 066/210] Phase=standard | Stage=warmup | Acc=74.340 | RoundTime=34.89s | TotalTime=2288.86s | Method=fedprox
[Round 067/210] Phase=standard | Stage=warmup | Acc=76.150 | RoundTime=36.52s | TotalTime=2325.38s | Method=fedprox
[Round 068/210] Phase=standard | Stage=warmup | Acc=75.930 | RoundTime=34.88s | TotalTime=2360.28s | Method=fedprox
[Round 069/210] Phase=standard | Stage=warmup | Acc=75.910 | RoundTime=34.74s | TotalTime=2395.02s | Method=fedprox
[Round 070/210] Phase=standard | Stage=warmup | Acc=75.720 | RoundTime=35.23s | TotalTime=2430.26s | Method=fedprox
[Round 071/210] Phase=standard | Stage=warmup | Acc=75.670 | RoundTime=35.51s | TotalTime=2465.79s | Method=fedprox
[Round 072/210] Phase=standard | Stage=warmup | Acc=75.670 | RoundTime=35.74s | TotalTime=2501.54s | Method=fedprox
[Round 073/210] Phase=standard | Stage=warmup | Acc=76.430 | RoundTime=35.01s | TotalTime=2536.56s | Method=fedprox
[Round 074/210] Phase=standard | Stage=warmup | Acc=75.570 | RoundTime=35.49s | TotalTime=2572.06s | Method=fedprox
[Round 075/210] Phase=standard | Stage=warmup | Acc=76.990 | RoundTime=35.28s | TotalTime=2607.36s | Method=fedprox
[Round 076/210] Phase=standard | Stage=warmup | Acc=76.620 | RoundTime=35.03s | TotalTime=2642.40s | Method=fedprox
[Round 077/210] Phase=standard | Stage=warmup | Acc=76.140 | RoundTime=35.21s | TotalTime=2677.62s | Method=fedprox
[Round 078/210] Phase=standard | Stage=warmup | Acc=75.750 | RoundTime=35.25s | TotalTime=2712.88s | Method=fedprox
[Round 079/210] Phase=standard | Stage=warmup | Acc=76.380 | RoundTime=34.96s | TotalTime=2747.85s | Method=fedprox
[Round 080/210] Phase=standard | Stage=warmup | Acc=77.520 | RoundTime=35.40s | TotalTime=2783.26s | Method=fedprox
[Round 081/210] Phase=standard | Stage=warmup | Acc=76.310 | RoundTime=35.41s | TotalTime=2818.67s | Method=fedprox
[Round 082/210] Phase=standard | Stage=warmup | Acc=77.250 | RoundTime=36.33s | TotalTime=2855.01s | Method=fedprox
[Round 083/210] Phase=standard | Stage=warmup | Acc=76.480 | RoundTime=34.86s | TotalTime=2889.88s | Method=fedprox
[Round 084/210] Phase=standard | Stage=warmup | Acc=76.990 | RoundTime=35.01s | TotalTime=2924.89s | Method=fedprox
[Round 085/210] Phase=standard | Stage=warmup | Acc=77.230 | RoundTime=35.13s | TotalTime=2960.03s | Method=fedprox
[Round 086/210] Phase=standard | Stage=warmup | Acc=77.870 | RoundTime=35.38s | TotalTime=2995.42s | Method=fedprox
[Round 087/210] Phase=standard | Stage=warmup | Acc=77.480 | RoundTime=35.61s | TotalTime=3031.04s | Method=fedprox
[Round 088/210] Phase=standard | Stage=warmup | Acc=77.450 | RoundTime=35.09s | TotalTime=3066.14s | Method=fedprox
[Round 089/210] Phase=standard | Stage=warmup | Acc=78.320 | RoundTime=35.69s | TotalTime=3101.83s | Method=fedprox
[Round 090/210] Phase=standard | Stage=warmup | Acc=78.320 | RoundTime=35.69s | TotalTime=3137.54s | Method=fedprox
[Round 091/210] Phase=standard | Stage=warmup | Acc=78.480 | RoundTime=35.95s | TotalTime=3173.49s | Method=fedprox
[Round 092/210] Phase=standard | Stage=warmup | Acc=78.340 | RoundTime=35.56s | TotalTime=3209.06s | Method=fedprox
[Round 093/210] Phase=standard | Stage=warmup | Acc=78.830 | RoundTime=35.26s | TotalTime=3244.34s | Method=fedprox
[Round 094/210] Phase=standard | Stage=warmup | Acc=78.680 | RoundTime=34.93s | TotalTime=3279.27s | Method=fedprox
[Round 095/210] Phase=standard | Stage=warmup | Acc=78.480 | RoundTime=35.21s | TotalTime=3314.49s | Method=fedprox
[Round 096/210] Phase=standard | Stage=warmup | Acc=78.820 | RoundTime=36.01s | TotalTime=3350.51s | Method=fedprox
[Round 097/210] Phase=standard | Stage=warmup | Acc=78.300 | RoundTime=36.11s | TotalTime=3386.64s | Method=fedprox
[Round 098/210] Phase=standard | Stage=warmup | Acc=78.710 | RoundTime=35.45s | TotalTime=3422.09s | Method=fedprox
[Round 099/210] Phase=standard | Stage=warmup | Acc=79.780 | RoundTime=35.01s | TotalTime=3457.12s | Method=fedprox
[Round 100/210] Phase=standard | Stage=warmup | Acc=78.980 | RoundTime=35.47s | TotalTime=3492.60s | Method=fedprox
[Round 101/210] Phase=standard | Stage=warmup | Acc=78.800 | RoundTime=35.29s | TotalTime=3527.91s | Method=fedprox
[Round 102/210] Phase=standard | Stage=warmup | Acc=79.340 | RoundTime=34.87s | TotalTime=3562.78s | Method=fedprox
[Round 103/210] Phase=standard | Stage=warmup | Acc=79.380 | RoundTime=34.77s | TotalTime=3597.57s | Method=fedprox
[Round 104/210] Phase=standard | Stage=warmup | Acc=79.950 | RoundTime=34.95s | TotalTime=3632.52s | Method=fedprox
[Round 105/210] Phase=standard | Stage=warmup | Acc=79.020 | RoundTime=35.00s | TotalTime=3667.54s | Method=fedprox
[Round 106/210] Phase=standard | Stage=warmup | Acc=79.760 | RoundTime=35.40s | TotalTime=3702.95s | Method=fedprox
[Round 107/210] Phase=standard | Stage=warmup | Acc=79.740 | RoundTime=35.43s | TotalTime=3738.39s | Method=fedprox
[Round 108/210] Phase=standard | Stage=warmup | Acc=79.960 | RoundTime=34.62s | TotalTime=3773.02s | Method=fedprox
[Round 109/210] Phase=standard | Stage=warmup | Acc=79.400 | RoundTime=35.28s | TotalTime=3808.31s | Method=fedprox
[Round 110/210] Phase=standard | Stage=warmup | Acc=79.320 | RoundTime=35.08s | TotalTime=3843.40s | Method=fedprox
[Round 111/210] Phase=standard | Stage=warmup | Acc=79.330 | RoundTime=35.50s | TotalTime=3878.91s | Method=fedprox
[Round 112/210] Phase=standard | Stage=warmup | Acc=79.730 | RoundTime=34.78s | TotalTime=3913.71s | Method=fedprox
[Round 113/210] Phase=standard | Stage=warmup | Acc=80.240 | RoundTime=35.77s | TotalTime=3949.48s | Method=fedprox
[Round 114/210] Phase=standard | Stage=warmup | Acc=79.630 | RoundTime=35.16s | TotalTime=3984.65s | Method=fedprox
[Round 115/210] Phase=standard | Stage=warmup | Acc=79.570 | RoundTime=35.56s | TotalTime=4020.22s | Method=fedprox
[Round 116/210] Phase=standard | Stage=warmup | Acc=79.880 | RoundTime=34.67s | TotalTime=4054.91s | Method=fedprox
[Round 117/210] Phase=standard | Stage=warmup | Acc=79.410 | RoundTime=35.25s | TotalTime=4090.17s | Method=fedprox
[Round 118/210] Phase=standard | Stage=warmup | Acc=79.730 | RoundTime=36.89s | TotalTime=4127.07s | Method=fedprox
[Round 119/210] Phase=standard | Stage=warmup | Acc=80.230 | RoundTime=35.11s | TotalTime=4162.19s | Method=fedprox
[Round 120/210] Phase=standard | Stage=warmup | Acc=79.970 | RoundTime=34.60s | TotalTime=4196.80s | Method=fedprox
[Round 121/210] Phase=standard | Stage=warmup | Acc=79.880 | RoundTime=35.03s | TotalTime=4231.84s | Method=fedprox
[Round 122/210] Phase=standard | Stage=warmup | Acc=80.100 | RoundTime=35.30s | TotalTime=4267.14s | Method=fedprox
[Round 123/210] Phase=standard | Stage=warmup | Acc=80.390 | RoundTime=35.49s | TotalTime=4302.65s | Method=fedprox
[Round 124/210] Phase=standard | Stage=warmup | Acc=80.180 | RoundTime=35.33s | TotalTime=4337.98s | Method=fedprox
[Round 125/210] Phase=standard | Stage=warmup | Acc=80.280 | RoundTime=35.15s | TotalTime=4373.14s | Method=fedprox
[Round 126/210] Phase=standard | Stage=warmup | Acc=80.420 | RoundTime=36.58s | TotalTime=4409.73s | Method=fedprox
[Round 127/210] Phase=standard | Stage=warmup | Acc=80.020 | RoundTime=35.41s | TotalTime=4445.15s | Method=fedprox
[Round 128/210] Phase=standard | Stage=warmup | Acc=81.250 | RoundTime=35.90s | TotalTime=4481.07s | Method=fedprox
[Round 129/210] Phase=standard | Stage=warmup | Acc=80.460 | RoundTime=34.62s | TotalTime=4515.70s | Method=fedprox
[Round 130/210] Phase=standard | Stage=warmup | Acc=80.920 | RoundTime=35.10s | TotalTime=4550.82s | Method=fedprox
[Round 131/210] Phase=standard | Stage=warmup | Acc=80.410 | RoundTime=34.93s | TotalTime=4585.76s | Method=fedprox
[Round 132/210] Phase=standard | Stage=warmup | Acc=80.750 | RoundTime=35.83s | TotalTime=4621.60s | Method=fedprox
[Round 133/210] Phase=standard | Stage=warmup | Acc=80.800 | RoundTime=35.43s | TotalTime=4657.04s | Method=fedprox
[Round 134/210] Phase=standard | Stage=warmup | Acc=80.800 | RoundTime=35.52s | TotalTime=4692.57s | Method=fedprox
[Round 135/210] Phase=standard | Stage=warmup | Acc=81.520 | RoundTime=35.35s | TotalTime=4727.93s | Method=fedprox
[Round 136/210] Phase=standard | Stage=warmup | Acc=80.010 | RoundTime=35.35s | TotalTime=4763.29s | Method=fedprox
[Round 137/210] Phase=standard | Stage=warmup | Acc=80.270 | RoundTime=35.29s | TotalTime=4798.59s | Method=fedprox
[Round 138/210] Phase=standard | Stage=warmup | Acc=81.540 | RoundTime=34.29s | TotalTime=4832.88s | Method=fedprox
[Round 139/210] Phase=standard | Stage=warmup | Acc=80.640 | RoundTime=35.11s | TotalTime=4868.01s | Method=fedprox
[Round 140/210] Phase=standard | Stage=warmup | Acc=81.030 | RoundTime=36.06s | TotalTime=4904.08s | Method=fedprox
[Round 141/210] Phase=standard | Stage=warmup | Acc=80.640 | RoundTime=34.96s | TotalTime=4939.05s | Method=fedprox
[Round 142/210] Phase=standard | Stage=warmup | Acc=80.790 | RoundTime=35.12s | TotalTime=4974.17s | Method=fedprox
[Round 143/210] Phase=standard | Stage=warmup | Acc=81.310 | RoundTime=35.24s | TotalTime=5009.42s | Method=fedprox
[Round 144/210] Phase=standard | Stage=warmup | Acc=80.800 | RoundTime=34.94s | TotalTime=5044.37s | Method=fedprox
[Round 145/210] Phase=standard | Stage=warmup | Acc=80.780 | RoundTime=32.95s | TotalTime=5077.34s | Method=fedprox
[Round 146/210] Phase=standard | Stage=warmup | Acc=81.430 | RoundTime=29.55s | TotalTime=5106.90s | Method=fedprox
[Round 147/210] Phase=standard | Stage=warmup | Acc=81.490 | RoundTime=36.73s | TotalTime=5143.65s | Method=fedprox
[Round 148/210] Phase=standard | Stage=warmup | Acc=82.160 | RoundTime=34.98s | TotalTime=5178.64s | Method=fedprox
[Round 149/210] Phase=standard | Stage=warmup | Acc=81.400 | RoundTime=35.19s | TotalTime=5213.84s | Method=fedprox
[Round 150/210] Phase=standard | Stage=warmup | Acc=80.820 | RoundTime=35.47s | TotalTime=5249.32s | Method=fedprox
[Round 151/210] Phase=standard | Stage=warmup | Acc=81.020 | RoundTime=35.67s | TotalTime=5285.01s | Method=fedprox
[Round 152/210] Phase=standard | Stage=warmup | Acc=81.140 | RoundTime=36.46s | TotalTime=5321.47s | Method=fedprox
[Round 153/210] Phase=standard | Stage=warmup | Acc=81.440 | RoundTime=35.06s | TotalTime=5356.55s | Method=fedprox
[Round 154/210] Phase=standard | Stage=warmup | Acc=80.910 | RoundTime=36.00s | TotalTime=5392.56s | Method=fedprox
[Round 155/210] Phase=standard | Stage=warmup | Acc=82.090 | RoundTime=35.10s | TotalTime=5427.67s | Method=fedprox
[Round 156/210] Phase=standard | Stage=warmup | Acc=81.220 | RoundTime=35.43s | TotalTime=5463.11s | Method=fedprox
[Round 157/210] Phase=standard | Stage=warmup | Acc=80.960 | RoundTime=35.22s | TotalTime=5498.34s | Method=fedprox
[Round 158/210] Phase=standard | Stage=warmup | Acc=81.820 | RoundTime=35.21s | TotalTime=5533.56s | Method=fedprox
[Round 159/210] Phase=standard | Stage=warmup | Acc=82.000 | RoundTime=35.34s | TotalTime=5568.91s | Method=fedprox
[Round 160/210] Phase=standard | Stage=warmup | Acc=81.630 | RoundTime=34.91s | TotalTime=5603.83s | Method=fedprox
[Round 161/210] Phase=standard | Stage=warmup | Acc=81.590 | RoundTime=34.88s | TotalTime=5638.72s | Method=fedprox
[Round 162/210] Phase=standard | Stage=warmup | Acc=82.040 | RoundTime=35.35s | TotalTime=5674.08s | Method=fedprox
[Round 163/210] Phase=standard | Stage=warmup | Acc=81.320 | RoundTime=35.08s | TotalTime=5709.18s | Method=fedprox
[Round 164/210] Phase=standard | Stage=warmup | Acc=81.720 | RoundTime=35.45s | TotalTime=5744.64s | Method=fedprox
[Round 165/210] Phase=standard | Stage=warmup | Acc=81.150 | RoundTime=35.25s | TotalTime=5779.90s | Method=fedprox
[Round 166/210] Phase=standard | Stage=warmup | Acc=81.360 | RoundTime=35.17s | TotalTime=5815.09s | Method=fedprox
[Round 167/210] Phase=standard | Stage=warmup | Acc=82.000 | RoundTime=35.16s | TotalTime=5850.26s | Method=fedprox
[Round 168/210] Phase=standard | Stage=warmup | Acc=81.460 | RoundTime=35.24s | TotalTime=5885.51s | Method=fedprox
[Round 169/210] Phase=standard | Stage=warmup | Acc=81.450 | RoundTime=35.05s | TotalTime=5920.56s | Method=fedprox
[Round 170/210] Phase=standard | Stage=warmup | Acc=81.600 | RoundTime=36.13s | TotalTime=5956.70s | Method=fedprox
[Round 171/210] Phase=standard | Stage=warmup | Acc=80.510 | RoundTime=34.91s | TotalTime=5991.62s | Method=fedprox
[Round 172/210] Phase=standard | Stage=warmup | Acc=82.270 | RoundTime=35.08s | TotalTime=6026.71s | Method=fedprox
[Round 173/210] Phase=standard | Stage=warmup | Acc=81.400 | RoundTime=35.32s | TotalTime=6062.04s | Method=fedprox
[Round 174/210] Phase=standard | Stage=warmup | Acc=81.780 | RoundTime=36.11s | TotalTime=6098.17s | Method=fedprox
[Round 175/210] Phase=standard | Stage=warmup | Acc=82.050 | RoundTime=35.43s | TotalTime=6133.62s | Method=fedprox
[Round 176/210] Phase=standard | Stage=warmup | Acc=82.190 | RoundTime=34.41s | TotalTime=6168.03s | Method=fedprox
[Round 177/210] Phase=standard | Stage=warmup | Acc=81.700 | RoundTime=35.08s | TotalTime=6203.12s | Method=fedprox
[Round 178/210] Phase=standard | Stage=warmup | Acc=81.870 | RoundTime=35.41s | TotalTime=6238.53s | Method=fedprox
[Round 179/210] Phase=standard | Stage=warmup | Acc=81.770 | RoundTime=36.13s | TotalTime=6274.67s | Method=fedprox
[Round 180/210] Phase=standard | Stage=warmup | Acc=81.520 | RoundTime=35.46s | TotalTime=6310.14s | Method=fedprox
[Round 181/210] Phase=standard | Stage=warmup | Acc=82.020 | RoundTime=35.12s | TotalTime=6345.27s | Method=fedprox
[Round 182/210] Phase=standard | Stage=warmup | Acc=80.940 | RoundTime=35.35s | TotalTime=6380.63s | Method=fedprox
[Round 183/210] Phase=standard | Stage=warmup | Acc=81.490 | RoundTime=35.21s | TotalTime=6415.86s | Method=fedprox
[Round 184/210] Phase=standard | Stage=warmup | Acc=81.690 | RoundTime=35.19s | TotalTime=6451.05s | Method=fedprox
[Round 185/210] Phase=standard | Stage=warmup | Acc=81.350 | RoundTime=34.94s | TotalTime=6486.01s | Method=fedprox
[Round 186/210] Phase=standard | Stage=warmup | Acc=82.220 | RoundTime=35.28s | TotalTime=6521.30s | Method=fedprox
[Round 187/210] Phase=standard | Stage=warmup | Acc=81.690 | RoundTime=35.23s | TotalTime=6556.53s | Method=fedprox
[Round 188/210] Phase=standard | Stage=warmup | Acc=82.110 | RoundTime=35.07s | TotalTime=6591.61s | Method=fedprox
[Round 189/210] Phase=standard | Stage=warmup | Acc=82.170 | RoundTime=35.46s | TotalTime=6627.09s | Method=fedprox
[Round 190/210] Phase=standard | Stage=warmup | Acc=81.120 | RoundTime=34.91s | TotalTime=6662.01s | Method=fedprox
[Round 191/210] Phase=standard | Stage=warmup | Acc=81.340 | RoundTime=29.98s | TotalTime=6692.00s | Method=fedprox
[Round 192/210] Phase=standard | Stage=warmup | Acc=82.100 | RoundTime=23.40s | TotalTime=6715.41s | Method=fedprox
[Round 193/210] Phase=standard | Stage=warmup | Acc=82.070 | RoundTime=23.91s | TotalTime=6739.34s | Method=fedprox
[Round 194/210] Phase=standard | Stage=warmup | Acc=81.260 | RoundTime=24.47s | TotalTime=6763.82s | Method=fedprox
[Round 195/210] Phase=standard | Stage=warmup | Acc=81.910 | RoundTime=32.42s | TotalTime=6796.25s | Method=fedprox
[Round 196/210] Phase=standard | Stage=warmup | Acc=81.310 | RoundTime=34.90s | TotalTime=6831.15s | Method=fedprox
[Round 197/210] Phase=standard | Stage=warmup | Acc=81.400 | RoundTime=35.14s | TotalTime=6866.31s | Method=fedprox
[Round 198/210] Phase=standard | Stage=warmup | Acc=81.320 | RoundTime=35.16s | TotalTime=6901.48s | Method=fedprox
[Round 199/210] Phase=standard | Stage=warmup | Acc=81.920 | RoundTime=35.62s | TotalTime=6937.12s | Method=fedprox
[Round 200/210] Phase=standard | Stage=warmup | Acc=81.220 | RoundTime=35.17s | TotalTime=6972.30s | Method=fedprox
[Round 201/210] Phase=standard | Stage=warmup | Acc=81.720 | RoundTime=34.63s | TotalTime=7006.95s | Method=fedprox
[Round 202/210] Phase=standard | Stage=warmup | Acc=81.380 | RoundTime=32.44s | TotalTime=7039.40s | Method=fedprox
[Round 203/210] Phase=standard | Stage=warmup | Acc=81.610 | RoundTime=35.64s | TotalTime=7075.05s | Method=fedprox
[Round 204/210] Phase=standard | Stage=warmup | Acc=81.470 | RoundTime=35.23s | TotalTime=7110.30s | Method=fedprox
[Round 205/210] Phase=standard | Stage=warmup | Acc=81.870 | RoundTime=35.73s | TotalTime=7146.04s | Method=fedprox
[Round 206/210] Phase=standard | Stage=warmup | Acc=81.620 | RoundTime=35.15s | TotalTime=7181.20s | Method=fedprox
