========================================================================================================================
Training started at: 2026-04-10 13:59:46
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260410-135946-469794_pid218225.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260410-135946-469794_pid218225.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=168.46s | TotalTime=168.47s | Method=fedrdn
[Round 012/100] Phase=standard | Stage=warmup | Acc=25.990 | RoundTime=157.40s | TotalTime=1895.60s | Method=fedrdn
[Round 013/100] Phase=standard | Stage=warmup | Acc=27.130 | RoundTime=156.65s | TotalTime=2052.27s | Method=fedrdn
[Round 014/100] Phase=standard | Stage=warmup | Acc=27.730 | RoundTime=157.16s | TotalTime=2209.44s | Method=fedrdn
[Round 015/100] Phase=standard | Stage=warmup | Acc=28.510 | RoundTime=155.79s | TotalTime=2365.23s | Method=fedrdn
[Round 016/100] Phase=standard | Stage=warmup | Acc=29.360 | RoundTime=156.66s | TotalTime=2521.91s | Method=fedrdn
[Round 017/100] Phase=standard | Stage=warmup | Acc=30.280 | RoundTime=156.94s | TotalTime=2678.86s | Method=fedrdn
[Round 018/100] Phase=standard | Stage=warmup | Acc=30.230 | RoundTime=158.35s | TotalTime=2837.22s | Method=fedrdn
[Round 019/100] Phase=standard | Stage=warmup | Acc=30.630 | RoundTime=156.53s | TotalTime=2993.75s | Method=fedrdn
[Round 020/100] Phase=standard | Stage=warmup | Acc=30.850 | RoundTime=158.45s | TotalTime=3152.21s | Method=fedrdn
[Round 021/100] Phase=standard | Stage=warmup | Acc=31.470 | RoundTime=156.27s | TotalTime=3308.50s | Method=fedrdn
[Round 022/100] Phase=standard | Stage=warmup | Acc=31.100 | RoundTime=155.51s | TotalTime=3464.01s | Method=fedrdn
[Round 023/100] Phase=standard | Stage=warmup | Acc=31.380 | RoundTime=156.23s | TotalTime=3620.25s | Method=fedrdn
[Round 024/100] Phase=standard | Stage=warmup | Acc=31.570 | RoundTime=156.50s | TotalTime=3776.76s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=31.530 | RoundTime=156.46s | TotalTime=3933.23s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=31.270 | RoundTime=149.86s | TotalTime=4083.10s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=31.680 | RoundTime=158.28s | TotalTime=4241.39s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=31.470 | RoundTime=156.26s | TotalTime=4397.67s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=31.100 | RoundTime=156.11s | TotalTime=4553.79s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=30.710 | RoundTime=159.18s | TotalTime=4712.98s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=31.620 | RoundTime=157.99s | TotalTime=4870.98s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=30.830 | RoundTime=158.01s | TotalTime=5029.00s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=30.990 | RoundTime=157.70s | TotalTime=5186.72s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=30.880 | RoundTime=157.25s | TotalTime=5343.98s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=30.840 | RoundTime=158.28s | TotalTime=5502.28s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=30.790 | RoundTime=156.77s | TotalTime=5659.06s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=30.900 | RoundTime=157.17s | TotalTime=5816.24s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=30.560 | RoundTime=156.68s | TotalTime=5972.93s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=30.240 | RoundTime=157.63s | TotalTime=6130.58s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=30.150 | RoundTime=158.18s | TotalTime=6288.77s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=30.090 | RoundTime=159.09s | TotalTime=6447.87s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=30.170 | RoundTime=156.51s | TotalTime=6604.39s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=30.240 | RoundTime=156.21s | TotalTime=6760.61s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=30.320 | RoundTime=159.44s | TotalTime=6920.06s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=29.870 | RoundTime=157.66s | TotalTime=7077.73s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=29.950 | RoundTime=155.91s | TotalTime=7233.65s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=29.960 | RoundTime=156.44s | TotalTime=7390.10s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=29.470 | RoundTime=155.80s | TotalTime=7545.91s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=29.790 | RoundTime=156.33s | TotalTime=7702.25s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=28.840 | RoundTime=156.06s | TotalTime=7858.31s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=29.280 | RoundTime=156.26s | TotalTime=8014.58s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=29.220 | RoundTime=157.00s | TotalTime=8171.60s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=29.340 | RoundTime=157.65s | TotalTime=8329.25s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=28.900 | RoundTime=156.52s | TotalTime=8485.78s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=29.120 | RoundTime=156.84s | TotalTime=8642.63s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=28.800 | RoundTime=155.87s | TotalTime=8798.51s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=28.660 | RoundTime=157.33s | TotalTime=8955.84s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=28.680 | RoundTime=156.51s | TotalTime=9112.36s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=28.530 | RoundTime=156.39s | TotalTime=9268.75s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=28.460 | RoundTime=158.55s | TotalTime=9427.30s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=28.500 | RoundTime=158.08s | TotalTime=9585.39s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=28.500 | RoundTime=156.12s | TotalTime=9741.52s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=28.350 | RoundTime=156.61s | TotalTime=9898.14s | Method=fedrdn
