========================================================================================================================
Training started at: 2026-04-07 22:25:56
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.01
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-222556-208516_pid3732191.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-222556-208516_pid3732191.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.01
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=44.76s | TotalTime=44.78s | Method=fedprox
[Round 015/110] Phase=standard | Stage=warmup | Acc=43.270 | RoundTime=41.85s | TotalTime=632.23s | Method=fedprox
[Round 016/110] Phase=standard | Stage=warmup | Acc=44.650 | RoundTime=41.25s | TotalTime=673.49s | Method=fedprox
[Round 017/110] Phase=standard | Stage=warmup | Acc=46.500 | RoundTime=41.62s | TotalTime=715.12s | Method=fedprox
[Round 018/110] Phase=standard | Stage=warmup | Acc=47.080 | RoundTime=41.50s | TotalTime=756.62s | Method=fedprox
[Round 019/110] Phase=standard | Stage=warmup | Acc=47.490 | RoundTime=41.46s | TotalTime=798.09s | Method=fedprox
[Round 020/110] Phase=standard | Stage=warmup | Acc=47.470 | RoundTime=41.53s | TotalTime=839.63s | Method=fedprox
[Round 021/110] Phase=standard | Stage=warmup | Acc=47.090 | RoundTime=41.89s | TotalTime=881.52s | Method=fedprox
[Round 022/110] Phase=standard | Stage=warmup | Acc=48.940 | RoundTime=41.02s | TotalTime=922.55s | Method=fedprox
[Round 023/110] Phase=standard | Stage=warmup | Acc=49.080 | RoundTime=41.95s | TotalTime=964.51s | Method=fedprox
[Round 024/110] Phase=standard | Stage=warmup | Acc=50.810 | RoundTime=41.53s | TotalTime=1006.05s | Method=fedprox
[Round 025/110] Phase=standard | Stage=warmup | Acc=50.050 | RoundTime=40.61s | TotalTime=1046.66s | Method=fedprox
[Round 026/110] Phase=standard | Stage=warmup | Acc=51.610 | RoundTime=41.97s | TotalTime=1088.64s | Method=fedprox
[Round 027/110] Phase=standard | Stage=warmup | Acc=52.000 | RoundTime=42.01s | TotalTime=1130.66s | Method=fedprox
[Round 028/110] Phase=standard | Stage=warmup | Acc=52.380 | RoundTime=40.92s | TotalTime=1171.59s | Method=fedprox
[Round 029/110] Phase=standard | Stage=warmup | Acc=51.990 | RoundTime=41.76s | TotalTime=1213.36s | Method=fedprox
[Round 030/110] Phase=standard | Stage=warmup | Acc=53.020 | RoundTime=42.11s | TotalTime=1255.48s | Method=fedprox
[Round 031/110] Phase=standard | Stage=warmup | Acc=53.050 | RoundTime=41.58s | TotalTime=1297.06s | Method=fedprox
[Round 032/110] Phase=standard | Stage=warmup | Acc=54.400 | RoundTime=41.87s | TotalTime=1338.94s | Method=fedprox
[Round 033/110] Phase=standard | Stage=warmup | Acc=54.540 | RoundTime=40.91s | TotalTime=1379.86s | Method=fedprox
[Round 034/110] Phase=standard | Stage=warmup | Acc=54.830 | RoundTime=41.80s | TotalTime=1421.67s | Method=fedprox
[Round 035/110] Phase=standard | Stage=warmup | Acc=56.020 | RoundTime=41.17s | TotalTime=1462.84s | Method=fedprox
[Round 036/110] Phase=standard | Stage=warmup | Acc=55.620 | RoundTime=41.91s | TotalTime=1504.76s | Method=fedprox
[Round 037/110] Phase=standard | Stage=warmup | Acc=56.930 | RoundTime=41.28s | TotalTime=1546.05s | Method=fedprox
[Round 038/110] Phase=standard | Stage=warmup | Acc=55.210 | RoundTime=42.19s | TotalTime=1588.24s | Method=fedprox
[Round 039/110] Phase=standard | Stage=warmup | Acc=56.580 | RoundTime=41.42s | TotalTime=1629.67s | Method=fedprox
[Round 040/110] Phase=standard | Stage=warmup | Acc=58.230 | RoundTime=41.38s | TotalTime=1671.06s | Method=fedprox
[Round 041/110] Phase=standard | Stage=warmup | Acc=58.600 | RoundTime=41.55s | TotalTime=1712.62s | Method=fedprox
[Round 042/110] Phase=standard | Stage=warmup | Acc=58.750 | RoundTime=41.46s | TotalTime=1754.10s | Method=fedprox
[Round 043/110] Phase=standard | Stage=warmup | Acc=59.320 | RoundTime=41.74s | TotalTime=1795.84s | Method=fedprox
[Round 044/110] Phase=standard | Stage=warmup | Acc=60.040 | RoundTime=41.85s | TotalTime=1837.70s | Method=fedprox
[Round 045/110] Phase=standard | Stage=warmup | Acc=59.840 | RoundTime=42.23s | TotalTime=1879.98s | Method=fedprox
[Round 046/110] Phase=standard | Stage=warmup | Acc=59.750 | RoundTime=41.77s | TotalTime=1921.76s | Method=fedprox
[Round 047/110] Phase=standard | Stage=warmup | Acc=59.700 | RoundTime=41.65s | TotalTime=1963.43s | Method=fedprox
[Round 048/110] Phase=standard | Stage=warmup | Acc=60.130 | RoundTime=41.79s | TotalTime=2005.22s | Method=fedprox
[Round 049/110] Phase=standard | Stage=warmup | Acc=60.440 | RoundTime=41.60s | TotalTime=2046.83s | Method=fedprox
[Round 050/110] Phase=standard | Stage=warmup | Acc=61.970 | RoundTime=41.79s | TotalTime=2088.63s | Method=fedprox
[Round 051/110] Phase=standard | Stage=warmup | Acc=61.610 | RoundTime=41.93s | TotalTime=2130.58s | Method=fedprox
[Round 052/110] Phase=standard | Stage=warmup | Acc=62.210 | RoundTime=41.34s | TotalTime=2171.93s | Method=fedprox
[Round 053/110] Phase=standard | Stage=warmup | Acc=61.040 | RoundTime=41.69s | TotalTime=2213.63s | Method=fedprox
[Round 054/110] Phase=standard | Stage=warmup | Acc=63.640 | RoundTime=41.93s | TotalTime=2255.56s | Method=fedprox
[Round 055/110] Phase=standard | Stage=warmup | Acc=63.720 | RoundTime=42.16s | TotalTime=2297.73s | Method=fedprox
[Round 056/110] Phase=standard | Stage=warmup | Acc=63.610 | RoundTime=42.51s | TotalTime=2340.25s | Method=fedprox
[Round 057/110] Phase=standard | Stage=warmup | Acc=62.530 | RoundTime=42.20s | TotalTime=2382.46s | Method=fedprox
[Round 058/110] Phase=standard | Stage=warmup | Acc=62.490 | RoundTime=41.95s | TotalTime=2424.42s | Method=fedprox
[Round 059/110] Phase=standard | Stage=warmup | Acc=63.990 | RoundTime=42.09s | TotalTime=2466.52s | Method=fedprox
[Round 060/110] Phase=standard | Stage=warmup | Acc=61.760 | RoundTime=43.20s | TotalTime=2509.73s | Method=fedprox
[Round 061/110] Phase=standard | Stage=warmup | Acc=63.940 | RoundTime=42.60s | TotalTime=2552.34s | Method=fedprox
[Round 062/110] Phase=standard | Stage=warmup | Acc=64.470 | RoundTime=42.33s | TotalTime=2594.68s | Method=fedprox
[Round 063/110] Phase=standard | Stage=warmup | Acc=64.150 | RoundTime=41.10s | TotalTime=2635.79s | Method=fedprox
[Round 064/110] Phase=standard | Stage=warmup | Acc=63.620 | RoundTime=41.32s | TotalTime=2677.12s | Method=fedprox
[Round 065/110] Phase=standard | Stage=warmup | Acc=63.370 | RoundTime=41.47s | TotalTime=2718.60s | Method=fedprox
[Round 066/110] Phase=standard | Stage=warmup | Acc=63.690 | RoundTime=41.55s | TotalTime=2760.16s | Method=fedprox
[Round 067/110] Phase=standard | Stage=warmup | Acc=65.700 | RoundTime=42.19s | TotalTime=2802.35s | Method=fedprox
[Round 068/110] Phase=standard | Stage=warmup | Acc=64.090 | RoundTime=41.86s | TotalTime=2844.22s | Method=fedprox
[Round 069/110] Phase=standard | Stage=warmup | Acc=65.300 | RoundTime=41.62s | TotalTime=2885.85s | Method=fedprox
[Round 070/110] Phase=standard | Stage=warmup | Acc=65.500 | RoundTime=41.80s | TotalTime=2927.66s | Method=fedprox
[Round 071/110] Phase=standard | Stage=warmup | Acc=64.480 | RoundTime=41.23s | TotalTime=2968.89s | Method=fedprox
[Round 072/110] Phase=standard | Stage=warmup | Acc=65.840 | RoundTime=41.03s | TotalTime=3009.93s | Method=fedprox
[Round 073/110] Phase=standard | Stage=warmup | Acc=66.020 | RoundTime=42.65s | TotalTime=3052.58s | Method=fedprox
[Round 074/110] Phase=standard | Stage=warmup | Acc=66.940 | RoundTime=42.38s | TotalTime=3095.04s | Method=fedprox
[Round 075/110] Phase=standard | Stage=warmup | Acc=66.140 | RoundTime=41.60s | TotalTime=3136.64s | Method=fedprox
[Round 076/110] Phase=standard | Stage=warmup | Acc=65.340 | RoundTime=41.58s | TotalTime=3178.23s | Method=fedprox
[Round 077/110] Phase=standard | Stage=warmup | Acc=66.580 | RoundTime=41.30s | TotalTime=3219.55s | Method=fedprox
[Round 078/110] Phase=standard | Stage=warmup | Acc=65.870 | RoundTime=43.31s | TotalTime=3262.87s | Method=fedprox
[Round 079/110] Phase=standard | Stage=warmup | Acc=65.320 | RoundTime=42.16s | TotalTime=3305.04s | Method=fedprox
[Round 080/110] Phase=standard | Stage=warmup | Acc=66.000 | RoundTime=41.51s | TotalTime=3346.57s | Method=fedprox
[Round 081/110] Phase=standard | Stage=warmup | Acc=66.710 | RoundTime=42.29s | TotalTime=3388.87s | Method=fedprox
[Round 082/110] Phase=standard | Stage=warmup | Acc=67.050 | RoundTime=41.71s | TotalTime=3430.58s | Method=fedprox
[Round 083/110] Phase=standard | Stage=warmup | Acc=66.480 | RoundTime=42.97s | TotalTime=3473.57s | Method=fedprox
[Round 084/110] Phase=standard | Stage=warmup | Acc=66.870 | RoundTime=42.24s | TotalTime=3515.81s | Method=fedprox
[Round 085/110] Phase=standard | Stage=warmup | Acc=66.390 | RoundTime=42.35s | TotalTime=3558.17s | Method=fedprox
[Round 086/110] Phase=standard | Stage=warmup | Acc=67.360 | RoundTime=41.63s | TotalTime=3599.81s | Method=fedprox
[Round 087/110] Phase=standard | Stage=warmup | Acc=67.900 | RoundTime=41.73s | TotalTime=3641.55s | Method=fedprox
[Round 088/110] Phase=standard | Stage=warmup | Acc=67.450 | RoundTime=41.54s | TotalTime=3683.09s | Method=fedprox
[Round 089/110] Phase=standard | Stage=warmup | Acc=67.290 | RoundTime=41.02s | TotalTime=3724.12s | Method=fedprox
[Round 090/110] Phase=standard | Stage=warmup | Acc=67.400 | RoundTime=42.67s | TotalTime=3766.80s | Method=fedprox
[Round 091/110] Phase=standard | Stage=warmup | Acc=66.890 | RoundTime=42.60s | TotalTime=3809.42s | Method=fedprox
[Round 092/110] Phase=standard | Stage=warmup | Acc=67.490 | RoundTime=41.44s | TotalTime=3850.86s | Method=fedprox
[Round 093/110] Phase=standard | Stage=warmup | Acc=68.460 | RoundTime=41.20s | TotalTime=3892.08s | Method=fedprox
[Round 094/110] Phase=standard | Stage=warmup | Acc=67.420 | RoundTime=40.94s | TotalTime=3933.02s | Method=fedprox
[Round 095/110] Phase=standard | Stage=warmup | Acc=67.880 | RoundTime=41.93s | TotalTime=3974.96s | Method=fedprox
[Round 096/110] Phase=standard | Stage=warmup | Acc=67.440 | RoundTime=42.29s | TotalTime=4017.26s | Method=fedprox
[Round 097/110] Phase=standard | Stage=warmup | Acc=68.860 | RoundTime=40.70s | TotalTime=4057.98s | Method=fedprox
[Round 098/110] Phase=standard | Stage=warmup | Acc=68.910 | RoundTime=41.48s | TotalTime=4099.46s | Method=fedprox
[Round 099/110] Phase=standard | Stage=warmup | Acc=69.120 | RoundTime=41.87s | TotalTime=4141.35s | Method=fedprox
[Round 100/110] Phase=standard | Stage=warmup | Acc=68.140 | RoundTime=41.37s | TotalTime=4182.72s | Method=fedprox
[Round 101/110] Phase=standard | Stage=warmup | Acc=69.270 | RoundTime=42.54s | TotalTime=4225.27s | Method=fedprox
[Round 102/110] Phase=standard | Stage=warmup | Acc=68.270 | RoundTime=41.17s | TotalTime=4266.45s | Method=fedprox
[Round 103/110] Phase=standard | Stage=warmup | Acc=69.140 | RoundTime=41.55s | TotalTime=4308.01s | Method=fedprox
[Round 104/110] Phase=standard | Stage=warmup | Acc=69.500 | RoundTime=42.53s | TotalTime=4350.55s | Method=fedprox
[Round 105/110] Phase=standard | Stage=warmup | Acc=68.460 | RoundTime=42.22s | TotalTime=4392.78s | Method=fedprox
[Round 106/110] Phase=standard | Stage=warmup | Acc=68.690 | RoundTime=42.67s | TotalTime=4435.50s | Method=fedprox
[Round 107/110] Phase=standard | Stage=warmup | Acc=69.270 | RoundTime=43.34s | TotalTime=4478.84s | Method=fedprox
[Round 108/110] Phase=standard | Stage=warmup | Acc=69.070 | RoundTime=41.98s | TotalTime=4520.84s | Method=fedprox
[Round 109/110] Phase=standard | Stage=warmup | Acc=68.760 | RoundTime=39.37s | TotalTime=4560.21s | Method=fedprox
[Round 110/110] Phase=standard | Stage=warmup | Acc=68.550 | RoundTime=38.94s | TotalTime=4599.16s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-07 23:42:35
Total elapsed time: 4599.17s
Final Acc: 68.550
Best Acc : 69.500
========================================================================================================================
