========================================================================================================================
Training started at: 2026-04-08 16:03:41
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-160341-238313_pid675400.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-160341-238313_pid675400.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=53.52s | TotalTime=53.52s | Method=fedrdn
[Round 163/210] Phase=standard | Stage=warmup | Acc=54.980 | RoundTime=40.38s | TotalTime=6735.26s | Method=fedrdn
[Round 164/210] Phase=standard | Stage=warmup | Acc=55.330 | RoundTime=40.72s | TotalTime=6775.99s | Method=fedrdn
[Round 165/210] Phase=standard | Stage=warmup | Acc=55.410 | RoundTime=39.12s | TotalTime=6815.12s | Method=fedrdn
[Round 166/210] Phase=standard | Stage=warmup | Acc=55.420 | RoundTime=38.92s | TotalTime=6854.04s | Method=fedrdn
[Round 167/210] Phase=standard | Stage=warmup | Acc=55.120 | RoundTime=40.76s | TotalTime=6894.81s | Method=fedrdn
[Round 168/210] Phase=standard | Stage=warmup | Acc=54.870 | RoundTime=40.91s | TotalTime=6935.74s | Method=fedrdn
[Round 169/210] Phase=standard | Stage=warmup | Acc=54.730 | RoundTime=41.17s | TotalTime=6976.91s | Method=fedrdn
[Round 170/210] Phase=standard | Stage=warmup | Acc=55.080 | RoundTime=39.79s | TotalTime=7016.71s | Method=fedrdn
[Round 171/210] Phase=standard | Stage=warmup | Acc=54.800 | RoundTime=38.64s | TotalTime=7055.36s | Method=fedrdn
[Round 172/210] Phase=standard | Stage=warmup | Acc=55.180 | RoundTime=41.44s | TotalTime=7096.80s | Method=fedrdn
[Round 173/210] Phase=standard | Stage=warmup | Acc=55.180 | RoundTime=42.84s | TotalTime=7139.66s | Method=fedrdn
[Round 174/210] Phase=standard | Stage=warmup | Acc=54.670 | RoundTime=39.33s | TotalTime=7179.00s | Method=fedrdn
[Round 175/210] Phase=standard | Stage=warmup | Acc=54.630 | RoundTime=40.00s | TotalTime=7219.01s | Method=fedrdn
[Round 176/210] Phase=standard | Stage=warmup | Acc=54.890 | RoundTime=40.37s | TotalTime=7259.40s | Method=fedrdn
[Round 177/210] Phase=standard | Stage=warmup | Acc=54.680 | RoundTime=39.73s | TotalTime=7299.14s | Method=fedrdn
[Round 178/210] Phase=standard | Stage=warmup | Acc=54.620 | RoundTime=40.85s | TotalTime=7339.99s | Method=fedrdn
[Round 179/210] Phase=standard | Stage=warmup | Acc=54.650 | RoundTime=41.83s | TotalTime=7381.83s | Method=fedrdn
[Round 180/210] Phase=standard | Stage=warmup | Acc=54.600 | RoundTime=40.35s | TotalTime=7422.19s | Method=fedrdn
[Round 181/210] Phase=standard | Stage=warmup | Acc=54.990 | RoundTime=41.68s | TotalTime=7463.89s | Method=fedrdn
[Round 182/210] Phase=standard | Stage=warmup | Acc=54.960 | RoundTime=39.04s | TotalTime=7502.93s | Method=fedrdn
[Round 183/210] Phase=standard | Stage=warmup | Acc=54.600 | RoundTime=40.24s | TotalTime=7543.18s | Method=fedrdn
[Round 184/210] Phase=standard | Stage=warmup | Acc=54.630 | RoundTime=41.26s | TotalTime=7584.45s | Method=fedrdn
[Round 185/210] Phase=standard | Stage=warmup | Acc=54.590 | RoundTime=39.72s | TotalTime=7624.18s | Method=fedrdn
[Round 186/210] Phase=standard | Stage=warmup | Acc=54.560 | RoundTime=38.88s | TotalTime=7663.07s | Method=fedrdn
[Round 187/210] Phase=standard | Stage=warmup | Acc=54.270 | RoundTime=40.14s | TotalTime=7703.22s | Method=fedrdn
[Round 188/210] Phase=standard | Stage=warmup | Acc=54.700 | RoundTime=40.19s | TotalTime=7743.42s | Method=fedrdn
[Round 189/210] Phase=standard | Stage=warmup | Acc=54.000 | RoundTime=40.81s | TotalTime=7784.24s | Method=fedrdn
[Round 190/210] Phase=standard | Stage=warmup | Acc=54.070 | RoundTime=42.28s | TotalTime=7826.53s | Method=fedrdn
[Round 191/210] Phase=standard | Stage=warmup | Acc=54.000 | RoundTime=39.48s | TotalTime=7866.03s | Method=fedrdn
[Round 192/210] Phase=standard | Stage=warmup | Acc=54.590 | RoundTime=38.72s | TotalTime=7904.75s | Method=fedrdn
[Round 193/210] Phase=standard | Stage=warmup | Acc=54.470 | RoundTime=40.53s | TotalTime=7945.29s | Method=fedrdn
[Round 194/210] Phase=standard | Stage=warmup | Acc=54.970 | RoundTime=41.55s | TotalTime=7986.85s | Method=fedrdn
[Round 195/210] Phase=standard | Stage=warmup | Acc=54.280 | RoundTime=39.62s | TotalTime=8026.48s | Method=fedrdn
[Round 196/210] Phase=standard | Stage=warmup | Acc=54.280 | RoundTime=40.93s | TotalTime=8067.42s | Method=fedrdn
[Round 197/210] Phase=standard | Stage=warmup | Acc=53.640 | RoundTime=41.13s | TotalTime=8108.56s | Method=fedrdn
[Round 198/210] Phase=standard | Stage=warmup | Acc=53.740 | RoundTime=39.76s | TotalTime=8148.33s | Method=fedrdn
[Round 199/210] Phase=standard | Stage=warmup | Acc=53.940 | RoundTime=39.81s | TotalTime=8188.15s | Method=fedrdn
[Round 200/210] Phase=standard | Stage=warmup | Acc=54.100 | RoundTime=40.87s | TotalTime=8229.03s | Method=fedrdn
[Round 201/210] Phase=standard | Stage=warmup | Acc=54.130 | RoundTime=40.33s | TotalTime=8269.37s | Method=fedrdn
