========================================================================================================================
Training started at: 2026-04-10 12:40:02
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260410-124002-113361_pid99613.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260410-124002-113361_pid99613.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=172.83s | TotalTime=172.84s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=30.520 | RoundTime=158.76s | TotalTime=4755.92s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=30.980 | RoundTime=148.90s | TotalTime=4904.83s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=30.390 | RoundTime=157.76s | TotalTime=5062.61s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=29.440 | RoundTime=159.62s | TotalTime=5222.24s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=30.000 | RoundTime=158.64s | TotalTime=5380.89s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=29.520 | RoundTime=157.27s | TotalTime=5538.17s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=29.590 | RoundTime=157.20s | TotalTime=5695.38s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=29.180 | RoundTime=157.02s | TotalTime=5852.41s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=29.350 | RoundTime=160.08s | TotalTime=6012.51s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=29.890 | RoundTime=156.95s | TotalTime=6169.47s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=28.550 | RoundTime=159.19s | TotalTime=6328.67s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=28.960 | RoundTime=156.83s | TotalTime=6485.51s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=28.820 | RoundTime=157.17s | TotalTime=6642.69s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=28.890 | RoundTime=158.09s | TotalTime=6800.80s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=28.040 | RoundTime=156.76s | TotalTime=6957.57s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=27.890 | RoundTime=158.38s | TotalTime=7115.96s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=28.100 | RoundTime=157.66s | TotalTime=7273.63s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=28.040 | RoundTime=156.20s | TotalTime=7429.83s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=27.810 | RoundTime=157.79s | TotalTime=7587.63s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=27.540 | RoundTime=157.03s | TotalTime=7744.68s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=27.910 | RoundTime=158.54s | TotalTime=7903.23s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=27.710 | RoundTime=158.28s | TotalTime=8061.51s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=27.410 | RoundTime=157.02s | TotalTime=8218.54s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=27.610 | RoundTime=156.57s | TotalTime=8375.12s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=27.480 | RoundTime=157.78s | TotalTime=8532.91s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=27.580 | RoundTime=156.99s | TotalTime=8689.91s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=27.190 | RoundTime=150.41s | TotalTime=8840.33s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=27.350 | RoundTime=157.97s | TotalTime=8998.31s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=27.270 | RoundTime=156.18s | TotalTime=9154.50s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=26.930 | RoundTime=156.04s | TotalTime=9310.55s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=27.000 | RoundTime=156.12s | TotalTime=9466.68s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=26.620 | RoundTime=155.33s | TotalTime=9622.01s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=26.890 | RoundTime=157.86s | TotalTime=9779.88s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=26.660 | RoundTime=157.57s | TotalTime=9937.45s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=26.760 | RoundTime=157.40s | TotalTime=10094.86s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=26.820 | RoundTime=157.64s | TotalTime=10252.52s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=26.770 | RoundTime=157.04s | TotalTime=10409.56s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=26.640 | RoundTime=156.69s | TotalTime=10566.26s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=26.980 | RoundTime=156.83s | TotalTime=10723.10s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=27.000 | RoundTime=155.38s | TotalTime=10878.49s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=26.930 | RoundTime=158.24s | TotalTime=11036.74s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=26.730 | RoundTime=154.49s | TotalTime=11191.23s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=26.700 | RoundTime=158.21s | TotalTime=11349.45s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=26.110 | RoundTime=156.84s | TotalTime=11506.30s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=26.530 | RoundTime=157.59s | TotalTime=11663.90s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=26.350 | RoundTime=155.98s | TotalTime=11819.89s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=26.270 | RoundTime=157.65s | TotalTime=11977.55s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=25.730 | RoundTime=156.49s | TotalTime=12134.05s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=26.150 | RoundTime=156.04s | TotalTime=12290.10s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=25.970 | RoundTime=157.19s | TotalTime=12447.30s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=26.320 | RoundTime=158.18s | TotalTime=12605.50s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=26.150 | RoundTime=157.45s | TotalTime=12762.96s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=26.330 | RoundTime=156.82s | TotalTime=12919.78s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=25.740 | RoundTime=156.76s | TotalTime=13076.55s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=26.060 | RoundTime=156.61s | TotalTime=13233.17s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=25.790 | RoundTime=157.16s | TotalTime=13390.33s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=25.980 | RoundTime=156.35s | TotalTime=13546.69s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=25.660 | RoundTime=156.88s | TotalTime=13703.58s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=25.780 | RoundTime=156.71s | TotalTime=13860.30s | Method=fedrdn
[Round 089/100] Phase=standard | Stage=warmup | Acc=26.090 | RoundTime=156.45s | TotalTime=14016.76s | Method=fedrdn
[Round 090/100] Phase=standard | Stage=warmup | Acc=26.100 | RoundTime=157.10s | TotalTime=14173.86s | Method=fedrdn
[Round 091/100] Phase=standard | Stage=warmup | Acc=26.310 | RoundTime=159.40s | TotalTime=14333.27s | Method=fedrdn
[Round 092/100] Phase=standard | Stage=warmup | Acc=26.280 | RoundTime=156.41s | TotalTime=14489.69s | Method=fedrdn
[Round 093/100] Phase=standard | Stage=warmup | Acc=25.690 | RoundTime=156.71s | TotalTime=14646.40s | Method=fedrdn
