========================================================================================================================
Training started at: 2026-04-09 05:11:40
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260409-051140-781548_pid2735229.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260409-051140-781548_pid2735229.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=137.87s | TotalTime=137.88s | Method=fedrdn
[Round 014/100] Phase=standard | Stage=warmup | Acc=27.080 | RoundTime=128.36s | TotalTime=1793.67s | Method=fedrdn
[Round 015/100] Phase=standard | Stage=warmup | Acc=27.810 | RoundTime=127.40s | TotalTime=1921.09s | Method=fedrdn
[Round 016/100] Phase=standard | Stage=warmup | Acc=28.560 | RoundTime=127.01s | TotalTime=2048.12s | Method=fedrdn
[Round 017/100] Phase=standard | Stage=warmup | Acc=29.610 | RoundTime=127.21s | TotalTime=2175.33s | Method=fedrdn
[Round 018/100] Phase=standard | Stage=warmup | Acc=29.830 | RoundTime=127.58s | TotalTime=2302.92s | Method=fedrdn
[Round 019/100] Phase=standard | Stage=warmup | Acc=30.640 | RoundTime=127.10s | TotalTime=2430.03s | Method=fedrdn
[Round 020/100] Phase=standard | Stage=warmup | Acc=30.780 | RoundTime=127.80s | TotalTime=2557.84s | Method=fedrdn
[Round 021/100] Phase=standard | Stage=warmup | Acc=30.630 | RoundTime=125.34s | TotalTime=2683.19s | Method=fedrdn
[Round 022/100] Phase=standard | Stage=warmup | Acc=30.920 | RoundTime=127.09s | TotalTime=2810.30s | Method=fedrdn
[Round 023/100] Phase=standard | Stage=warmup | Acc=31.110 | RoundTime=127.87s | TotalTime=2938.17s | Method=fedrdn
[Round 024/100] Phase=standard | Stage=warmup | Acc=31.300 | RoundTime=127.63s | TotalTime=3065.81s | Method=fedrdn
[Round 025/100] Phase=standard | Stage=warmup | Acc=31.300 | RoundTime=127.41s | TotalTime=3193.23s | Method=fedrdn
[Round 026/100] Phase=standard | Stage=warmup | Acc=31.570 | RoundTime=125.06s | TotalTime=3318.31s | Method=fedrdn
[Round 027/100] Phase=standard | Stage=warmup | Acc=31.170 | RoundTime=126.85s | TotalTime=3445.16s | Method=fedrdn
[Round 028/100] Phase=standard | Stage=warmup | Acc=30.970 | RoundTime=127.65s | TotalTime=3572.82s | Method=fedrdn
[Round 029/100] Phase=standard | Stage=warmup | Acc=30.430 | RoundTime=128.00s | TotalTime=3700.82s | Method=fedrdn
[Round 030/100] Phase=standard | Stage=warmup | Acc=30.700 | RoundTime=127.40s | TotalTime=3828.23s | Method=fedrdn
[Round 031/100] Phase=standard | Stage=warmup | Acc=30.580 | RoundTime=127.06s | TotalTime=3955.30s | Method=fedrdn
[Round 032/100] Phase=standard | Stage=warmup | Acc=30.770 | RoundTime=128.38s | TotalTime=4083.70s | Method=fedrdn
[Round 033/100] Phase=standard | Stage=warmup | Acc=30.300 | RoundTime=126.92s | TotalTime=4210.62s | Method=fedrdn
[Round 034/100] Phase=standard | Stage=warmup | Acc=29.990 | RoundTime=126.94s | TotalTime=4337.57s | Method=fedrdn
[Round 035/100] Phase=standard | Stage=warmup | Acc=30.110 | RoundTime=128.60s | TotalTime=4466.18s | Method=fedrdn
[Round 036/100] Phase=standard | Stage=warmup | Acc=29.940 | RoundTime=126.56s | TotalTime=4592.74s | Method=fedrdn
[Round 037/100] Phase=standard | Stage=warmup | Acc=29.510 | RoundTime=127.81s | TotalTime=4720.56s | Method=fedrdn
[Round 038/100] Phase=standard | Stage=warmup | Acc=29.420 | RoundTime=127.45s | TotalTime=4848.02s | Method=fedrdn
[Round 039/100] Phase=standard | Stage=warmup | Acc=29.020 | RoundTime=127.48s | TotalTime=4975.52s | Method=fedrdn
[Round 040/100] Phase=standard | Stage=warmup | Acc=28.560 | RoundTime=126.98s | TotalTime=5102.51s | Method=fedrdn
[Round 041/100] Phase=standard | Stage=warmup | Acc=28.530 | RoundTime=128.09s | TotalTime=5230.61s | Method=fedrdn
[Round 042/100] Phase=standard | Stage=warmup | Acc=28.700 | RoundTime=127.21s | TotalTime=5357.82s | Method=fedrdn
[Round 043/100] Phase=standard | Stage=warmup | Acc=28.840 | RoundTime=127.11s | TotalTime=5484.94s | Method=fedrdn
[Round 044/100] Phase=standard | Stage=warmup | Acc=28.380 | RoundTime=125.47s | TotalTime=5610.43s | Method=fedrdn
[Round 045/100] Phase=standard | Stage=warmup | Acc=27.490 | RoundTime=125.61s | TotalTime=5736.04s | Method=fedrdn
[Round 046/100] Phase=standard | Stage=warmup | Acc=28.600 | RoundTime=127.43s | TotalTime=5863.48s | Method=fedrdn
[Round 047/100] Phase=standard | Stage=warmup | Acc=28.520 | RoundTime=127.13s | TotalTime=5990.62s | Method=fedrdn
[Round 048/100] Phase=standard | Stage=warmup | Acc=28.120 | RoundTime=127.89s | TotalTime=6118.52s | Method=fedrdn
[Round 049/100] Phase=standard | Stage=warmup | Acc=27.530 | RoundTime=127.07s | TotalTime=6245.60s | Method=fedrdn
[Round 050/100] Phase=standard | Stage=warmup | Acc=27.290 | RoundTime=127.78s | TotalTime=6373.40s | Method=fedrdn
[Round 051/100] Phase=standard | Stage=warmup | Acc=27.620 | RoundTime=127.51s | TotalTime=6500.92s | Method=fedrdn
[Round 052/100] Phase=standard | Stage=warmup | Acc=27.580 | RoundTime=126.61s | TotalTime=6627.54s | Method=fedrdn
[Round 053/100] Phase=standard | Stage=warmup | Acc=27.420 | RoundTime=127.99s | TotalTime=6755.55s | Method=fedrdn
[Round 054/100] Phase=standard | Stage=warmup | Acc=27.430 | RoundTime=128.12s | TotalTime=6883.68s | Method=fedrdn
[Round 055/100] Phase=standard | Stage=warmup | Acc=27.040 | RoundTime=126.84s | TotalTime=7010.53s | Method=fedrdn
[Round 056/100] Phase=standard | Stage=warmup | Acc=27.220 | RoundTime=126.78s | TotalTime=7137.32s | Method=fedrdn
[Round 057/100] Phase=standard | Stage=warmup | Acc=27.150 | RoundTime=127.45s | TotalTime=7264.78s | Method=fedrdn
[Round 058/100] Phase=standard | Stage=warmup | Acc=26.850 | RoundTime=128.32s | TotalTime=7393.11s | Method=fedrdn
[Round 059/100] Phase=standard | Stage=warmup | Acc=26.840 | RoundTime=127.91s | TotalTime=7521.03s | Method=fedrdn
[Round 060/100] Phase=standard | Stage=warmup | Acc=26.460 | RoundTime=126.54s | TotalTime=7647.58s | Method=fedrdn
[Round 061/100] Phase=standard | Stage=warmup | Acc=26.990 | RoundTime=128.53s | TotalTime=7776.12s | Method=fedrdn
[Round 062/100] Phase=standard | Stage=warmup | Acc=26.870 | RoundTime=126.86s | TotalTime=7902.98s | Method=fedrdn
[Round 063/100] Phase=standard | Stage=warmup | Acc=26.790 | RoundTime=128.00s | TotalTime=8030.99s | Method=fedrdn
[Round 064/100] Phase=standard | Stage=warmup | Acc=26.760 | RoundTime=126.80s | TotalTime=8157.80s | Method=fedrdn
[Round 065/100] Phase=standard | Stage=warmup | Acc=26.500 | RoundTime=126.68s | TotalTime=8284.49s | Method=fedrdn
[Round 066/100] Phase=standard | Stage=warmup | Acc=26.530 | RoundTime=125.89s | TotalTime=8410.38s | Method=fedrdn
[Round 067/100] Phase=standard | Stage=warmup | Acc=26.300 | RoundTime=125.36s | TotalTime=8535.75s | Method=fedrdn
[Round 068/100] Phase=standard | Stage=warmup | Acc=26.130 | RoundTime=127.34s | TotalTime=8663.10s | Method=fedrdn
[Round 069/100] Phase=standard | Stage=warmup | Acc=26.250 | RoundTime=127.09s | TotalTime=8790.20s | Method=fedrdn
[Round 070/100] Phase=standard | Stage=warmup | Acc=25.870 | RoundTime=127.36s | TotalTime=8917.57s | Method=fedrdn
[Round 071/100] Phase=standard | Stage=warmup | Acc=25.890 | RoundTime=125.55s | TotalTime=9043.12s | Method=fedrdn
[Round 072/100] Phase=standard | Stage=warmup | Acc=25.930 | RoundTime=126.85s | TotalTime=9169.98s | Method=fedrdn
[Round 073/100] Phase=standard | Stage=warmup | Acc=25.800 | RoundTime=127.72s | TotalTime=9297.71s | Method=fedrdn
[Round 074/100] Phase=standard | Stage=warmup | Acc=25.810 | RoundTime=128.23s | TotalTime=9425.95s | Method=fedrdn
[Round 075/100] Phase=standard | Stage=warmup | Acc=25.880 | RoundTime=127.31s | TotalTime=9553.26s | Method=fedrdn
[Round 076/100] Phase=standard | Stage=warmup | Acc=25.630 | RoundTime=127.62s | TotalTime=9680.89s | Method=fedrdn
[Round 077/100] Phase=standard | Stage=warmup | Acc=25.640 | RoundTime=128.30s | TotalTime=9809.19s | Method=fedrdn
[Round 078/100] Phase=standard | Stage=warmup | Acc=25.980 | RoundTime=128.49s | TotalTime=9937.70s | Method=fedrdn
[Round 079/100] Phase=standard | Stage=warmup | Acc=25.540 | RoundTime=128.55s | TotalTime=10066.26s | Method=fedrdn
[Round 080/100] Phase=standard | Stage=warmup | Acc=25.540 | RoundTime=127.20s | TotalTime=10193.47s | Method=fedrdn
[Round 081/100] Phase=standard | Stage=warmup | Acc=25.490 | RoundTime=127.15s | TotalTime=10320.64s | Method=fedrdn
[Round 082/100] Phase=standard | Stage=warmup | Acc=25.700 | RoundTime=127.04s | TotalTime=10447.68s | Method=fedrdn
[Round 083/100] Phase=standard | Stage=warmup | Acc=25.470 | RoundTime=127.94s | TotalTime=10575.63s | Method=fedrdn
[Round 084/100] Phase=standard | Stage=warmup | Acc=25.730 | RoundTime=126.89s | TotalTime=10702.53s | Method=fedrdn
[Round 085/100] Phase=standard | Stage=warmup | Acc=25.010 | RoundTime=128.35s | TotalTime=10830.89s | Method=fedrdn
[Round 086/100] Phase=standard | Stage=warmup | Acc=25.070 | RoundTime=126.90s | TotalTime=10957.81s | Method=fedrdn
[Round 087/100] Phase=standard | Stage=warmup | Acc=24.870 | RoundTime=127.72s | TotalTime=11085.53s | Method=fedrdn
[Round 088/100] Phase=standard | Stage=warmup | Acc=25.150 | RoundTime=127.31s | TotalTime=11212.85s | Method=fedrdn
[Round 089/100] Phase=standard | Stage=warmup | Acc=25.480 | RoundTime=127.91s | TotalTime=11340.77s | Method=fedrdn
[Round 090/100] Phase=standard | Stage=warmup | Acc=24.910 | RoundTime=126.94s | TotalTime=11467.72s | Method=fedrdn
[Round 091/100] Phase=standard | Stage=warmup | Acc=25.280 | RoundTime=126.87s | TotalTime=11594.60s | Method=fedrdn
[Round 092/100] Phase=standard | Stage=warmup | Acc=25.180 | RoundTime=125.37s | TotalTime=11719.98s | Method=fedrdn
[Round 093/100] Phase=standard | Stage=warmup | Acc=24.930 | RoundTime=127.52s | TotalTime=11847.50s | Method=fedrdn
[Round 094/100] Phase=standard | Stage=warmup | Acc=25.350 | RoundTime=127.95s | TotalTime=11975.47s | Method=fedrdn
[Round 095/100] Phase=standard | Stage=warmup | Acc=24.540 | RoundTime=127.34s | TotalTime=12102.82s | Method=fedrdn
[Round 096/100] Phase=standard | Stage=warmup | Acc=25.160 | RoundTime=127.75s | TotalTime=12230.57s | Method=fedrdn
[Round 097/100] Phase=standard | Stage=warmup | Acc=25.100 | RoundTime=127.74s | TotalTime=12358.32s | Method=fedrdn
[Round 098/100] Phase=standard | Stage=warmup | Acc=25.080 | RoundTime=126.86s | TotalTime=12485.19s | Method=fedrdn
[Round 099/100] Phase=standard | Stage=warmup | Acc=25.010 | RoundTime=127.64s | TotalTime=12612.84s | Method=fedrdn
[Round 100/100] Phase=standard | Stage=warmup | Acc=24.870 | RoundTime=116.68s | TotalTime=12729.53s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-09 08:43:50
Total elapsed time: 12729.54s
Final Acc: 24.870
Best Acc : 31.570
========================================================================================================================
